time,irradiance,temperature,voltage,current,power,source_site,weather_condition,source_file
2023-01-01 00:00:00,-2.043,1.704,117.74,1.6671,-1.0981,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 00:01:00,-1.934,1.6858,117.78,1.6674,-1.087,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 00:02:00,-1.9613,1.6379,117.77,1.6665,-1.1092,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 00:03:00,-1.8524,1.6191,117.81,1.6668,-0.9983,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 00:04:00,-1.8524,1.5867,117.7,1.6677,-1.087,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 00:05:00,-1.9068,1.6767,117.68,1.6685,-1.0649,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 00:06:00,-1.5527,1.9334,117.71,1.6682,-1.0205,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 00:07:00,-1.3348,1.9951,117.76,1.6668,-1.1203,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 00:08:00,-1.3075,1.9798,117.75,1.6682,-1.076,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 00:09:00,-1.1168,1.9079,117.74,1.6677,-1.0205,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 00:10:00,-0.57203,1.8265,117.76,1.668,-1.0649,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 00:11:00,-0.5448,1.7963,117.79,1.668,-1.0538,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 00:12:00,-1.1168,1.7346,117.84,1.6682,-1.0205,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 00:13:00,-1.1168,1.669,117.86,1.668,-1.076,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 00:14:00,-1.2803,1.616,117.84,1.6674,-1.0427,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 00:15:00,-1.2803,1.6476,117.86,1.6674,-1.076,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 00:16:00,-1.9068,1.7464,117.84,1.668,-1.0427,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 00:17:00,-1.2803,1.8203,117.84,1.668,-1.0427,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 00:18:00,-1.3075,1.7594,117.86,1.6677,-1.0538,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 00:19:00,-1.3075,1.6472,117.85,1.6669,-1.0649,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 00:20:00,-1.6617,1.5394,117.81,1.6674,-1.0538,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 00:21:00,-2.0158,1.4414,117.82,1.6679,-1.0981,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 00:22:00,-1.9613,1.3585,117.83,1.6668,-1.0648,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 00:23:00,-2.1521,1.2875,117.77,1.6677,-0.98721,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 00:24:00,-1.9614,1.2622,117.75,1.6671,-1.0427,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 00:25:00,-2.1793,1.2299,117.8,1.6674,-0.97612,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 00:26:00,-2.2065,1.2086,117.77,1.6671,-1.076,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 00:27:00,-1.9886,1.1644,117.78,1.6682,-1.1092,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 00:28:00,-2.0158,1.1786,117.78,1.6679,-1.1314,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 00:29:00,-2.0158,1.1501,117.77,1.6685,-1.0981,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 00:30:00,-2.2882,1.1359,117.75,1.6688,-1.0427,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 00:31:00,-2.2882,1.1735,117.71,1.6671,-1.0538,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 00:32:00,-1.9613,1.2418,117.75,1.6663,-1.1536,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 00:33:00,-1.9613,1.2908,117.78,1.6677,-1.1536,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 00:34:00,-1.9613,1.2428,117.81,1.668,-1.076,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 00:35:00,-1.9886,1.1726,117.8,1.6671,-1.0427,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 00:36:00,-1.9614,1.1141,117.83,1.6677,-1.0427,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 00:37:00,-1.9613,1.0906,117.75,1.6677,-1.0649,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 00:38:00,-1.9885,1.1957,117.72,1.668,-1.0982,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 00:39:00,-1.9613,1.2321,117.64,1.6671,-1.0871,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 00:40:00,-1.9613,1.3888,117.97,1.6674,-1.1092,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 00:41:00,-1.9614,1.4545,118.1,1.6677,-1.0094,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 00:42:00,-1.9069,1.498,118.11,1.6669,-1.1203,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 00:43:00,-2.0158,1.6196,118.22,1.668,-1.0094,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 00:44:00,-1.8251,1.7505,118.07,1.6677,-1.076,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 00:45:00,-1.9613,1.7656,117.91,1.6674,-0.99833,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 00:46:00,-1.9613,1.7896,117.9,1.6672,-1.0316,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 00:47:00,-1.7706,1.8245,117.98,1.6685,-1.0538,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 00:48:00,-1.3892,1.7708,117.96,1.668,-1.0649,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 00:49:00,-1.6072,1.7379,117.96,1.6683,-1.0538,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 00:50:00,-1.471,1.696,117.96,1.6669,-1.0649,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 00:51:00,-1.5527,1.6336,117.96,1.6677,-1.1093,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 00:52:00,-1.9614,1.5459,118.0,1.6672,-1.076,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 00:53:00,-1.9614,1.4701,117.94,1.6674,-1.1093,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 00:54:00,-1.9614,1.4408,117.9,1.6669,-0.96505,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 00:55:00,-2.0703,1.3776,117.89,1.6672,-1.0538,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 00:56:00,-1.9613,1.376,117.94,1.6658,-1.0982,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 00:57:00,-1.9613,1.4257,117.9,1.6677,-1.0649,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 00:58:00,-2.0158,1.4271,117.93,1.6688,-1.0649,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 00:59:00,-1.9614,1.4295,117.96,1.668,-1.0649,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 01:00:00,-1.9614,1.4539,117.93,1.6669,-1.0982,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 01:01:00,-1.9614,1.4461,117.85,1.6677,-1.0538,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 01:02:00,-1.9614,1.4635,117.93,1.6677,-1.0538,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 01:03:00,-1.9614,1.466,117.88,1.668,-1.0427,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 01:04:00,-1.8797,1.5028,117.84,1.668,-1.0427,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 01:05:00,-2.0159,1.5637,117.84,1.6674,-1.0649,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 01:06:00,-1.9614,1.6278,117.84,1.6672,-0.98724,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 01:07:00,-2.0704,1.662,117.92,1.668,-1.0649,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 01:08:00,-1.689,1.6928,117.84,1.668,-1.0427,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 01:09:00,-1.7435,1.7155,117.79,1.6683,-1.1093,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 01:10:00,-1.8525,1.7339,117.76,1.6666,-1.076,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 01:11:00,-1.9342,1.828,117.8,1.6674,-0.99833,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 01:12:00,-1.798,1.8923,117.79,1.6688,-1.0427,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 01:13:00,-1.8797,1.9345,117.77,1.668,-1.0205,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 01:14:00,-1.907,1.9337,117.84,1.6672,-1.076,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 01:15:00,-1.907,1.9742,117.84,1.6685,-1.076,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 01:16:00,-2.0432,2.0448,117.9,1.6677,-1.0205,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 01:17:00,-1.4983,2.063,117.9,1.6672,-1.0205,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 01:18:00,-1.3076,2.0671,118.0,1.6677,-1.076,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 01:19:00,-1.3349,2.1298,117.97,1.6683,-1.0427,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 01:20:00,-1.3349,2.1622,117.98,1.6683,-1.0649,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 01:21:00,-1.5256,2.1639,117.98,1.6677,-1.0427,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 01:22:00,-1.907,2.1703,117.98,1.6672,-1.0871,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 01:23:00,-1.9342,2.0912,117.94,1.668,-1.0871,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 01:24:00,-1.9887,2.0091,117.9,1.6685,-1.0094,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 01:25:00,-1.9615,1.9312,117.84,1.6683,-1.0427,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 01:26:00,-1.9342,1.898,117.83,1.668,-1.076,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 01:27:00,-1.9342,1.831,117.85,1.6674,-1.0427,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 01:28:00,-1.7708,1.7243,117.9,1.668,-1.0538,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 01:29:00,-1.907,1.5876,117.95,1.668,-1.0871,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 01:30:00,-1.6618,1.4425,117.94,1.668,-1.0649,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 01:31:00,-1.8526,1.3597,117.94,1.6683,-1.0316,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 01:32:00,-1.907,1.2925,117.93,1.6685,-1.0649,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 01:33:00,-2.0432,1.2989,117.95,1.6683,-1.0205,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 01:34:00,-1.9343,1.2767,117.91,1.6683,-1.0538,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 01:35:00,-1.907,1.2277,117.88,1.668,-1.0649,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 01:36:00,-1.907,1.204,117.95,1.6683,-1.0538,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 01:37:00,-1.9615,1.1874,117.98,1.6683,-1.0649,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 01:38:00,-1.9615,1.2134,118.0,1.6674,-1.0205,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 01:39:00,-1.9615,1.2637,117.94,1.6685,-1.0427,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 01:40:00,-1.9615,1.3498,117.92,1.6669,-1.0538,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 01:41:00,-1.9343,1.3814,117.92,1.668,-1.076,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 01:42:00,-1.9615,1.4053,118.0,1.6677,-1.0649,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 01:43:00,-1.8525,1.4117,117.97,1.6683,-1.0649,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 01:44:00,-1.9615,1.4045,117.97,1.6674,-1.076,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 01:45:00,-1.9615,1.3865,118.11,1.6674,-1.0316,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 01:46:00,-1.907,1.3659,118.08,1.6677,-1.0094,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 01:47:00,-1.8798,1.3462,118.22,1.6677,-1.0649,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 01:48:00,-1.4711,1.3671,118.33,1.6672,-1.0649,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 01:49:00,-1.3622,1.3797,118.07,1.6677,-1.0094,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 01:50:00,-1.3894,1.393,118.04,1.668,-1.0538,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 01:51:00,-1.3077,1.4266,118.08,1.668,-1.0094,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 01:52:00,-1.3077,1.4044,118.19,1.6677,-0.98724,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 01:53:00,-1.3621,1.3919,118.37,1.6683,-1.0205,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 01:54:00,-1.3077,1.3999,118.34,1.6677,-1.076,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 01:55:00,-1.3077,1.4165,118.28,1.6674,-1.0649,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 01:56:00,-1.3077,1.4444,118.21,1.6674,-1.0538,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 01:57:00,-1.2804,1.2567,118.22,1.6669,-1.076,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 01:58:00,-1.3621,1.0813,118.21,1.6674,-1.0094,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 01:59:00,-1.3077,1.0099,118.22,1.6683,-1.0649,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 02:00:00,-1.3077,1.0363,118.24,1.668,-1.076,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 02:01:00,-1.3621,1.1374,118.25,1.6677,-1.0094,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 02:02:00,-1.4166,1.1836,118.25,1.6683,-1.0205,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 02:03:00,-1.3076,1.2109,118.11,1.6672,-1.076,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 02:04:00,-1.3621,1.2464,118.03,1.6666,-0.99834,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 02:05:00,-1.3349,1.2824,118.01,1.6672,-1.0205,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 02:06:00,-1.3077,1.2986,118.02,1.6691,-0.99834,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 02:07:00,-1.3077,1.3579,118.01,1.6674,-1.0427,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 02:08:00,-1.3894,1.3835,118.07,1.6672,-0.99834,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 02:09:00,-1.3621,1.4129,118.08,1.668,-1.0871,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 02:10:00,-1.4711,1.4564,118.04,1.6672,-1.0538,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 02:11:00,-1.798,1.425,117.99,1.6658,-1.076,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 02:12:00,-1.9342,1.4377,118.08,1.6677,-1.0316,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 02:13:00,-1.9615,1.3105,118.2,1.6677,-1.0649,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 02:14:00,-1.9615,1.0975,118.11,1.6663,-1.0094,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 02:15:00,-1.9615,1.1198,118.03,1.6683,-1.0316,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 02:16:00,-2.016,1.2896,118.03,1.6674,-1.0538,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 02:17:00,-1.9615,1.4454,118.02,1.6688,-0.99834,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 02:18:00,-1.9615,1.5608,118.21,1.6674,-1.0982,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 02:19:00,-2.0432,1.6153,118.02,1.6669,-1.076,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 02:20:00,-1.8525,1.6559,118.04,1.668,-1.0427,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 02:21:00,-1.4166,1.6702,118.09,1.668,-1.0649,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 02:22:00,-1.3621,1.682,118.11,1.668,-1.0649,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 02:23:00,-1.3893,1.6467,118.17,1.6674,-1.076,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 02:24:00,-1.3076,1.6174,118.16,1.6685,-1.0649,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 02:25:00,-1.4166,1.5392,118.15,1.668,-1.0538,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 02:26:00,-1.3893,1.4159,118.15,1.668,-1.0649,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 02:27:00,-1.58,1.3795,118.17,1.6674,-1.0427,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 02:28:00,-1.3349,1.3708,118.13,1.6677,-1.0427,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 02:29:00,-1.3349,1.4696,118.13,1.6677,-1.0427,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 02:30:00,-1.3076,1.5336,118.16,1.6674,-1.0538,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 02:31:00,-1.3349,1.5864,118.17,1.6677,-1.0649,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 02:32:00,-1.3076,1.6194,118.15,1.668,-1.0316,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 02:33:00,-1.3893,1.6059,118.18,1.6672,-1.0427,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 02:34:00,-1.5528,1.5357,118.24,1.6683,-1.0316,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 02:35:00,-1.4711,1.461,118.21,1.6677,-1.0538,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 02:36:00,-1.9342,1.3527,118.24,1.6683,-1.0649,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 02:37:00,-1.9615,1.3519,118.3,1.6674,-1.076,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 02:38:00,-1.9615,1.3709,118.33,1.6677,-1.0427,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 02:39:00,-1.9615,1.3377,118.35,1.6677,-1.0094,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 02:40:00,-1.9615,1.3371,118.37,1.6674,-1.0316,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 02:41:00,-2.1522,1.3262,118.27,1.6677,-1.0316,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 02:42:00,-2.0704,1.2638,118.29,1.6677,-1.0649,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 02:43:00,-2.016,1.0837,118.3,1.6677,-1.0427,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 02:44:00,-2.4246,0.82611,118.28,1.668,-1.0871,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 02:45:00,-1.9615,0.60972,118.28,1.6674,-1.076,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 02:46:00,-2.5063,0.37557,118.27,1.6677,-1.0205,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 02:47:00,-2.6698,0.35781,118.34,1.668,-1.0649,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 02:48:00,-2.915,0.34043,118.35,1.6683,-1.0649,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 02:49:00,-3.2963,0.40382,118.33,1.6683,-1.0538,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 02:50:00,-3.1056,0.50268,118.35,1.6683,-1.0427,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 02:51:00,-3.1056,0.52558,118.34,1.6674,-1.0538,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 02:52:00,-3.269,0.5390599999999999,118.32,1.668,-1.0982,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 02:53:00,-2.8331,0.4913299999999999,118.31,1.6683,-1.0871,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 02:54:00,-2.9965,0.4163,118.38,1.6683,-1.0649,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 02:55:00,-3.1055,0.09117,118.37,1.6685,-1.0427,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 02:56:00,-3.2145,-0.20333,118.27,1.6682,-1.0759,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 02:57:00,-3.2417,-0.2207,118.39,1.6674,-1.0427,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 02:58:00,-2.6969,0.01666,118.38,1.6682,-1.0427,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 02:59:00,-2.1248,-0.01321,118.39,1.6679,-1.0649,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 03:00:00,-2.5062,-0.2983299999999999,118.42,1.6679,-1.087,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 03:01:00,-3.0511,-0.54942,118.46,1.6677,-1.076,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 03:02:00,-3.269,-0.71137,118.47,1.6682,-1.0427,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 03:03:00,-3.3235,-0.8607099999999999,118.46,1.6682,-1.1092,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 03:04:00,-3.3235,-0.98705,118.42,1.668,-1.0981,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 03:05:00,-3.269,-1.0392,118.4,1.6655,-1.076,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 03:06:00,-3.3235,-1.1507,118.38,1.6674,-1.076,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 03:07:00,-3.3235,-1.2293,118.34,1.668,-1.0649,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 03:08:00,-3.2691,-1.2459,118.5,1.6671,-1.1314,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 03:09:00,-3.2691,-1.3067,118.64,1.6682,-1.0871,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 03:10:00,-3.269,-1.3808,118.37,1.6671,-1.1092,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 03:11:00,-3.1328,-1.2518,118.3,1.6688,-1.0649,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 03:12:00,-2.5062,-1.3183,118.36,1.6685,-1.0649,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 03:13:00,-2.37,-1.3926,118.39,1.6682,-1.0316,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 03:14:00,-2.4245,-1.3017,118.38,1.6685,-1.0205,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 03:15:00,-2.1793,-1.1854,118.4,1.6685,-1.0649,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 03:16:00,-2.0704,-1.0447,118.39,1.6683,-1.1203,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 03:17:00,-1.9614,-0.84079,118.37,1.668,-1.0871,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 03:18:00,-1.9614,-0.56657,118.42,1.6683,-1.0649,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
2023-01-01 03:19:00,-2.0705,-0.2567999999999999,118.68,1.6696,-1.0871,PVDAQ_10,night_or_low_power,system_10_2023_01_01.csv
