time,irradiance,temperature,voltage,current,power,source_site,weather_condition,source_file,date,irradiance_rolling_std,operating_scenario
2023-01-02 13:31:00,39.285,-4.1096,117.28,1.6183,0.0,PVDAQ_10,cloudy,system_10_2023_01_02.csv,2023-01-02,2.0756217267306534,low_temperature
2023-01-02 13:32:00,39.748,-4.103,117.32,1.6164,0.0,PVDAQ_10,cloudy,system_10_2023_01_02.csv,2023-01-02,1.5474280351295584,low_temperature
2023-01-02 13:33:00,39.204,-4.1455,117.07,1.6175,0.0,PVDAQ_10,cloudy,system_10_2023_01_02.csv,2023-01-02,1.247191924017112,low_temperature
2023-01-02 13:34:00,38.087,-4.1391,117.03,1.6161,0.0,PVDAQ_10,cloudy,system_10_2023_01_02.csv,2023-01-02,1.1688088849847191,low_temperature
2023-01-02 13:35:00,37.923,-4.1277,116.96,1.618,0.0,PVDAQ_10,cloudy,system_10_2023_01_02.csv,2023-01-02,1.1749209011269377,low_temperature
2023-01-02 13:36:00,38.768,-4.1493,116.99,1.6164,0.0,PVDAQ_10,cloudy,system_10_2023_01_02.csv,2023-01-02,1.2001080904097094,low_temperature
2023-01-02 13:37:00,39.34,-4.1773,117.38,1.6189,0.0,PVDAQ_10,cloudy,system_10_2023_01_02.csv,2023-01-02,1.2026912559914398,low_temperature
2023-01-02 13:38:00,41.519,-4.1596,117.43,1.618,0.0,PVDAQ_10,cloudy,system_10_2023_01_02.csv,2023-01-02,1.1741761975753686,low_temperature
2023-01-02 13:39:00,43.916,-4.1588,117.34,1.6186,0.0,PVDAQ_10,cloudy,system_10_2023_01_02.csv,2023-01-02,1.481678954397656,low_temperature
2023-01-02 13:40:00,47.458,-4.2107,117.33,1.6189,0.0,PVDAQ_10,cloudy,system_10_2023_01_02.csv,2023-01-02,2.4575515244514214,low_temperature
2023-01-02 13:41:00,50.4,-4.2343,117.33,1.6192,0.0,PVDAQ_10,cloudy,system_10_2023_01_02.csv,2023-01-02,3.5913970262413777,low_temperature
