measured_on,ac_current__427,ac_power__423,ac_voltage__426,ambient_temp__428,das_battery_voltage__434,das_temp__433,dc_pos_current__425,dc_pos_voltage__424,dc_power__422,inverter_temp__432,module_temp_1__429,module_temp_2__430,module_temp_3__431,poa_irradiance__421,system_id
2021-01-15 00:45:00,1.6782,-1.2097,119.02,-6.1696,13.847,-6.0528,-0.06153,-0.28819,0.01206,-8.259399999999998,-9.3884,-9.4313,-10.15,-2.6557,10
2021-01-15 00:46:00,1.6788,-1.7313,118.96,-6.1335,13.848,-6.0511,-0.0752599999999999,0.0443399999999999,-0.00084,-8.2033,-9.2405,-9.3052,-10.041,-2.6557,10
2021-01-15 00:47:00,1.6785,-1.5204,118.98,-6.1076,13.848,-6.0528,-0.06629,-0.6295899999999999,0.04041,-8.1514,-9.2067,-9.2517,-10.004,-2.6557,10
2021-01-15 00:48:00,1.6785,-1.3651,119.01,-6.0833,13.847,-6.0528,-0.06611,0.06207,-0.00472,-8.111499999999998,-9.1463,-9.2161,-9.9944,-2.6557,10
2021-01-15 00:49:00,1.6782,-1.4095,119.07,-6.0406,13.847,-6.0563,-0.06189,0.2615899999999999,-0.01932,-8.0853,-9.0634,-9.2443,-9.9855,-2.6557,10
2021-01-15 00:50:00,1.6779,-1.3984,119.03,-6.0211,13.847,-6.0616,-0.06263,-0.47441,0.0326699999999999,-8.0783,-9.0062,-9.137,-9.8969,-2.6557,10
2021-01-15 00:51:00,1.6785,-1.4428,118.64,-5.9823,13.846,-6.0721,-0.0670199999999999,0.0221699999999999,-0.00625,-8.0468,-8.906399999999998,-9.072,-9.8064,-2.6557,10
2021-01-15 00:52:00,1.6771,-1.2874,118.62,-5.9355,13.846,-6.0756,-0.0609799999999999,-0.03104,0.00446,-7.996699999999999,-8.8664,-9.0109,-9.7306,-2.6557,10
2021-01-15 00:53:00,1.6771,-1.2985,118.71,-5.9744,13.846,-6.0721,-0.0683,-0.28376,0.0219999999999999,-7.9584,-8.7641,-8.981999999999998,-9.7198,-2.6557,10
2021-01-15 00:54:00,1.6779,-1.5537,118.63,-5.96,13.847,-6.0773,-0.0609799999999999,-0.0531999999999999,-0.00172,-7.8949,-8.683799999999998,-8.874,-9.6393,-2.6557,10
2021-01-15 00:55:00,1.6768,-1.465,118.6,-5.9335,13.847,-6.0966,-0.07068,-0.0088699999999999,0.0018799999999999,-7.8794,-8.743,-8.8839,-9.5866,-2.6557,10
2021-01-15 00:56:00,1.6777,-1.2097,118.68,-5.9813,13.846,-6.0931,-0.0671999999999999,0.31923,-0.02206,-7.873,-8.688,-8.8804,-9.6297,-2.6557,10
2021-01-15 00:57:00,1.6768,-1.4428,118.69,-5.9855,13.847,-6.0948,-0.06135,-0.06207,-0.00084,-7.867499999999999,-8.7674,-8.898099999999998,-9.614,-2.6557,10
2021-01-15 00:58:00,1.6793,-1.2985,118.78,-6.0303,13.847,-6.0931,-0.06226,-0.2394199999999999,0.01059,-7.8846,-8.8208,-8.9828,-9.693,-2.6557,10
2021-01-15 00:59:00,1.6763,-1.465,118.75,-6.0741,13.846,-6.0948,-0.06757,0.03547,-0.0032499999999999,-7.9161,-8.9206,-9.015,-9.7333,-2.6557,10
2021-01-15 01:00:00,1.6788,-1.243,118.7,-6.1107,13.846,-6.0931,-0.0637299999999999,0.28819,-0.02033,-7.9324,-8.9436,-9.081600000000002,-9.7949,-2.711,10
2021-01-15 01:01:00,1.6771,-1.354,118.66,-6.1359,13.845,-6.0948,-0.06794,-0.5719499999999998,0.0386099999999999,-7.9509,-9.0485,-9.1218,-9.8658,-2.8217,10
2021-01-15 01:02:00,1.6779,-1.3984,118.66,-6.1546,13.847,-6.0931,-0.06208,0.0177299999999999,0.00217,-7.955599999999999,-8.9893,-9.1818,-9.9346,-3.043,10
2021-01-15 01:03:00,1.6766,-1.1542,118.74,-6.1791,13.846,-6.0948,-0.0650099999999999,-0.4877099999999999,0.0334199999999999,-7.977,-9.1437,-9.1996,-9.8957,-2.877,10
2021-01-15 01:04:00,1.6774,-1.2208,118.69,-6.2173,13.845,-6.0948,-0.0668399999999999,-0.12858,0.00413,-8.000199999999998,-9.148,-9.2738,-9.896400000000002,-2.877,10
2021-01-15 01:05:00,1.6782,-1.4761,118.7,-6.223,13.845,-6.0931,-0.06318,-0.15961,0.01137,-7.9984,-9.1724,-9.2778,-10.027,-3.0153,10
2021-01-15 01:06:00,1.679,-1.3984,118.67,-6.2507,13.846,-6.0948,-0.05256,-0.1330099999999999,0.01024,-8.059599999999998,-9.3268,-9.4518,-10.133,-3.1536,10
2021-01-15 01:07:00,1.6779,-1.2208,118.72,-6.2938,13.846,-6.0948,-0.06611,0.0044299999999999,-0.0008199999999999,-8.111,-9.5318,-9.5674,-10.137,-3.3196,10
2021-01-15 01:08:00,1.6777,-1.3762,119.03,-6.3793,13.847,-6.0983,-0.05915,-0.23055,0.01328,-8.1718,-9.5746,-9.691,-10.277,-3.292,10
2021-01-15 01:09:00,1.6771,-1.3984,118.74,-6.4936,13.846,-6.1036,-0.05951,-0.4788399999999999,0.0326899999999999,-8.23,-9.6912,-9.8273,-10.383,-3.0983,10
2021-01-15 01:10:00,1.6777,-1.4983,118.69,-6.567,13.847,-6.1123,-0.06153,-0.24385,0.01078,-8.2765,-9.7103,-9.8085,-10.327,-2.794,10
2021-01-15 01:11:00,1.6782,-1.5093,118.73,-6.5254,13.846,-6.1036,-0.0640899999999999,0.19508,-0.01191,-8.2923,-9.7233,-9.817100000000002,-10.186,-2.9047,10
2021-01-15 01:12:00,1.6788,-1.5093,118.73,-6.5264,13.846,-6.1036,-0.0748999999999999,-0.6783599999999999,0.0529099999999999,-8.327899999999998,-9.9045,-9.895,-10.219,-3.292,10
2021-01-15 01:13:00,1.6779,-1.4095,118.76,-6.5419,13.846,-6.1071,-0.06189,0.31036,-0.02128,-8.3604,-9.8825,-9.9954,-10.386,-3.3196,10
2021-01-15 01:14:00,1.6774,-1.2763,118.71,-6.6105,13.846,-6.1141,-0.05951,0.15075,-0.01328,-8.4334,-10.129,-10.104,-10.396,-3.3196,10
2021-01-15 01:15:00,1.6782,-1.4317,118.74,-6.6742,13.847,-6.1158,-0.06263,-0.24829,0.01482,-8.4489,-10.129,-10.128,-10.454,-3.3473,10
2021-01-15 01:16:00,1.6777,-1.1431,118.75,-6.6937,13.847,-6.1141,-0.05988,-1.2104,0.07112,-8.4349,-10.034,-10.123,-10.415,-3.3196,10
2021-01-15 01:17:00,1.6782,-1.354,118.71,-6.639,13.847,-6.1141,-0.05933,0.7892,-0.0480099999999999,-8.423299999999998,-10.016,-10.109,-10.266,-3.3196,10
2021-01-15 01:18:00,1.6782,-1.2985,118.77,-6.5732,13.847,-6.1141,-0.06153,1.0863,-0.0691999999999999,-8.470399999999998,-10.163,-10.134,-10.185,-3.3196,10
2021-01-15 01:19:00,1.6768,-1.3984,118.67,-6.6075,13.847,-6.1193,-0.0642699999999999,-0.12858,0.01733,-8.4648,-10.078,-10.15,-10.212,-3.2643,10
2021-01-15 01:20:00,1.6763,-1.2874,118.62,-6.6679,13.847,-6.1141,-0.07233,0.29263,-0.02117,-8.4334,-9.9762,-10.123,-10.091,-3.3196,10
2021-01-15 01:21:00,1.6771,-1.465,118.61,-6.6877,13.847,-6.1193,-0.06647,0.6739199999999999,-0.0428699999999999,-8.445999999999998,-9.9356,-10.038,-9.9436,-3.3196,10
2021-01-15 01:22:00,1.6777,-1.2319,118.65,-6.6918,13.848,-6.1386,-0.0651899999999999,-0.34583,0.02034,-8.4341,-9.9165,-10.048,-9.9631,-3.3196,10
2021-01-15 01:23:00,1.6782,-1.6647,118.82,-6.7252,13.847,-6.1333,-0.06006,0.1684799999999999,-0.01233,-8.435399999999998,-9.934500000000002,-10.058,-10.05,-3.2643,10
2021-01-15 01:24:00,1.6768,-1.3318,118.79,-6.7417,13.847,-6.1368,-0.0587799999999999,-0.12858,0.01297,-8.4556,-10.047,-9.9774,-9.9774,-3.126,10
2021-01-15 01:25:00,1.6768,-1.2541,118.74,-6.7336,13.848,-6.1368,-0.0653699999999999,0.6384499999999999,-0.0410599999999999,-8.4302,-9.9206,-9.9584,-9.941,-2.877,10
2021-01-15 01:26:00,1.6777,-1.7202,118.76,-6.7623,13.848,-6.1368,-0.0714199999999999,0.16405,-0.0109599999999999,-8.4425,-10.009,-9.9315,-9.8791,-2.794,10
2021-01-15 01:27:00,1.6766,-1.4539,118.74,-6.7914,13.847,-6.1386,-0.0635399999999999,-0.70496,0.0449299999999999,-8.407299999999998,-9.7986,-9.8597,-9.987100000000002,-2.711,10
2021-01-15 01:28:00,1.6782,-1.132,118.91,-6.7906,13.848,-6.1351,-0.06592,-0.58525,0.04381,-8.3893,-9.7972,-9.8176,-9.9763,-2.6557,10
2021-01-15 01:29:00,1.6766,-1.4095,118.75,-6.8046,13.847,-6.1351,-0.0655599999999999,0.18622,-0.0134299999999999,-8.395099999999998,-9.7776,-9.7354,-9.8744,-2.6557,10
2021-01-15 01:30:00,1.6779,-1.021,118.81,-6.8867,13.848,-6.1404,-0.06244,-1.1129,0.0745799999999999,-8.401099999999998,-9.7552,-9.8018,-9.9146,-2.6557,10
2021-01-15 01:31:00,1.6785,-1.2097,118.79,-6.953,13.847,-6.1368,-0.05915,0.46111,-0.0317399999999999,-8.4244,-9.7575,-9.847,-10.013,-2.7387,10
2021-01-15 01:32:00,1.6779,-1.0987,118.9,-6.9809,13.847,-6.1368,-0.06592,-0.0221699999999999,-0.00164,-8.4251,-9.775,-9.7925,-10.048,-2.711,10
2021-01-15 01:33:00,1.6785,-1.1431,119.14,-7.0014,13.848,-6.1351,-0.0668399999999999,-0.99759,0.0691999999999999,-8.4139,-9.7448,-9.747000000000002,-10.052,-2.6834,10
2021-01-15 01:34:00,1.6779,-1.1431,119.04,-7.0227,13.848,-6.1404,-0.06226,-0.3014899999999999,0.01363,-8.430799999999998,-9.804,-9.7938,-10.06,-2.6557,10
2021-01-15 01:35:00,1.6785,-1.5204,119.05,-7.0644,13.847,-6.1561,-0.0635399999999999,-0.7448599999999999,0.0488099999999999,-8.4633,-9.8694,-9.8213,-10.138,-2.6557,10
2021-01-15 01:36:00,1.6774,-1.2319,119.1,-7.1207,13.847,-6.1526,-0.06464,-0.66949,0.03952,-8.4859,-9.8578,-9.7574,-10.08,-2.6557,10
2021-01-15 01:37:00,1.6779,-1.698,119.07,-7.1026,13.848,-6.1596,-0.0653699999999999,0.2039499999999999,-0.01191,-8.4741,-9.7819,-9.7121,-9.9945,-2.6557,10
2021-01-15 01:38:00,1.6771,-1.2319,119.16,-6.9961,13.848,-6.1579,-0.06446,-0.31036,0.0158799999999999,-8.4252,-9.6754,-9.6113,-9.9621,-2.6557,10
2021-01-15 01:39:00,1.6771,-0.93225,119.12,-6.808,13.848,-6.1561,-0.0639099999999999,-0.96212,0.0532499999999999,-8.3458,-9.5419,-9.6306,-9.9399,-2.6557,10
2021-01-15 01:40:00,1.679,-1.3096,119.15,-6.7467,13.85,-6.1561,-0.05951,0.22169,-0.0075599999999999,-8.350899999999998,-9.5928,-9.5492,-9.8584,-2.6557,10
2021-01-15 01:41:00,1.6779,-1.3318,119.03,-6.6962,13.849,-6.1596,-0.05933,0.5542099999999999,-0.0344399999999999,-8.321799999999998,-9.4378,-9.4691,-9.8561,-2.6557,10
2021-01-15 01:42:00,1.6771,-1.5537,118.81,-6.6939,13.849,-6.1736,-0.0688499999999999,0.6295899999999999,-0.04413,-8.3235,-9.4374,-9.4476,-9.8528,-2.6557,10
2021-01-15 01:43:00,1.6777,-1.1764,118.92,-6.7356,13.849,-6.1789,-0.0651899999999999,-0.75816,0.0467699999999999,-8.3281,-9.4943,-9.5256,-9.9083,-2.6557,10
2021-01-15 01:44:00,1.6785,-1.0432,118.89,-6.6688,13.85,-6.1771,-0.0703199999999999,1.2326,-0.08594,-8.3075,-9.4235,-9.4438,-9.8949,-2.6557,10
2021-01-15 01:45:00,1.679,-1.3651,118.85,-6.6461,13.85,-6.1771,-0.0671999999999999,0.8867399999999999,-0.0586399999999999,-8.3147,-9.4082,-9.3973,-9.8949,-2.6557,10
2021-01-15 01:46:00,1.6774,-1.0654,118.86,-6.6739,13.85,-6.1771,-0.0688499999999999,0.0,-0.00444,-8.2988,-9.4663,-9.4474,-9.9167,-2.6557,10
2021-01-15 01:47:00,1.6779,-1.4872,118.8,-6.6774,13.85,-6.1789,-0.0587799999999999,-0.29263,0.02066,-8.2976,-9.4819,-9.468800000000002,-10.014,-2.6557,10
2021-01-15 01:48:00,1.6779,-1.4761,118.82,-6.5603,13.852,-6.1876,-0.06263,-0.0886699999999999,0.00702,-8.276,-9.3773,-9.394100000000002,-10.019,-2.6557,10
2021-01-15 01:49:00,1.6774,-1.3096,118.82,-6.4649,13.853,-6.1841,-0.0651899999999999,-0.15075,0.0094199999999999,-8.244199999999998,-9.4,-9.3353,-9.874300000000002,-2.6557,10
2021-01-15 01:50:00,1.6774,-1.4095,118.8,-6.457,13.852,-6.1981,-0.06208,-0.19508,0.01214,-8.2286,-9.2826,-9.2956,-9.7873,-2.6557,10
2021-01-15 01:51:00,1.6774,-1.1764,118.84,-6.4228,13.851,-6.1999,-0.06629,0.7803299999999999,-0.0429799999999999,-8.2042,-9.2175,-9.2262,-9.6596,-2.6557,10
2021-01-15 01:52:00,1.6782,-1.3096,118.86,-6.3903,13.852,-6.2016,-0.0639099999999999,0.15518,-0.01276,-8.1661,-9.2265,-9.1691,-9.6541,-2.6557,10
2021-01-15 01:53:00,1.6774,-1.2097,118.91,-6.3513,13.85,-6.1981,-0.06647,-0.07537,0.0030699999999999,-8.1394,-9.166200000000002,-9.1176,-9.6628,-2.6557,10
2021-01-15 01:54:00,1.6779,-1.1209,118.84,-6.257,13.848,-6.2016,-0.0734299999999999,-0.19952,0.01361,-8.0929,-9.124,-9.0651,-9.6329,-2.6557,10
2021-01-15 01:55:00,1.6779,-1.4095,118.79,-6.2863,13.848,-6.1999,-0.0668399999999999,-0.21282,0.0158,-8.079499999999998,-9.0779,-9.1273,-9.6842,-2.6557,10
2021-01-15 01:56:00,1.6788,-1.5315,118.79,-6.307,13.85,-6.2139,-0.0597,-0.2394199999999999,0.0094199999999999,-8.0921,-9.2744,-9.1458,-9.6627,-2.6557,10
2021-01-15 01:57:00,1.6779,-1.3762,118.84,-6.3118,13.849,-6.2227,-0.0695899999999999,0.54978,-0.03722,-8.0973,-9.244,-9.2709,-9.8403,-2.6557,10
2021-01-15 01:58:00,1.679,-1.4206,118.85,-6.3305,13.852,-6.2209,-0.06629,0.8778799999999999,-0.0617499999999999,-8.1441,-9.4174,-9.3818,-9.8218,-2.6557,10
2021-01-15 01:59:00,1.6793,-1.3984,118.78,-6.3709,13.85,-6.2192,-0.0587799999999999,-0.16405,0.01091,-8.1815,-9.5349,-9.4607,-9.9067,-2.6833,10
2021-01-15 02:00:00,1.6788,-1.1986,118.8,-6.4345,13.852,-6.2209,-0.06281,-0.6384499999999999,0.0404199999999999,-8.2093,-9.5352,-9.569400000000002,-10.0,-2.9047,10
2021-01-15 02:01:00,1.6779,-1.243,118.78,-6.5119,13.85,-6.2209,-0.0637299999999999,0.7714699999999999,-0.05491,-8.2499,-9.5926,-9.6021,-9.9667,-3.3196,10
2021-01-15 02:02:00,1.6788,-1.5093,118.77,-6.5797,13.851,-6.2192,-0.06611,-0.5364799999999998,0.03088,-8.246,-9.5465,-9.6068,-9.9146,-3.2919,10
2021-01-15 02:03:00,1.6796,-1.6314,118.84,-6.6083,13.849,-6.2192,-0.06739,0.3812999999999999,-0.0259899999999999,-8.2482,-9.4657,-9.6308,-9.9248,-3.043,10
2021-01-15 02:04:00,1.679,-1.5648,118.87,-6.6336,13.849,-6.2227,-0.0668399999999999,-0.3014899999999999,0.0246299999999999,-8.2633,-9.598,-9.5536,-9.8097,-2.877,10
2021-01-15 02:05:00,1.6779,-1.2763,119.01,-6.5825,13.849,-6.2192,-0.06244,-0.66949,0.04154,-8.2148,-9.401,-9.4774,-9.8826,-2.794,10
2021-01-15 02:06:00,1.6788,-1.3207,119.04,-6.4333,13.851,-6.2227,-0.06281,0.50988,-0.03185,-8.207499999999998,-9.462,-9.4118,-9.8185,-2.6557,10
2021-01-15 02:07:00,1.6788,-1.1764,119.04,-6.3421,13.849,-6.2227,-0.06464,0.0886699999999999,-0.00299,-8.1995,-9.5027,-9.4511,-9.8279,-2.6557,10
2021-01-15 02:08:00,1.6788,-1.5759,118.83,-6.3351,13.849,-6.2192,-0.0668399999999999,-0.4123399999999999,0.0267499999999999,-8.2119,-9.5741,-9.4905,-9.8841,-2.6557,10
2021-01-15 02:09:00,1.6785,-1.4539,118.73,-6.3652,13.85,-6.2192,-0.06244,0.19508,-0.01103,-8.237299999999998,-9.5763,-9.5974,-9.9576,-2.6557,10
2021-01-15 02:10:00,1.6782,-1.1764,118.75,-6.427,13.852,-6.2192,-0.0640899999999999,0.09754,-0.0045599999999999,-8.2779,-9.6905,-9.6512,-9.9794,-2.6557,10
2021-01-15 02:11:00,1.679,-1.3096,118.84,-6.4772,13.852,-6.2227,-0.0671999999999999,-0.31479,0.01674,-8.2923,-9.5937,-9.591500000000002,-10.006,-2.9323,10
2021-01-15 02:12:00,1.6779,-1.3762,118.9,-6.487,13.85,-6.2209,-0.06318,-0.0177299999999999,0.0,-8.2797,-9.5359,-9.5155,-9.8553,-2.6834,10
2021-01-15 02:13:00,1.6782,-1.2763,119.0,-6.496,13.85,-6.2297,-0.06244,0.8778799999999999,-0.05895,-8.2747,-9.4989,-9.4647,-9.8117,-2.6557,10
2021-01-15 02:14:00,1.6788,-1.5204,118.95,-6.4708,13.853,-6.2262,-0.0637299999999999,0.11971,-0.0092899999999999,-8.2523,-9.5652,-9.5187,-9.8409,-2.6557,10
2021-01-15 02:15:00,1.6782,-1.4983,119.01,-6.514,13.849,-6.2279,-0.0670199999999999,0.0044299999999999,-0.0018799999999999,-8.2686,-9.4921,-9.5851,-9.8485,-2.6557,10
2021-01-15 02:16:00,1.6793,-1.1986,119.08,-6.4701,13.848,-6.2419,-0.06574,-0.3413999999999999,0.02265,-8.2834,-9.5382,-9.5811,-9.8874,-2.6557,10
2021-01-15 02:17:00,1.6779,-1.1653,119.05,-6.4229,13.848,-6.2437,-0.0701299999999999,-0.84684,0.06067,-8.2961,-9.6505,-9.6913,-10.022,-2.6557,10
2021-01-15 02:18:00,1.6782,-1.3096,119.09,-6.4067,13.849,-6.2472,-0.06647,-0.5231799999999999,0.0347,-8.324999999999998,-9.745,-9.6708,-10.041,-2.6557,10
2021-01-15 02:19:00,1.6774,-1.3873,119.05,-6.3553,13.85,-6.2419,-0.06812,-0.61629,0.0431599999999999,-8.3095,-9.732500000000002,-9.7499,-10.14,-2.6557,10
