utc_measured_on,dc_voltage_inv_28676,dc_power_inv_28676,temperature_inverter_inv_28676,ac_power_inv_28676,ac_energy_inv_28676,dc_voltage_inv_28677,dc_power_inv_28677,temperature_inverter_inv_28677,ac_power_inv_28677,ac_energy_inv_28677,temperature_ambient_o_5199,irradiance_ghi_o_5199,irradiance_poa_o_5199,temperature_module_o_5199,temperature_module_o_5199_2,wind_speed_o_5199,dc_current_meter_3105,ac_energy_other_meter_3105,ac_energy_other_meter_3105_2,ac_power_meter_3105,system_id
2021-01-15 02:25:00,0.6109999999999999,0.0,20.92,-0.393,774.0,0.0,0.0,24.0,-0.376,633.0,4.246,0.0,0.0,-0.9210000000000008,-0.4740000000000005,0.638,4.616,9326700.0,87376.0,-3.1,14200
2021-01-15 02:30:00,0.0,0.0,20.4,-0.392,774.0,0.0,0.0,24.0,-0.3689999999999999,633.0,4.520000000000001,0.0,0.0,-0.188,0.3169999999999993,0.7199999999999999,4.618,9326700.0,87376.0,-3.1,14200
2021-01-15 02:35:00,0.0,0.0,20.0,-0.395,774.0,0.0,0.0,23.7,-0.3669999999999999,633.0,4.529,0.0,0.0,0.1150000000000003,0.4629999999999985,0.5909999999999999,4.612,9326700.0,87376.543,-3.1,14200
2021-01-15 02:40:00,0.0,0.0,20.0,-0.402,774.0,0.0,0.0,23.000000000000004,-0.377,633.0,4.551,0.0,0.0,0.2929999999999999,0.4280000000000012,0.7329999999999999,4.605,9326700.0,87377.0,-3.1,14200
2021-01-15 02:45:00,0.0,0.0,20.0,-0.403,774.0,0.0,0.0,23.000000000000004,-0.38,633.0,5.089000000000001,0.0,0.0,0.4940000000000013,0.6090000000000017,0.683,4.638,9326700.0,87377.0,-3.1,14200
2021-01-15 02:50:00,0.0,0.0,20.0,-0.397,774.0,0.0,0.0,23.000000000000004,-0.3659999999999999,633.0,5.549,0.0,0.0,0.7339999999999987,0.7920000000000015,0.766,4.632,9326700.0,87377.0,-3.1,14200
2021-01-15 02:55:00,0.0,0.0,19.415000000000003,-0.393,774.0,0.0,0.0,23.000000000000004,-0.3649999999999999,633.0,5.789000000000001,0.0,0.0,0.9909999999999995,1.0439999999999985,0.752,4.665,9326700.0,87377.694,-3.1,14200
2021-01-15 03:00:00,0.0,0.0,19.309999999999995,-0.4,774.0,0.0,0.0,23.000000000000004,-0.38,633.0,5.811000000000001,0.0,0.0,1.2190000000000012,1.2219999999999982,0.678,4.668,9326700.0,87378.0,-3.1,14200
2021-01-15 03:05:00,0.0,0.0,19.0,-0.399,774.0,0.0,0.0,22.540000000000003,-0.37,633.0,5.689000000000001,0.0,0.0,1.3310000000000006,1.377,0.748,4.685,9326700.0,87378.0,-3.1,14200
2021-01-15 03:10:00,0.0,0.0,19.0,-0.401,774.0,0.0,0.0,22.0,-0.378,633.0,5.72,0.0,0.0,1.229999999999999,1.2489999999999983,0.561,4.65,9326700.0,87378.0,-3.1,14200
2021-01-15 03:15:00,0.0,0.0,19.0,-0.399,774.0,0.0,0.0,22.0,-0.373,633.0,5.889999999999998,0.0,0.0,1.189,1.1739999999999997,0.549,4.667,9326700.0,87378.86,-3.1,14200
2021-01-15 03:20:00,0.0,0.0,19.0,-0.405,774.0,0.0,0.0,22.0,-0.379,633.0,5.989999999999998,0.0,0.0,1.0169999999999983,1.0609999999999984,0.554,4.655,9326700.0,87379.0,-3.1,14200
2021-01-15 03:25:00,0.0,0.0,19.0,-0.395,774.0,0.0,0.0,22.0,-0.377,633.0,5.991,0.0,0.0,0.8410000000000017,0.906999999999998,0.531,4.687,9326700.0,87379.0,-3.1,14200
2021-01-15 03:30:00,0.0,0.0,18.947000000000003,-0.4,774.0,0.0,0.0,22.0,-0.373,633.0,5.626000000000001,0.0,0.0,0.5779999999999988,0.574999999999998,0.462,4.649,9326700.0,87379.00999999998,-3.1,14200
2021-01-15 03:35:00,0.0,0.0,18.03,-0.393,774.0,0.0,0.0,22.0,-0.379,633.0,4.625000000000002,0.0,0.0,0.0620000000000014,0.1219999999999998,0.5819999999999999,4.611,9326700.0,87380.0,-3.1,14200
2021-01-15 03:40:00,0.0,0.0,18.000000000000004,-0.398,774.0,0.0,0.0,22.0,-0.38,633.0,4.79,0.0,0.0,0.2280000000000015,0.4539999999999997,0.7199999999999999,4.64,9326700.0,87380.0,-3.1,14200
2021-01-15 03:45:00,0.0,0.0,18.000000000000004,-0.39,774.0,0.0,0.0,22.0,-0.3689999999999999,633.0,4.949999999999998,0.0,0.0,0.2999999999999994,0.5509999999999988,0.688,4.687,9326700.0,87380.0,-3.045,14200
2021-01-15 03:50:00,0.0,0.0,18.000000000000004,-0.392,774.0,0.0,0.0,21.027,-0.379,633.0,4.771000000000001,0.0,0.0,0.0710000000000002,0.3670000000000012,0.4089999999999999,4.7,9326700.0,87380.133,-3.017,14200
2021-01-15 03:55:00,0.0,0.0,18.000000000000004,-0.396,774.0,0.0,0.0,21.0,-0.3679999999999999,633.0,4.323,0.0,0.0,-0.3439999999999995,-0.1310000000000005,0.399,4.7,9326700.0,87381.0,-3.028,14200
2021-01-15 04:00:00,0.0,0.0,18.000000000000004,-0.391,774.0,0.0,0.0,21.0,-0.378,633.0,4.041999999999998,0.0,0.0,-0.5919999999999999,-0.4279999999999992,0.4829999999999999,4.692,9326700.0,87381.0,-3.026,14200
2021-01-15 04:05:00,0.0,0.0,18.000000000000004,-0.397,774.0,0.0,0.0,21.0,-0.376,633.0,3.790000000000002,0.0,0.0,-0.7740000000000001,-0.6659999999999991,0.397,4.676,9326700.0,87381.0,-3.1,14200
2021-01-15 04:10:00,0.0,0.0,18.000000000000004,-0.4,774.0,0.0,0.0,21.0,-0.373,633.0,3.74,0.0,0.0,-0.8830000000000006,-0.8400000000000003,0.6009999999999999,4.695,9326700.0,87381.23299999998,-3.1,14200
2021-01-15 04:15:00,0.0,0.0,17.92,-0.393,774.0,0.0,0.0,21.0,-0.38,633.0,3.790999999999999,0.0,0.0,-0.8869999999999992,-0.9610000000000004,0.4129999999999999,4.686,9326700.0,87382.0,-3.1,14200
2021-01-15 04:20:00,0.0,0.0,17.103,-0.396,774.0,0.0,0.0,21.0,-0.3689999999999999,633.0,3.5600000000000005,0.0,0.0,-1.119999999999999,-1.206,0.439,4.689,9326700.0,87382.0,-3.1,14200
2021-01-15 04:25:00,0.0,0.0,17.346,-0.396,774.0,0.0,0.0,21.0,-0.3689999999999999,633.0,3.665999999999999,0.0,0.0,-1.1729999999999998,-1.2189999999999992,0.5749999999999998,4.684,9326700.0,87382.0,-3.1,14200
2021-01-15 04:30:00,0.0,0.0,17.08,-0.388,774.0,0.0,0.0,21.0,-0.376,633.0,4.197999999999998,0.0,0.0,-1.0589999999999993,-0.7170000000000007,0.627,4.692,9326700.0,87382.357,-3.1,14200
2021-01-15 04:35:00,0.0,0.0,17.0,-0.386,774.0,0.0,0.0,21.0,-0.38,633.0,4.28,0.0,0.0,-0.9880000000000008,-0.6610000000000009,0.4879999999999999,4.724,9326700.0,87383.0,-3.1,14200
2021-01-15 04:40:00,0.0,0.0,17.0,-0.387,774.0,0.0,0.0,20.342,-0.378,633.0,3.65,0.0,0.0,-1.1519999999999997,-1.0189999999999997,0.1789999999999999,4.679,9326700.0,87383.0,-3.1,14200
2021-01-15 04:45:00,0.0,0.0,17.0,-0.4,774.0,0.0,0.0,20.0,-0.377,633.0,3.381,0.0,0.0,-1.6030000000000004,-1.4910000000000008,0.4889999999999999,4.678,9326700.0,87383.0,-3.1,14200
2021-01-15 04:50:00,0.0,0.0,17.0,-0.399,774.0,0.0,0.0,20.0,-0.377,633.0,3.081,0.0,0.0,-1.3349999999999993,-1.831,0.2039999999999999,4.646,9326700.0,87383.47999999998,-3.1,14200
2021-01-15 04:55:00,0.0,0.0,17.0,-0.392,774.0,0.0,0.0,20.0,-0.379,633.0,2.9309999999999983,0.0,0.0,-1.0610000000000004,-2.047,0.4179999999999999,4.639,9326700.0,87384.0,-3.1,14200
2021-01-15 05:00:00,0.0,0.0,17.0,-0.396,774.0,0.0,0.0,20.0,-0.3689999999999999,633.0,2.889999999999999,0.0,0.0,-1.4349999999999992,-2.035,0.4149999999999999,4.637,9326700.0,87384.0,-3.1,14200
2021-01-15 05:05:00,0.0,0.0,17.0,-0.398,774.0,0.0,0.0,20.0,-0.384,633.0,2.698999999999998,0.0,0.0,-1.604,-1.7599999999999996,0.4309999999999999,4.627,9326700.0,87384.0,-3.1,14200
2021-01-15 05:10:00,0.0,0.0,16.528000000000002,-0.399,774.0,0.0,0.0,20.0,-0.376,633.0,2.5899999999999994,0.0,0.0,-1.6779999999999993,-1.7300000000000004,0.2359999999999999,4.607,9326700.0,87384.591,-3.1,14200
2021-01-15 05:15:00,0.0,0.0,16.0,-0.391,774.0,0.0,0.0,20.0,-0.382,633.0,2.520000000000001,0.0,0.0,-1.878000000000001,-1.9400000000000004,0.4079999999999999,4.6,9326700.0,87385.0,-3.1,14200
2021-01-15 05:20:00,0.0,0.0,16.0,-0.395,774.0,0.0,0.0,20.0,-0.384,633.0,2.449999999999998,0.0,0.0,-1.92,-1.9890000000000008,0.218,4.643,9326700.0,87385.0,-3.1,14200
2021-01-15 05:25:00,0.0,0.0,16.0,-0.382,774.0,0.0,0.0,20.0,-0.38,633.0,2.4400000000000017,0.0,0.0,-2.0089999999999995,-2.059999999999999,0.4279999999999999,4.652,9326700.0,87385.0,-3.1,14200
2021-01-15 05:30:00,0.0,0.0,16.0,-0.396,774.0,0.0,0.0,19.899999999999995,-0.374,633.0,2.341,0.0,0.0,-2.025,-2.044000000000001,0.271,4.69,9326700.0,87385.731,-3.1,14200
2021-01-15 05:35:00,0.0,0.0,16.0,-0.386,774.0,0.0,0.0,19.0,-0.373,633.0,2.208999999999999,0.0,0.0,-2.105000000000001,-2.1060000000000003,0.3669999999999999,4.718,9326700.0,87386.0,-3.1,14200
2021-01-15 05:40:00,0.0,0.0,16.0,-0.395,774.0,0.0,0.0,19.0,-0.389,633.0,2.0699999999999994,0.0,0.0,-2.254000000000001,-2.2309999999999994,0.4159999999999999,4.695,9326700.0,87386.0,-3.1,14200
2021-01-15 05:45:00,0.0,0.0,16.0,-0.393,774.0,0.0,0.0,19.0,-0.375,633.0,2.1100000000000008,0.0,0.0,-2.245,-2.2600000000000007,0.273,4.651,9326700.0,87386.0,-3.1,14200
2021-01-15 05:50:00,0.0,0.0,16.0,-0.391,774.0,0.0,0.0,19.0,-0.379,633.0,2.030000000000002,0.0,0.0,-2.354000000000001,-2.363999999999999,0.4739999999999999,4.652,9326700.0,87386.854,-3.1,14200
2021-01-15 05:55:00,0.0,0.0,16.0,-0.393,774.0,0.0,0.0,19.0,-0.377,633.0,2.1270000000000007,0.0,0.0,-2.108,-2.015999999999999,0.624,4.672,9326700.0,87387.0,-3.1,14200
2021-01-15 06:00:00,0.0,0.0,15.793,-0.395,774.0,0.0,0.0,19.0,-0.38,633.0,2.640999999999999,0.0,0.0,-1.8630000000000004,-1.5559999999999994,0.554,4.665,9326700.0,87387.0,-3.1,14200
2021-01-15 06:05:00,0.0,0.0,15.0,-0.393,774.0,0.0,0.0,19.0,-0.377,633.0,2.8699999999999983,0.0,0.0,-1.5889999999999995,-1.296999999999999,0.6009999999999999,4.617,9326700.0,87387.0,-3.1,14200
2021-01-15 06:10:00,0.0,0.0,15.0,-0.394,774.0,0.0,0.0,19.0,-0.381,633.0,2.760000000000002,0.0,0.0,-1.7410000000000003,-1.532,0.2999999999999999,4.677,9326700.0,87387.97999999998,-3.1,14200
2021-01-15 06:15:00,0.0,0.0,15.0,-0.387,774.0,0.0,0.0,19.0,-0.377,633.0,2.5300000000000007,0.0,0.0,-2.1180000000000003,-2.0010000000000003,0.227,4.655,9326700.0,87388.0,-3.1,14200
2021-01-15 06:20:00,0.0,0.0,15.0,-0.395,774.0,0.0,0.0,19.0,-0.392,633.0,2.815,0.0,0.0,-2.0950000000000006,-1.9120000000000008,0.4199999999999999,4.655,9326700.0,87388.0,-3.1,14200
2021-01-15 06:25:00,0.0,0.0,15.0,-0.391,774.0,0.0,0.0,18.724,-0.371,633.0,3.536999999999999,0.0,0.0,-1.9259999999999995,-1.6609999999999994,0.231,4.621,9326700.0,87388.103,-3.1,14200
2021-01-15 06:30:00,0.0,0.0,15.0,-0.39,774.0,0.0,0.0,18.000000000000004,-0.381,633.0,3.4480000000000013,0.0,0.0,-1.8520000000000003,-1.477,0.6999999999999998,4.616,9326700.0,87389.0,-3.1,14200
2021-01-15 06:35:00,0.0,0.0,15.0,-0.397,774.0,0.0,0.0,18.000000000000004,-0.375,633.0,2.940000000000001,0.0,0.0,-1.8659999999999992,-0.946,0.4189999999999999,4.6,9326700.0,87389.0,-3.1,14200
2021-01-15 06:40:00,0.0,0.0,15.0,-0.392,774.0,0.0,0.0,18.000000000000004,-0.379,633.0,2.6309999999999985,0.0,0.0,-2.2430000000000008,-0.9539999999999992,0.1789999999999999,4.62,9326700.0,87389.0,-3.1,14200
2021-01-15 06:45:00,0.0,0.0,15.0,-0.391,774.0,0.0,0.0,18.000000000000004,-0.379,633.0,2.7509999999999994,0.0,0.0,-2.478,-1.5889999999999995,0.254,4.6,9326700.0,87389.24099999998,-3.1,14200
2021-01-15 06:50:00,0.0,0.0,15.0,-0.392,774.0,0.0,0.0,18.000000000000004,-0.38,633.0,2.3830000000000005,0.0,0.0,-2.579,-1.9240000000000004,0.56,4.605,9326700.0,87390.0,-3.1,14200
2021-01-15 06:55:00,0.0,0.0,15.0,-0.402,774.0,0.0,0.0,18.000000000000004,-0.38,633.0,2.1479999999999992,0.0,0.0,-2.4820000000000007,-2.015999999999999,0.4099999999999999,4.607,9326700.0,87390.0,-3.1,14200
2021-01-15 07:00:00,0.0,0.0,15.0,-0.395,774.0,0.0,0.0,18.000000000000004,-0.371,633.0,2.049999999999999,0.0,0.0,-2.515000000000001,-2.142999999999999,0.375,4.612,9326700.0,87390.0,-3.1,14200
2021-01-15 07:05:00,0.0,0.0,14.996999999999998,-0.381,774.0,0.0,0.0,18.000000000000004,-0.381,633.0,1.9599999999999995,0.0,0.0,-2.638,-2.415000000000001,0.317,4.665,9326700.0,87390.39299999998,-3.1,14200
2021-01-15 07:10:00,0.0,0.0,14.641,-0.391,774.0,0.0,0.0,18.000000000000004,-0.384,633.0,1.7109999999999994,0.0,0.0,-2.733,-2.476000000000001,0.534,4.605,9326700.0,87391.0,-3.1,14200
2021-01-15 07:15:00,0.0,0.0,14.027000000000005,-0.384,774.0,0.0,0.0,18.000000000000004,-0.379,633.0,1.849999999999999,0.0,0.0,-2.397,-2.241999999999999,0.504,4.6,9326700.0,87391.0,-3.1,14200
2021-01-15 07:20:00,0.0,0.0,14.517000000000005,-0.395,774.0,0.0,0.0,18.000000000000004,-0.381,633.0,1.7599999999999996,0.0,0.0,-2.4000000000000004,-2.301,0.467,4.605,9326700.0,87391.0,-3.1,14200
2021-01-15 07:25:00,0.0,0.0,14.083000000000002,-0.388,774.0,0.0,0.0,18.000000000000004,-0.382,633.0,2.063,0.0,0.0,-2.3110000000000004,-2.1110000000000007,0.5979999999999999,4.6,9326700.0,87391.558,-3.1,14200
2021-01-15 07:30:00,0.0,0.0,14.000000000000002,-0.392,774.0,0.0,0.0,18.000000000000004,-0.38,633.0,1.9980000000000016,0.0,0.0,-2.4770000000000003,-2.236,0.109,4.612,9326700.0,87392.0,-3.1,14200
2021-01-15 07:35:00,0.0,0.0,14.000000000000002,-0.392,774.0,0.0,0.0,18.000000000000004,-0.38,633.0,2.049999999999999,0.0,0.0,-2.693,-2.4090000000000007,0.534,4.611,9326700.0,87392.0,-3.1,14200
2021-01-15 07:40:00,0.0,0.0,14.000000000000002,-0.393,774.0,0.0,0.0,17.105999999999998,-0.373,633.0,1.941,0.0,0.0,-2.693,-2.4710000000000005,0.269,4.6,9326700.0,87392.0,-3.1,14200
2021-01-15 07:45:00,0.0,0.0,14.000000000000002,-0.389,774.0,0.0,0.0,17.0,-0.383,633.0,1.7510000000000008,0.0,0.0,-2.896000000000001,-2.771,0.279,4.612,9326700.0,87392.71,-3.1,14200
2021-01-15 07:50:00,0.04,0.0,14.000000000000002,-0.4,774.0,0.0,0.0,17.0,-0.38,633.0,1.639999999999999,0.0,0.0,-2.8999999999999995,-2.822999999999999,0.533,4.611,9326700.0,87393.0,-3.1,14200
2021-01-15 07:55:00,0.5979999999999999,0.0,14.000000000000002,-0.389,774.0,0.0,0.0,17.0,-0.379,633.0,1.661999999999999,0.0,0.0,-2.511,-2.2909999999999995,0.7339999999999999,4.605,9326700.0,87393.0,-3.1,14200
2021-01-15 08:00:00,0.137,0.0,14.000000000000002,-0.399,774.0,0.0,0.0,17.0,-0.381,633.0,2.0810000000000013,0.0,0.0,-2.1500000000000004,-1.9549999999999992,0.632,4.607,9326700.0,87393.0,-3.1,14200
2021-01-15 08:05:00,0.0,0.0,14.000000000000002,-0.386,774.0,0.0,0.0,17.0,-0.384,633.0,2.151,0.0,0.0,-2.153999999999999,-2.0730000000000004,0.337,4.612,9326700.0,87393.86,-3.1,14200
2021-01-15 08:10:00,0.0,0.0,14.000000000000002,-0.38,774.0,0.0,0.0,17.0,-0.385,633.0,1.7499999999999991,0.0,0.0,-2.594,-2.4569999999999994,0.503,4.607,9326700.0,87394.0,-3.1,14200
2021-01-15 08:15:00,0.0,0.0,14.000000000000002,-0.378,774.0,0.0,0.0,17.0,-0.376,633.0,2.281000000000001,0.0,0.0,-2.2139999999999995,-2.1010000000000004,0.534,4.6,9326700.0,87394.0,-3.1,14200
2021-01-15 08:20:00,0.226,0.0,13.973,-0.391,774.0,0.0,0.0,17.0,-0.373,633.0,1.8020000000000005,0.0,0.0,-2.4330000000000003,-2.527,0.218,4.979,9326700.0,87394.00999999998,-3.1,14200
2021-01-15 08:25:00,0.563,0.0,13.403,-0.38,774.0,0.0,0.0,17.0,-0.379,633.0,1.6299999999999986,0.0,0.0,-2.8480000000000003,-2.938,0.2869999999999999,4.802,9326700.0,87395.0,-3.1,14200
2021-01-15 08:30:00,0.2869999999999999,0.0,13.0,-0.386,774.0,0.0,0.0,17.0,-0.386,633.0,1.700999999999999,0.0,0.0,-3.135,-3.0740000000000003,0.1489999999999999,4.605,9326700.0,87395.0,-3.1,14200
2021-01-15 08:35:00,0.2889999999999999,0.0,13.0,-0.384,774.0,0.0,0.0,17.0,-0.374,633.0,2.1000000000000005,0.0,0.0,-3.178000000000001,-2.966999999999999,0.333,4.6,9326700.0,87395.0,-3.1,14200
2021-01-15 08:40:00,0.0,0.0,13.0,-0.391,774.0,0.0,0.0,17.0,-0.382,633.0,2.1089999999999995,0.0,0.0,-2.9740000000000006,-2.605,0.568,4.6,9326700.0,87395.163,-3.1,14200
2021-01-15 08:45:00,0.0,0.0,13.0,-0.392,774.0,0.0,0.0,17.0,-0.388,633.0,2.2309999999999994,0.0,0.0,-2.7090000000000005,-2.236999999999999,0.528,4.6,9326700.0,87396.0,-3.1,14200
2021-01-15 08:50:00,0.0,0.0,13.0,-0.386,774.0,0.0,0.0,16.15,-0.38,633.0,1.737000000000002,0.0,0.0,-2.890000000000001,-2.5619999999999994,0.332,4.6,9326700.0,87396.0,-3.1,14200
2021-01-15 08:55:00,0.0,0.0,13.0,-0.393,774.0,0.0,0.0,16.0,-0.38,633.0,1.7499999999999991,0.0,0.0,-3.1120000000000005,-2.571,0.445,4.6,9326700.0,87396.0,-3.1,14200
2021-01-15 09:00:00,0.0,0.0,13.0,-0.388,774.0,0.0,0.0,16.0,-0.387,633.0,2.141,0.0,0.0,-2.4399999999999995,-1.864,0.8499999999999999,4.6,9326700.0,87396.3,-3.1,14200
2021-01-15 09:05:00,0.0,0.0,13.0,-0.39,774.0,0.0,0.0,16.0,-0.386,633.0,2.269999999999999,0.0,0.0,-2.096,-1.7539999999999998,0.773,5.081,9326700.0,87397.0,-3.1,14200
2021-01-15 09:10:00,0.0,0.0,13.0,-0.389,774.0,0.0,0.0,16.0,-0.375,633.0,2.19,0.0,0.0,-1.6680000000000008,-1.6819999999999995,1.202,4.644,9326700.0,87397.0,-3.1,14200
