measured_on,ac_current__758,ac_power__752,ac_volts__757,ambient_temp__759,das_battery_voltage__769,das_temperature__764,dc_neg_current__756,dc_neg_voltage__755,dc_pos_current__754,dc_pos_voltage__753,dc_power_1__765,dc_power_2__766,dc_power__751,inverter_temp_2__770,inveter_temp__763,module_temp_1__760,module_temp_2__761,module_temp_3__762,poa_irradiance__750,system_id
2020-01-15 00:00:00,0.0,-2.5279,0.0,2.9769,-8e-05,0.0,0.00719,-0.0106,0.0,0.0,0.0,0.4288299999999999,-8e-05,-2.9567,,19.063,18.931,8.291299999999998,-336.08,50
2020-01-15 00:01:00,0.0,-2.6181,0.0,3.0493,-4e-05,0.0,0.0066299999999999,-0.00636,-0.0001399999999999,0.0,0.0,0.36112,-4e-05,-2.9792,,19.07,18.934,6.9727,-507.23,50
2020-01-15 00:02:00,0.0,-2.8213,0.0,3.1439,1e-05,0.0,0.00691,0.0021199999999999,0.0,-0.0084799999999999,0.0,0.4965399999999999,1e-05,-3.3178,,19.084,18.949,16.3,-250.8,50
2020-01-15 00:03:00,0.0,-2.9116,0.0,3.0942,1e-05,0.0,0.00677,0.0021199999999999,0.0,-0.0106,0.0,0.54168,1e-05,-3.4532,,19.051,18.913,18.323,-122.37,50
2020-01-15 00:04:00,0.0,-2.8213,0.0,2.9781,4e-05,0.0,0.00677,0.00636,0.0,-0.00636,0.0,0.47397,4e-05,-3.2952,,18.961,18.812,15.204,34.548,50
2020-01-15 00:05:00,0.0,-2.5956,0.0,2.7456,-6e-05,0.0,0.00621,-0.0084799999999999,0.0,0.0,0.0,0.4288299999999999,-6e-05,-3.0244,,18.814,18.648,8.5557,-688.6,50
2020-01-15 00:06:00,0.0,-2.731,0.0,2.5614,2e-05,0.0,0.00719,0.0021199999999999,0.0,-0.0042399999999999,0.0,0.40626,2e-05,-3.1373,,18.667,18.479,11.189,-789.9299999999998,50
2020-01-15 00:07:00,0.0,-2.7761,0.0,2.5435,-1e-05,0.0,0.00691,-0.0021199999999999,0.0,-0.0042399999999999,0.0,0.4514,-1e-05,-3.2275,,18.52,18.333,13.53,-397.52,50
2020-01-15 00:08:00,0.0,-2.8213,0.0,2.4717,3e-05,0.0,0.00691,0.0042399999999999,0.0,0.0,0.0,0.3836899999999999,3e-05,-3.205,,18.445,18.281,13.557,-398.02,50
2020-01-15 00:09:00,0.0,-2.8438,0.0,2.414,0.0,0.0,0.00649,0.0,0.0,0.0,0.0,0.40626,0.0,-3.2501,,18.486,18.291,12.981,-428.4,50
2020-01-15 00:10:00,0.0,-2.5504,0.0,2.334,-6e-05,0.0,0.00734,-0.0084799999999999,0.0,0.0,0.0,0.45139,-6e-05,-3.0018,,18.616,18.385,8.9055,-712.18,50
2020-01-15 00:11:00,0.0,-3.0695,0.0,2.2705,-1e-05,0.0,0.0070499999999999,-0.0021199999999999,-0.0002799999999999,0.0,0.0,0.4514,-1e-05,-3.5209,,18.702,18.49,16.237,-298.64,50
2020-01-15 00:12:00,0.0,-2.7987,0.0,2.2111,-4e-05,0.0,0.00719,-0.00636,0.0,0.0084799999999999,0.0,0.3836899999999999,-4e-05,-3.1824,,18.766,18.582,10.467,-433.99,50
2020-01-15 00:13:00,0.0,-2.5956,0.0,2.1395,-7e-05,0.0,0.00804,-0.0084799999999999,-0.0002799999999999,0.0021199999999999,0.0,0.47397,-7e-05,-3.0695,,18.785,18.598,10.108,-636.96,50
2020-01-15 00:14:00,0.0,-2.7084,0.0,2.0289,2e-05,0.0,0.00734,0.0021199999999999,0.0,-0.0042399999999999,0.0,0.4514,2e-05,-3.1598,,18.752,18.538,12.965,-662.86,50
2020-01-15 00:15:00,0.0,-2.9341,0.0,1.8864,-3e-05,0.0,0.0070499999999999,-0.0042399999999999,0.0,0.0,0.0,0.3836899999999999,-3e-05,-3.3178,,18.679,18.414,12.091,-343.38,50
2020-01-15 00:16:00,0.0,-2.5956,0.0,1.722,-5e-05,0.0,0.00776,-0.00636,0.0,0.0,0.0,0.3836899999999999,-5e-05,-2.9793,,18.577,18.228,6.6645,-742.09,50
2020-01-15 00:17:00,0.0,-2.6633,0.0,1.4526,1e-05,0.0,0.0074799999999999,0.0021199999999999,0.0001399999999999,0.0,0.0,0.33855,1e-05,-3.0018,,18.518,18.165,8.9386,-574.27,50
2020-01-15 00:18:00,0.0,-2.8664,0.0,1.169,-5e-05,0.0,0.00804,-0.00636,-0.00071,0.0021199999999999,0.0,0.40626,-5e-05,-3.2727,,18.483,18.191,11.99,-458.83,50
2020-01-15 00:19:00,0.0,-2.8213,0.0,0.8020399999999999,-8e-05,0.0,0.0074799999999999,-0.0106,0.0,0.0042399999999999,0.0,0.5191099999999998,-8e-05,-3.3403,,18.47,18.21,14.173,-173.13,50
2020-01-15 00:20:00,0.0,-2.6859,0.0,0.5997099999999999,1e-05,0.0,0.00691,0.0021199999999999,0.0,-0.00636,0.0,0.3836899999999999,1e-05,-3.0695,,18.462,18.204,12.111,-424.73,50
2020-01-15 00:21:00,0.0,-2.7084,0.0,0.35676,-4e-05,0.0,0.0083199999999999,-0.0042399999999999,-0.0001399999999999,0.0,0.0,0.36112,-4e-05,-3.0695,,18.445,18.209,7.8669,-681.67,50
2020-01-15 00:22:00,0.0,-2.9793,0.0,0.31661,-3e-05,0.0,0.00734,-0.0042399999999999,-0.0001399999999999,0.0042399999999999,0.0,0.4965399999999999,-3e-05,-3.4758,,18.465,18.261,16.552,-211.43,50
2020-01-15 00:23:00,0.0,-2.573,0.0,0.2757999999999999,-0.0001,0.0,0.00776,-0.01272,0.0,0.0042399999999999,0.0,0.4514,-0.0001,-3.0244,,18.522,18.349,8.753199999999998,-544.13,50
2020-01-15 00:24:00,0.0,-2.731,0.0,0.2699199999999999,0.0,0.0,0.0070499999999999,0.0,0.0,-0.01484,0.0,0.5191099999999998,0.0,-3.2501,,18.583,18.41,16.605,-418.5,50
2020-01-15 00:25:00,0.0,-2.6633,0.0,0.31086,-5e-05,0.0,0.0070499999999999,-0.0084799999999999,0.0001399999999999,0.0,0.0,0.47397,-5e-05,-3.1373,,18.642,18.478,9.6058,-252.38,50
2020-01-15 00:26:00,0.0,-2.573,0.0,0.30968,2e-05,0.0,0.0081799999999999,0.0021199999999999,0.0,0.0,0.0,0.40626,2e-05,-2.9793,,18.658,18.525,6.7918,-732.4199999999998,50
2020-01-15 00:27:00,0.0,-2.6407,0.0,0.26173,4e-05,0.0,0.00719,0.00636,0.0,0.0,0.0,0.33855,4e-05,-2.9793,,18.643,18.501,8.2953,-1020.1,50
2020-01-15 00:28:00,0.0,-2.5279,0.0,0.22247,-0.00012,0.0,0.00804,-0.01484,0.0,0.0,0.0,0.47397,-0.00012,-3.0018,,18.613,18.447,6.9302,-432.98,50
2020-01-15 00:29:00,0.0,-2.7084,0.0,0.15112,-5e-05,0.0,0.0079,-0.00636,-0.0001399999999999,0.00636,0.0,0.4965399999999999,-5e-05,-3.205,,18.589,18.4,11.384,-412.29,50
2020-01-15 00:30:00,0.0,-2.573,0.0,0.13796,-4e-05,0.0,0.0083199999999999,-0.0042399999999999,0.0,0.0,0.0,0.4288299999999999,-4e-05,-3.0018,,18.602,18.39,7.0533,-671.24,50
2020-01-15 00:31:00,0.0,-2.8664,0.0,0.11376,0.0,0.0,0.00691,0.0,0.0,-0.01272,0.0,0.54168,0.0,-3.408,,18.64,18.409,18.926,-247.52,50
2020-01-15 00:32:00,0.0,-2.7987,0.0,0.0920699999999999,-3e-05,0.0,0.00691,-0.0042399999999999,0.0,0.0021199999999999,0.0,0.4514,-3e-05,-3.2501,,18.69,18.458,13.698,-322.92,50
2020-01-15 00:33:00,0.0,-2.8664,0.0,0.0197799999999999,-4e-05,0.0,0.00719,-0.00636,0.0,-0.0042399999999999,0.0,0.47397,-4e-05,-3.3403,,18.725,18.505,14.683,-173.34,50
2020-01-15 00:34:00,0.0,-2.7987,0.0,-0.05641,0.0,0.0,0.00719,0.0,0.0,-0.0021199999999999,0.0,0.4965399999999999,0.0,-3.2952,,18.704,18.506,13.987,-293.62,50
2020-01-15 00:35:00,0.0,-2.6859,0.0,-0.13991,-3e-05,0.0,0.00762,-0.0042399999999999,0.0,0.0042399999999999,0.0,0.3836899999999999,-3e-05,-3.0695,,18.632,18.451,8.1218,-590.12,50
2020-01-15 00:36:00,0.0,-2.731,0.0,-0.20577,1e-05,0.0,0.00776,0.0021199999999999,0.0,-0.0042399999999999,0.0,0.3836899999999999,1e-05,-3.1147,,18.581,18.391,12.264,-589.8,50
2020-01-15 00:37:00,0.0,-2.8438,0.0,-0.4701099999999999,-6e-05,0.0,0.00762,-0.0084799999999999,-0.0001399999999999,0.0,0.0,0.5191099999999998,-6e-05,-3.3629,,18.595,18.387,14.893,-186.24,50
2020-01-15 00:38:00,0.0,-2.6407,0.0,-0.65081,3e-05,0.0,0.0074799999999999,0.0042399999999999,0.0,-0.0084799999999999,0.0,0.56425,3e-05,-3.205,,18.668,18.462,15.349,-424.78,50
2020-01-15 00:39:00,0.0,-2.7536,0.0,-0.6708699999999999,0.0,0.0,0.00719,0.0,0.0,-0.0021199999999999,0.0,0.47397,0.0,-3.2275,,18.745,18.538,13.951,-54.118,50
2020-01-15 00:40:00,0.0,-2.8213,0.0,-0.60352,6e-05,0.0,0.00719,0.0084799999999999,0.0,-0.0021199999999999,0.0,0.4514,6e-05,-3.2727,,18.777,18.604,15.645,-528.27,50
2020-01-15 00:41:00,0.0,-2.6859,0.0,-0.55744,-3e-05,0.0,0.0079,-0.0042399999999999,0.0,0.0042399999999999,0.0,0.4288299999999999,-3e-05,-3.1147,,18.771,18.645,11.356,-408.08,50
2020-01-15 00:42:00,0.0,-2.8213,0.0,-0.6116599999999999,0.0,0.0,0.0070499999999999,0.0,0.0,-0.00636,0.0,0.54168,0.0,-3.3629,,18.735,18.659,15.391,-47.21,50
2020-01-15 00:43:00,0.0,-2.8438,0.0,-0.71379,2e-05,0.0,0.0070499999999999,0.0021199999999999,0.0,-0.00636,0.0,0.47397,2e-05,-3.3178,,18.69,18.658,14.667,-470.99,50
2020-01-15 00:44:00,0.0,-2.7987,0.0,-0.81194,-1e-05,0.0,0.00691,-0.0021199999999999,0.0,0.0,0.0,0.4288299999999999,-1e-05,-3.2275,,18.686,18.66,13.077,-294.4,50
2020-01-15 00:45:00,0.0,-2.8438,0.0,-0.79712,1e-05,0.0,0.00677,0.0021199999999999,0.0,-0.0042399999999999,0.0,0.58682,1e-05,-3.4306,,18.736,18.691,18.999,-186.82,50
2020-01-15 00:46:00,0.0,-2.9116,0.0,-0.7652499999999999,-3e-05,0.0,0.00677,-0.0042399999999999,0.0,0.0021199999999999,0.0,0.54168,-3e-05,-3.4532,,18.816,18.76,15.486,-240.18,50
2020-01-15 00:47:00,0.0,-2.9116,0.0,-0.8329699999999999,3e-05,0.0,0.0070499999999999,0.0042399999999999,0.0,-0.0084799999999999,0.0,0.4514,3e-05,-3.3629,,18.911,18.847,16.294,-446.15,50
2020-01-15 00:48:00,0.0,-2.6407,0.0,-0.88817,0.0,0.0,0.00776,0.0,0.0,-0.0021199999999999,0.0,0.4288299999999999,0.0,-3.0695,,18.989,18.919,11.267,-473.48,50
2020-01-15 00:49:00,0.0,-2.731,0.0,-0.8634,-1e-05,0.0,0.0070499999999999,-0.0021199999999999,0.0,0.0021199999999999,0.0,0.4965399999999999,-1e-05,-3.2275,,19.037,18.959,13.361,-240.01,50
2020-01-15 00:50:00,0.0,-2.7084,0.0,-0.85706,-1e-05,0.0,0.0074799999999999,-0.0021199999999999,0.0,-0.0021199999999999,0.0,0.4965399999999999,-1e-05,-3.205,,19.094,19.021,13.179,-459.33,50
2020-01-15 00:51:00,0.0,-2.7987,0.0,-0.90722,-8e-05,0.0,0.0079,-0.0106,0.0,-0.0021199999999999,0.0,0.4288299999999999,-8e-05,-3.2275,,19.127,19.044,13.72,-312.93,50
2020-01-15 00:52:00,0.0,-2.9567,0.0,-0.95309,-1e-05,0.0,0.00691,-0.0021199999999999,0.0,0.0,0.0,0.54168,-1e-05,-3.4983,,19.117,19.023,17.725,-326.96,50
2020-01-15 00:53:00,0.0,-2.7987,0.0,-0.98006,0.0,0.0,0.00776,0.0,0.0,0.0021199999999999,0.0,0.47397,0.0,-3.2727,,19.08,18.977,14.086,-210.71,50
2020-01-15 00:54:00,0.0,-2.7084,0.0,-1.0329,-3e-05,0.0,0.00762,-0.0042399999999999,0.0,0.0021199999999999,0.0,0.4514,-3e-05,-3.1598,,19.023,18.93,12.465,-163.29,50
2020-01-15 00:55:00,0.0,-2.7762,0.0,-1.1667,-1e-05,0.0,0.00734,-0.0021199999999999,0.0,-0.0042399999999999,0.0,0.4965399999999999,-1e-05,-3.2727,,18.975,18.892,13.546,-389.62,50
2020-01-15 00:56:00,0.0,-2.7536,0.0,-1.2323,0.0,0.0,0.00734,0.0,0.0,-0.0021199999999999,0.0,0.40626,0.0,-3.1598,,18.984,18.876,12.156,-324.55,50
2020-01-15 00:57:00,0.0,-2.731,0.0,-1.2623,-3e-05,0.0,0.0074799999999999,-0.0042399999999999,0.0,0.0021199999999999,0.0,0.4965399999999999,-3e-05,-3.2276,,19.002,18.882,13.057,-230.54,50
2020-01-15 00:58:00,0.0,-2.7536,0.0,-1.178,4e-05,0.0,0.0074799999999999,0.0042399999999999,0.0,-0.0021199999999999,0.0,0.4514,4e-05,-3.205,,19.052,18.938,13.515,-486.73,50
2020-01-15 00:59:00,0.0,-2.731,0.0,-1.187,0.0,0.0,0.00776,-0.0021199999999999,0.0,-0.0021199999999999,0.0,0.4514,0.0,-3.1824,,19.095,18.98,13.385,-506.59,50
2020-01-15 01:00:00,0.0,-2.8439,0.0,-1.1208,-3e-05,0.0,0.00734,-0.0042399999999999,0.0,-0.0021199999999999,0.0,0.40626,-3e-05,-3.2501,,19.112,18.99,13.349,-371.18,50
2020-01-15 01:01:00,0.0,-2.8543,0.0,-1.0057,-1e-05,0.0,0.00755,-0.0019599999999999,0.0,-0.00587,0.0,0.43752,-1e-05,-3.2917,,19.125,18.994,12.373,-508.07,50
2020-01-15 01:02:00,0.0,-2.7987,0.0,-0.92965,-1e-05,0.0,0.00734,-0.0021199999999999,0.0,-0.0042399999999999,0.0,0.40626,-1e-05,-3.205,,19.135,18.998,13.169,-529.18,50
2020-01-15 01:03:00,0.0,-2.9116,0.0,-0.96216,0.0,0.0,0.0070499999999999,-0.0021199999999999,0.0,-0.0021199999999999,0.0,0.47397,0.0,-3.3855,,19.167,19.048,15.231,-415.74,50
2020-01-15 01:04:00,0.0,-2.7763,0.0,-1.0055,-1e-05,0.0,0.00776,-0.0021199999999999,0.0,0.0,0.0,0.4288299999999999,-1e-05,-3.2051,,19.243,19.119,12.1,-371.69,50
2020-01-15 01:05:00,0.0,-2.7536,0.0,-1.0597,0.0,0.0,0.00762,0.0,0.0,-0.0021199999999999,0.0,0.40626,0.0,-3.1598,,19.342,19.254,12.125,-549.93,50
2020-01-15 01:06:00,0.0,-2.7536,0.0,-1.1143,-1e-05,0.0,0.00762,-0.0021199999999999,0.0,-0.0042399999999999,0.0,0.47398,-1e-05,-3.2276,,19.411,19.346,14.205,-435.84,50
2020-01-15 01:07:00,0.0,-2.7084,0.0,-1.1926,4e-05,0.0,0.00734,0.0042399999999999,0.0,0.0021199999999999,0.0,0.4514099999999999,4e-05,-3.1598,,19.442,19.365,11.991,-382.19,50
2020-01-15 01:08:00,0.0,-2.7987,0.0,-1.37,0.0,0.0,0.00719,0.0,0.0,-0.0021199999999999,0.0,0.47398,0.0,-3.2727,,19.419,19.345,14.386,-335.35,50
2020-01-15 01:09:00,0.0,-2.7762,0.0,-1.621,2e-05,0.0,0.00691,0.0021199999999999,0.0,-0.00636,0.0,0.47397,2e-05,-3.2502,,19.372,19.292,13.929,-475.08,50
2020-01-15 01:10:00,0.0,-2.6859,0.0,-1.7793,0.0,0.0,0.00734,0.0,0.0,0.0021199999999999,0.0,0.4965499999999999,0.0,-3.1824,,19.323,19.227,12.883,-485.08,50
2020-01-15 01:11:00,0.0,-2.6408,0.0,-1.9293,-3e-05,0.0,0.00719,-0.0042399999999999,0.0,0.0,0.0,0.47399,-3e-05,-3.1148,,19.272,19.159,11.6,-380.53,50
2020-01-15 01:12:00,0.0,-2.7536,0.0,-1.9857,-3e-05,0.0,0.0074799999999999,-0.0042399999999999,0.0,-0.0042399999999999,0.0,0.47399,-3e-05,-3.2276,,19.236,19.104,13.845,-356.1,50
2020-01-15 01:13:00,0.0,-2.7536,0.0,-2.026,-1e-05,0.0,0.0070499999999999,-0.0021199999999999,0.0,0.0,0.0,0.4514099999999999,-1e-05,-3.205,,19.234,19.101,13.062,-331.9,50
2020-01-15 01:14:00,0.0,-2.6633,0.0,-2.0584,-3e-05,0.0,0.0074799999999999,-0.0042399999999999,0.0,-0.0021199999999999,0.0,0.49656,-3e-05,-3.1599,,19.262,19.146,12.385,-318.6,50
2020-01-15 01:15:00,0.0,-2.7536,0.0,-2.0174,0.0,0.0,0.00719,0.0,0.0,-0.0042399999999999,0.0,0.47397,0.0,-3.2276,,19.29,19.174,14.283,-362.68,50
2020-01-15 01:16:00,0.0,-2.8891,0.0,-2.0296,2e-05,0.0,0.0070499999999999,0.0021199999999999,0.0,-0.0042399999999999,0.0,0.47398,2e-05,-3.363,,19.287,19.166,15.011,-93.165,50
2020-01-15 01:17:00,0.0,-2.7085,0.0,-2.1254,-1e-05,0.0,0.00734,-0.0021199999999999,0.0,-0.00636,0.0,0.4514199999999999,-1e-05,-3.1599,,19.262,19.137,12.542,-359.83,50
2020-01-15 01:18:00,0.0,-2.7987,0.0,-2.2802,-6e-05,0.0,0.0070499999999999,-0.0084799999999999,0.0,-0.0042399999999999,0.0,0.4514199999999999,-6e-05,-3.2501,,19.233,19.098,13.323,-308.63,50
2020-01-15 01:19:00,0.0,-2.8439,0.0,-2.4154,0.0,0.0,0.00677,0.0,0.0,-0.0021199999999999,0.0,0.47399,0.0,-3.3179,,19.201,19.054,14.55,-144.03,50
2020-01-15 01:20:00,0.0,-2.6182,0.0,-2.4802,5e-05,0.0,0.0079,0.00636,0.0,0.0,0.0,0.36114,5e-05,-2.9794,,19.166,19.015,8.3697,-615.25,50
2020-01-15 01:21:00,0.0,-2.7537,0.0,-2.5383,3e-05,0.0,0.00677,0.0042399999999999,0.0,-0.0084799999999999,0.0,0.4965399999999999,3e-05,-3.2502,,19.155,18.996,15.829,-502.85,50
2020-01-15 01:22:00,0.0,-2.9793,0.0,-2.566,-1e-05,0.0,0.00677,-0.0021199999999999,0.0,-0.0042399999999999,0.0,0.47398,-1e-05,-3.4533,,19.174,19.018,17.353,-100.35,50
2020-01-15 01:23:00,0.0,-2.5957,0.0,-2.5171,0.0,0.0,0.00804,0.0,0.0,0.0,0.0,0.3836999999999999,0.0,-2.9794,,19.204,19.05,7.7017,-728.71,50
2020-01-15 01:24:00,0.0,-2.8214,0.0,-2.4086,0.0,0.0,0.00691,0.0,0.0,-0.0042399999999999,0.0,0.47398,0.0,-3.2953,,19.222,19.08,14.585,-258.33,50
2020-01-15 01:25:00,0.0,-2.7988,0.0,-2.3379,0.0,0.0,0.0070499999999999,0.0,0.0,0.0,0.0,0.47399,0.0,-3.2728,,19.228,19.092,15.781,-559.2,50
2020-01-15 01:26:00,0.0,-2.7536,0.0,-2.2896,-3e-05,0.0,0.00776,-0.0042399999999999,0.0,0.0021199999999999,0.0,0.36113,-3e-05,-3.1147,,19.206,19.065,9.8376,-428.5,50
2020-01-15 01:27:00,0.0,-2.9116,0.0,-2.3134,-4e-05,0.0,0.0070499999999999,-0.00636,0.0,-0.0021199999999999,0.0,0.4062799999999999,-4e-05,-3.3178,,19.17,19.025,14.461,-299.03,50
2020-01-15 01:28:00,0.0,-2.7761,0.0,-2.2787,0.0,0.0,0.00719,0.0,0.0,-0.0021199999999999,0.0,0.47398,0.0,-3.2501,,19.109,18.956,13.413,-288.37,50
2020-01-15 01:29:00,0.0,-2.7536,0.0,-2.2528,0.0,0.0,0.00776,0.0,0.0,-0.0021199999999999,0.0,0.4514099999999999,0.0,-3.205,,19.06,18.901,12.075,-490.08,50
2020-01-15 01:30:00,0.0,-2.7086,0.0,-2.2639,-1e-05,0.0,0.00762,-0.0021199999999999,0.0,-0.0021199999999999,0.0,0.40627,-1e-05,-3.1148,,19.041,18.879,12.744,-444.93,50
2020-01-15 01:31:00,0.0,-2.7988,0.0,-2.2341,-3e-05,0.0,0.00734,-0.0042399999999999,0.0,-0.0042399999999999,0.0,0.4965499999999999,-3e-05,-3.2953,,19.07,18.921,15.146,-213.2,50
2020-01-15 01:32:00,0.0,-2.7537,0.0,-2.2103,2e-05,0.0,0.00734,0.0021199999999999,0.0,0.0,0.0,0.47398,2e-05,-3.2276,,19.109,18.985,12.999,-294.59,50
2020-01-15 01:33:00,0.0,-2.7987,0.0,-2.2287,0.0,0.0,0.00691,0.0,0.0,0.0021199999999999,0.0,0.56427,0.0,-3.363,,19.132,19.029,17.065,-150.32,50
2020-01-15 01:34:00,0.0,-2.889,0.0,-2.2893,-3e-05,0.0,0.00719,-0.0042399999999999,0.0,-0.0021199999999999,0.0,0.47399,-3e-05,-3.3629,,19.134,19.044,15.161,-282.87,50
2020-01-15 01:35:00,0.0,-2.5956,0.0,-2.3198,-4e-05,0.0,0.0083199999999999,-0.0042399999999999,0.0,0.0,0.0,0.3836999999999999,-4e-05,-2.9793,,19.161,19.058,6.7499,-628.54,50
2020-01-15 01:36:00,0.0,-2.7311,0.0,-2.323,3e-05,0.0,0.00719,0.0042399999999999,0.0,0.0,0.0,0.29342,3e-05,-3.0245,21.301,19.198,19.079,11.171,-668.44,50
2020-01-15 01:37:00,0.0,-2.6859,0.0,-2.3371,9e-05,0.0,0.00677,0.01272,0.0,0.0,0.0,0.36112,9e-05,-3.047,,19.206,19.077,13.222,-595.87,50
2020-01-15 01:38:00,0.0,-2.7988,0.0,-2.3507,0.0,0.0,0.00677,0.0,0.0,-0.0042399999999999,0.0,0.6771,0.0,-3.4759,,19.194,19.041,19.921,-80.5,50
2020-01-15 01:39:00,0.0,-2.889,0.0,-2.3629,-1e-05,0.0,0.00677,-0.0021199999999999,0.0,0.0021199999999999,0.0,0.47398,-1e-05,-3.3629,,19.148,18.99,16.356,-181.95,50
2020-01-15 01:40:00,0.0,-2.5505,0.0,-2.317,-5e-05,0.0,0.00804,-0.00636,-0.0001399999999999,0.0021199999999999,0.0,0.4965499999999999,-5e-05,-3.047,,19.129,18.962,9.3731,-555.99,50
2020-01-15 01:41:00,0.0,-2.6859,0.0,-2.3353,-5e-05,0.0,0.0081799999999999,-0.00636,0.0,0.0,0.0,0.38371,-5e-05,-3.0696,,19.15,18.983,7.9203,-639.25,50
2020-01-15 01:42:00,0.0,-2.573,0.0,-2.3111,-9e-05,0.0,0.0081799999999999,-0.0106,0.0,0.0,0.0,0.40627,-9e-05,-2.9793,,19.166,19.007,6.9507,-711.24,50
2020-01-15 01:43:00,0.0,-2.8665,0.0,-2.2855,-7e-05,0.0,0.00776,-0.0084799999999999,0.0,0.0021199999999999,0.0,0.3836999999999999,-7e-05,-3.2502,,19.17,19.023,11.926,-505.83,50
2020-01-15 01:44:00,0.0,-2.9341,0.0,-2.277,-1e-05,0.0,0.0070499999999999,-0.0021199999999999,0.0,0.0021199999999999,0.0,0.5642599999999999,-1e-05,-3.4983,,19.153,19.017,18.434,-460.7,50
2020-01-15 01:45:00,0.0,-2.6633,0.0,-2.2846,1e-05,0.0,0.00677,0.0021199999999999,0.0,-0.0021199999999999,0.0,0.4514099999999999,1e-05,-3.1147,,19.124,18.99,15.342,-427.47,50
2020-01-15 01:46:00,0.0,-2.6182,0.0,-2.2182,-4e-05,0.0,0.00719,-0.0042399999999999,0.0,0.0,0.0,0.42884,-4e-05,-3.047,,19.086,18.945,9.9209,-352.0,50
2020-01-15 01:47:00,0.0,-2.889,0.0,-2.2436,0.0,0.0,0.00677,0.0,0.0,-0.0042399999999999,0.0,0.56425,0.0,-3.4532,,19.044,18.899,18.408,-329.48,50
2020-01-15 01:48:00,0.0,-2.7536,0.0,-2.3617,-3e-05,0.0,0.00734,-0.0042399999999999,0.0,-0.0042399999999999,0.0,0.47397,-3e-05,-3.2276,,19.04,18.88,12.833,-396.44,50
2020-01-15 01:49:00,0.0,-2.6182,0.0,-2.4484,0.0,0.0,0.0070499999999999,0.0,0.0,-0.0084799999999999,0.0,0.4514099999999999,0.0,-3.0696,,19.066,18.908,11.832,-321.95,50
2020-01-15 01:50:00,0.0,-2.6859,0.0,-2.4976,-3e-05,0.0,0.0070499999999999,-0.0042399999999999,0.0,0.0021199999999999,0.0,0.36112,-3e-05,-3.047,,19.117,18.978,11.686,-721.85,50
2020-01-15 01:51:00,0.0,-2.6859,0.0,-2.4571,1e-05,0.0,0.00677,0.0021199999999999,0.0,0.0,0.0,0.4965499999999999,1e-05,-3.1824,,19.17,19.05,15.425,-327.08,50
2020-01-15 01:52:00,0.0,-2.889,0.0,-2.4673,-3e-05,0.0,0.00719,-0.0042399999999999,-0.0001399999999999,0.0,0.0,0.58682,-3e-05,-3.4758,,19.193,19.091,17.378,-246.34,50
2020-01-15 01:53:00,0.0,-2.7761,0.0,-2.5084,3e-05,0.0,0.00677,0.0042399999999999,0.0,-0.0042399999999999,0.0,0.4965399999999999,3e-05,-3.2727,,19.183,19.09,16.59,-205.64,50
2020-01-15 01:54:00,0.0,-2.7085,0.0,-2.5489,3e-05,0.0,0.0070499999999999,0.0042399999999999,0.0,0.0,0.0,0.36112,3e-05,-3.0696,,19.157,19.052,11.506,-189.55,50
2020-01-15 01:55:00,0.0,-2.5504,0.0,-2.6422,-1e-05,0.0,0.00734,-0.0021199999999999,0.0,0.0,0.0,0.4514,-1e-05,-3.0018,,19.106,18.99,8.085,-211.3,50
2020-01-15 01:56:00,0.0,-2.889,0.0,-2.7717,-2e-05,0.0,0.00719,-0.0021199999999999,0.0,-0.00636,0.0,0.5642599999999999,-2e-05,-3.4532,,19.048,18.929,19.081,-281.54,50
2020-01-15 01:57:00,0.0,-2.6633,0.0,-2.8285,1e-05,0.0,0.00691,0.0021199999999999,0.0,-0.00636,0.0,0.47398,1e-05,-3.1373,,18.997,18.865,13.111,-257.68,50
2020-01-15 01:58:00,0.0,-2.6633,0.0,-2.7834,4e-05,0.0,0.00691,0.00636,0.0,0.0,0.0,0.36113,4e-05,-3.0244,,18.987,18.844,9.571700000000002,-524.82,50
2020-01-15 01:59:00,0.0,-2.5505,0.0,-2.7362,1e-05,0.0,0.00776,0.0021199999999999,0.0,0.0,0.0,0.4288299999999999,1e-05,-2.9793,,19.009,18.868,7.3842,-659.19,50
2020-01-15 02:00:00,0.0,-2.6407,0.0,-2.763,1e-05,0.0,0.0070499999999999,0.0021199999999999,0.0001399999999999,0.0,0.0,0.33855,1e-05,-2.9793,,19.049,18.918,6.8337,-572.4,50
2020-01-15 02:01:00,0.0,-2.6858,0.0,-2.7637,3e-05,0.0,0.0070499999999999,0.0042399999999999,0.0,0.0,0.0,0.29342,3e-05,-2.9793,,19.071,18.955,8.058799999999998,-656.08,50
2020-01-15 02:02:00,0.0,-2.6407,0.0,-2.7299,-6e-05,0.0,0.00719,-0.0084799999999999,-0.0001399999999999,0.0,0.0,0.3836899999999999,-6e-05,-3.0244,,19.061,18.945,7.7499,-938.87,50
2020-01-15 02:03:00,0.0,-2.7084,0.0,-2.6524,-2e-05,0.0,0.00734,-0.0021199999999999,-0.0001399999999999,-0.0021199999999999,0.0,0.4965399999999999,-2e-05,-3.205,,19.041,18.918,12.84,-420.23,50
2020-01-15 02:04:00,0.0,-2.731,0.0,-2.6988,-4e-05,0.0,0.0070499999999999,-0.00636,0.0,-0.0042399999999999,0.0,0.36112,-4e-05,-3.0921,,19.005,18.871,11.603,-348.63,50
