measured_on,ac_current__427,ac_power__423,ac_voltage__426,ambient_temp__428,das_battery_voltage__434,das_temp__433,dc_pos_current__425,dc_pos_voltage__424,dc_power__422,inverter_temp__432,module_temp_1__429,module_temp_2__430,module_temp_3__431,poa_irradiance__421,system_id
2020-04-15 00:24:00,1.6459,-1.1534,122.0,-1.3549,13.631,1.3944,-0.04959,0.1462199999999999,-0.01338,-1.2237,-3.555,-3.3923,-3.1539,-2.9026,10
2020-04-15 00:25:00,1.6434,-1.1978,122.06,-1.3858,13.631,1.3756,-0.0400799999999999,-0.8861499999999999,0.02936,-1.2498,-3.5274,-3.4844,-3.2717,-3.2344,10
2020-04-15 00:26:00,1.6451,-1.1202,122.1,-1.4083,13.631,1.3602,-0.0483099999999999,0.3367399999999999,-0.01784,-1.3052,-3.6118,-3.4785,-3.2472,-3.262,10
2020-04-15 00:27:00,1.6476,-1.2533,122.09,-1.4417,13.632,1.3516,-0.05142,0.2215399999999999,-0.0126,-1.3445,-3.7423,-3.5273,-3.3053,-3.0961,10
2020-04-15 00:28:00,1.6478,-1.2422,122.09,-1.4876,13.632,1.3379,-0.0475799999999999,-0.1417799999999999,0.0067499999999999,-1.4032,-3.8236,-3.6042,-3.4022,-3.2067,10
2020-04-15 00:29:00,1.6456,-1.1756,122.05,-1.5315,13.634,1.3157,-0.04666,0.64246,-0.03447,-1.4626,-3.7664,-3.6746,-3.4547,-3.1238,10
2020-04-15 00:30:00,1.6459,-1.1645,122.09,-1.557,13.633,1.3037,-0.0411699999999999,1.0191,-0.04199,-1.4981,-3.7584,-3.6702,-3.4739,-3.3173,10
2020-04-15 00:31:00,1.6456,-1.22,122.07,-1.4684,13.634,1.2815,-0.04209,0.2658499999999999,-0.01353,-1.502,-3.5136,-3.5845,-3.4219,-3.3173,10
2020-04-15 00:32:00,1.6459,-1.1978,122.04,-1.2613,13.634,1.2678,-0.0455699999999999,-0.97477,0.04496,-1.4723,-3.5138,-3.4665,-3.266,-3.262,10
2020-04-15 00:33:00,1.6465,-1.2089,122.0,-1.2044,13.636,1.2541,-0.0455699999999999,-0.0088599999999999,0.0037,-1.496,-3.6165,-3.456,-3.196,-3.0408,10
2020-04-15 00:34:00,1.6448,-1.0869,122.06,-1.2906,13.637,1.2404,-0.04648,-1.3248,0.06119,-1.4948,-3.5916,-3.5157,-3.2958,-3.2067,10
2020-04-15 00:35:00,1.647,-1.2311,122.04,-1.3367,13.637,1.2096,-0.0451999999999999,-0.31901,0.0172299999999999,-1.5315,-3.4222,-3.516,-3.2947,-3.0685,10
2020-04-15 00:36:00,1.6456,-1.1534,122.13,-1.2174,13.638,1.2027,-0.05179,-0.78868,0.0345299999999999,-1.5441,-3.4628,-3.4484,-3.2056,-2.7091,10
2020-04-15 00:37:00,1.6465,-1.1534,122.09,-1.1438,13.638,1.1925,-0.04666,0.6158799999999999,-0.034,-1.5658,-3.5233,-3.4352,-3.1451,-2.6538,10
2020-04-15 00:38:00,1.6467,-1.2311,122.1,-1.1361,13.638,1.1719,-0.04685,-0.85514,0.03722,-1.5801,-3.4574,-3.4609,-3.2389,-2.6538,10
2020-04-15 00:39:00,1.647,-1.2533,122.01,-1.1393,13.638,1.1582,-0.0424599999999999,0.32345,-0.0160499999999999,-1.5996,-3.1919,-3.4819,-3.2664,-2.6538,10
2020-04-15 00:40:00,1.6459,-1.1202,122.1,-1.1496,13.638,1.1394,-0.0435499999999999,1.0767,-0.0466,-1.6342,-4.3376,-3.4938,-3.2001,-2.6538,10
2020-04-15 00:41:00,1.6467,-1.1867,122.08,-1.1607,13.638,1.1138,-0.0463,-0.81083,0.03726,-1.645,-3.4359,-3.5763,-3.3821,-2.6538,10
2020-04-15 00:42:00,1.6462,-1.1202,122.13,-1.1481,13.639,1.1069,-0.04886,0.15951,-0.0096799999999999,-1.6661,-3.4988,-3.5495,-3.3396,-2.6538,10
2020-04-15 00:43:00,1.6454,-1.1867,122.13,-1.1552,13.64,1.083,-0.04941,0.6956299999999999,-0.03261,-1.6895,-3.4956,-3.5279,-3.2944,-2.7091,10
2020-04-15 00:44:00,1.6467,-1.2311,122.13,-1.1916,13.643,1.0641,-0.0499599999999999,-1.0501,0.05478,-1.705,-3.6617,-3.6094,-3.3715,-2.6815,10
2020-04-15 00:45:00,1.6462,-1.1534,122.15,-1.247,13.643,1.0487,-0.04703,-0.01772,0.0055599999999999,-1.7269,-3.5168,-3.6371,-3.4286,-2.6815,10
2020-04-15 00:46:00,1.6462,-1.2089,122.16,-1.3379,13.643,1.0265,-0.04612,-0.47852,0.02704,-1.77,-3.7177,-3.7162,-3.4955,-2.792,10
2020-04-15 00:47:00,1.647,-1.1978,122.09,-1.4549,13.643,1.0111,-0.0481299999999999,0.62031,-0.0295799999999999,-1.8247,-3.8673,-3.7425,-3.4824,-2.6538,10
2020-04-15 00:48:00,1.6467,-1.2311,122.12,-1.4763,13.644,0.99569,-0.0451999999999999,0.2215399999999999,-0.01734,-1.8588,-3.8635,-3.7932,-3.513,-2.6538,10
2020-04-15 00:49:00,1.6467,-1.2533,122.06,-1.4681,13.643,0.982,-0.04795,0.10634,-0.00314,-1.8725,-3.7741,-3.8544,-3.6558,-2.6538,10
2020-04-15 00:50:00,1.6448,-1.2311,122.18,-1.4422,13.642,0.95634,-0.05636,-1.1387,0.06246,-1.8883,-3.7304,-3.8788,-3.7175,-2.6538,10
2020-04-15 00:51:00,1.6459,-1.1978,122.11,-1.4406,13.644,0.94264,-0.04941,-0.78868,0.03654,-1.9064,-3.7522,-3.9049,-3.7701,-2.6538,10
2020-04-15 00:52:00,1.6467,-1.2643,122.12,-1.4431,13.645,0.92383,-0.0526999999999999,0.45194,-0.0217499999999999,-1.9524,-3.7883,-3.9561,-3.779,-2.7091,10
2020-04-15 00:53:00,1.6484,-1.3087,122.08,-1.4252,13.643,0.91015,-0.0525199999999999,0.2215399999999999,-0.01282,-1.9733,-3.8114,-3.967,-3.7985,-3.0408,10
2020-04-15 00:54:00,1.6459,-1.1978,122.12,-1.4323,13.644,0.88448,-0.0455699999999999,0.3456,-0.01819,-2.0056,-3.9464,-4.021,-3.8058,-3.1238,10
2020-04-15 00:55:00,1.6451,-1.1978,122.19,-1.4506,13.643,0.86738,-0.0406299999999999,1.1609,-0.04782,-2.0399,-3.9557,-4.0339,-3.8274,-3.1514,10
2020-04-15 00:56:00,1.647,-1.2311,122.07,-1.4635,13.646,0.85199,-0.04648,-0.4120599999999999,0.01378,-2.0439,-4.0064,-4.0164,-3.8357,-2.875,10
2020-04-15 00:57:00,1.6465,-1.1534,122.08,-1.4587,13.645,0.83489,-0.0463,0.17723,-0.00766,-2.059,-4.0,-4.0244,-3.8257,-2.875,10
2020-04-15 00:58:00,1.647,-1.2311,122.04,-1.4903,13.647,0.82121,-0.0483099999999999,-0.46966,0.0185799999999999,-2.0778,-4.0232,-4.0914,-3.902,-2.7368,10
2020-04-15 00:59:00,1.647,-1.2089,121.94,-1.5021,13.647,0.7955299999999998,-0.04703,-0.1728,0.00894,-2.1165,-4.1081,-4.0571,-3.8785,-2.792,10
2020-04-15 01:00:00,1.6462,-1.1534,122.06,-1.5021,13.646,0.7818399999999999,-0.0483099999999999,0.23483,-0.00267,-2.1324,-4.038,-4.1327,-3.911,-2.7368,10
2020-04-15 01:01:00,1.6462,-1.1867,122.06,-1.5283,13.647,0.7664499999999999,-0.0477599999999999,0.6956299999999999,-0.0384299999999999,-2.1608,-4.1102,-4.1332,-3.9051,-2.6538,10
2020-04-15 01:02:00,1.6448,-1.1091,122.11,-1.5822,13.649,0.73568,-0.0580099999999999,-1.0944,0.06396,-2.1739,-4.1751,-4.2117,-4.0237,-2.6538,10
2020-04-15 01:03:00,1.6478,-1.2422,122.02,-1.655,13.65,0.7185599999999999,-0.0477599999999999,0.38105,-0.02059,-2.2068,-4.2483,-4.2046,-3.985,-2.6538,10
2020-04-15 01:04:00,1.6476,-1.2422,121.98,-1.712,13.651,0.69976,-0.0453799999999999,-0.1107699999999999,0.0083599999999999,-2.2458,-4.332,-4.2178,-3.994,-2.6538,10
2020-04-15 01:05:00,1.6481,-1.2754,122.06,-1.769,13.654,0.68608,-0.0428199999999999,0.0708899999999999,-0.0078899999999999,-2.2731,-4.1542,-4.274,-4.1075,-2.7091,10
2020-04-15 01:06:00,1.6467,-1.2311,122.04,-1.8244,13.654,0.66897,-0.0459299999999999,-0.68234,0.0340999999999999,-2.3082,-4.3201,-4.3646,-4.165,-2.8473,10
2020-04-15 01:07:00,1.6467,-1.22,122.04,-1.8642,13.654,0.65015,-0.05106,0.47409,-0.0274,-2.3607,-4.4783,-4.372,-4.1381,-2.9579,10
2020-04-15 01:08:00,1.6473,-1.2533,122.0,-1.8896,13.655,0.6245,-0.0505099999999999,0.0044299999999999,-0.0053899999999999,-2.3886,-4.4102,-4.3915,-4.1848,-3.1238,10
2020-04-15 01:09:00,1.647,-1.2533,121.97,-1.9007,13.656,0.60911,-0.0481299999999999,0.0575999999999999,-0.00109,-2.4034,-4.481,-4.3912,-4.2046,-3.2067,10
2020-04-15 01:10:00,1.6459,-1.2089,121.99,-1.8986,13.655,0.59201,-0.0508699999999999,0.2835699999999999,-0.0065599999999999,-2.4099,-4.3935,-4.4157,-4.181,-3.2067,10
2020-04-15 01:11:00,1.647,-1.2089,122.02,-1.8876,13.657,0.56635,-0.05527,-0.0398799999999999,-0.0074,-2.4243,-4.334,-4.4258,-4.1897,-3.2343,10
2020-04-15 01:12:00,1.6465,-1.2643,122.06,-1.8915,13.659,0.54754,-0.04374,0.7177799999999999,-0.02901,-2.4425,-4.2884,-4.4808,-4.2015,-2.9579,10
2020-04-15 01:13:00,1.6467,-1.2422,122.02,-1.9003,13.659,0.5355699999999999,-0.04703,-0.18609,0.0029199999999999,-2.4617,-4.4635,-4.4986,-4.2157,-2.9579,10
2020-04-15 01:14:00,1.6459,-1.22,122.0,-1.9098,13.658,0.5219,-0.0503199999999999,0.42535,-0.0203699999999999,-2.4776,-4.4751,-4.4665,-4.1908,-3.0961,10
2020-04-15 01:15:00,1.647,-1.1645,122.06,-1.9256,13.659,0.49624,-0.0455699999999999,-0.89944,0.04218,-2.4948,-4.4659,-4.5815,-4.3294,-3.1791,10
2020-04-15 01:16:00,1.6473,-1.2422,122.04,-1.9438,13.657,0.48085,-0.0483099999999999,0.3411699999999999,-0.0195199999999999,-2.5167,-4.4397,-4.5229,-4.22,-3.2344,10
2020-04-15 01:17:00,1.6465,-1.1645,122.03,-1.9422,13.658,0.45349,-0.0523399999999999,-0.8950099999999999,0.04356,-2.5063,-4.4285,-4.4866,-4.254,-3.262,10
2020-04-15 01:18:00,1.6478,-1.3198,122.02,-1.9105,13.658,0.44152,-0.05161,0.0930499999999999,-0.00551,-2.5105,-4.5849,-4.4248,-4.1212,-3.262,10
2020-04-15 01:19:00,1.6462,-1.2533,121.97,-1.9137,13.658,0.41929,-0.0508699999999999,-1.0811,0.05505,-2.5243,-4.4803,-4.5098,-4.2657,-2.9856,10
2020-04-15 01:20:00,1.6487,-1.2533,121.95,-1.8924,13.661,0.3936399999999999,-0.05618,0.1462199999999999,-0.0044299999999999,-2.5594,-4.5817,-4.4402,-4.1136,-2.9026,10
2020-04-15 01:21:00,1.6459,-1.1867,122.03,-1.7902,13.662,0.37141,-0.03971,0.8950099999999999,-0.0405999999999999,-2.5453,-4.3801,-4.3844,-4.0449,-2.7921,10
2020-04-15 01:22:00,1.6473,-1.2311,122.03,-1.5989,13.662,0.3594399999999999,-0.0499599999999999,-0.3411699999999999,0.0168099999999999,-2.4766,-4.0312,-4.268,-4.0226,-2.6538,10
2020-04-15 01:23:00,1.6484,-1.2422,122.02,-1.4628,13.665,0.3423399999999999,-0.05215,-0.50511,0.0236899999999999,-2.4702,-4.1805,-4.2695,-4.0019,-2.6538,10
2020-04-15 01:24:00,1.6484,-1.2865,121.93,-1.3988,13.662,0.32865,-0.04666,-0.0265799999999999,0.00233,-2.4525,-4.2195,-4.1872,-3.8751,-2.6538,10
2020-04-15 01:25:00,1.6456,-1.1867,122.06,-1.316,13.661,0.29276,-0.0484899999999999,0.90388,-0.0459999999999999,-2.4536,-4.1187,-4.1954,-3.7981,-2.6539,10
2020-04-15 01:26:00,1.6476,-1.2089,122.01,-1.2456,13.663,0.27737,-0.0530699999999999,-0.55385,0.03518,-2.4055,-4.0101,-4.1859,-3.8423,-2.6539,10
2020-04-15 01:27:00,1.6487,-1.2533,122.02,-1.1571,13.663,0.26882,-0.04941,-0.6380299999999999,0.02894,-2.387,-4.2118,-4.0991,-3.7082,-2.6263,10
2020-04-15 01:28:00,1.6476,-1.2754,121.98,-1.1264,13.662,0.24487,-0.0503199999999999,-0.31458,0.01099,-2.3897,-4.4474,-4.0991,-3.7025,-2.571,10
2020-04-15 01:29:00,1.6478,-1.2533,122.05,-1.2719,13.665,0.2277899999999999,-0.0451999999999999,-0.92603,0.04166,-2.4155,-4.2361,-4.117,-3.7656,-2.5434,10
2020-04-15 01:30:00,1.6478,-1.2643,122.01,-1.4055,13.666,0.2089699999999999,-0.04227,0.3057199999999999,-0.01093,-2.4265,-4.1554,-4.1267,-3.7781,-2.6263,10
2020-04-15 01:31:00,1.6456,-1.2089,122.07,-1.5327,13.664,0.19188,-0.04868,-0.65575,0.0323099999999999,-2.418,-4.0378,-4.1231,-3.8326,-2.654,10
2020-04-15 01:32:00,1.6476,-1.2422,122.05,-1.6308,13.666,0.1799099999999999,-0.04465,0.1462199999999999,-0.00787,-2.4457,-4.1876,-4.1374,-3.7938,-2.654,10
2020-04-15 01:33:00,1.6462,-1.1202,122.01,-1.5239,13.664,0.1662299999999999,-0.04886,-1.1609,0.05476,-2.3702,-3.7997,-3.8815,-3.6865,-2.654,10
2020-04-15 01:34:00,1.6467,-1.2533,121.97,-0.8193,13.666,0.14571,-0.05215,-0.0310199999999999,0.0071799999999999,-2.1958,-3.5647,-3.5711,-3.1592,-2.654,10
2020-04-15 01:35:00,1.6478,-1.1534,122.05,-0.24106,13.666,0.1235,-0.04666,-1.0014,0.0492399999999999,-2.0174,-3.2389,-3.3577,-2.8602,-2.654,10
2020-04-15 01:36:00,1.6484,-1.2976,122.01,-0.16292,13.666,0.1132399999999999,-0.0530699999999999,-0.70449,0.03747,-1.9642,-3.1074,-3.3115,-2.7439,-2.654,10
2020-04-15 01:37:00,1.6462,-1.22,122.09,-0.3068,13.666,0.09271,-0.04886,-0.91717,0.0432,-1.9327,-3.2349,-3.2105,-2.6445,-2.6541,10
2020-04-15 01:38:00,1.6459,-1.1645,122.08,-0.34314,13.665,0.0756099999999999,-0.0457499999999999,-1.3558,0.0627599999999999,-1.8942,-3.1819,-3.207,-2.6903,-2.6541,10
2020-04-15 01:39:00,1.6476,-1.2422,122.0,-0.4165499999999999,13.665,0.0602299999999999,-0.04648,-0.8241199999999999,0.04188,-1.9247,-3.2719,-3.3027,-2.7995,-2.6541,10
2020-04-15 01:40:00,1.6462,-1.2533,122.11,-0.66612,13.665,0.04655,-0.0484899999999999,0.90831,-0.0422799999999999,-1.9606,-3.2091,-3.3237,-2.8369,-2.6541,10
2020-04-15 01:41:00,1.6459,-1.2422,122.08,-1.0051,13.664,0.03971,-0.04721,0.85514,-0.04159,-1.9903,-2.7298,-3.3865,-2.9061,-2.6541,10
2020-04-15 01:42:00,1.6484,-1.2643,122.05,-1.2549,13.665,0.02433,-0.04227,-0.19938,0.01052,-2.0108,-3.44,-3.4127,-2.9824,-2.6541,10
2020-04-15 01:43:00,1.6473,-1.2422,122.01,-1.4289,13.662,0.01065,-0.0523399999999999,0.6601799999999999,-0.03509,-2.0452,-3.5513,-3.4516,-3.0126,-2.6542,10
2020-04-15 01:44:00,1.6462,-1.2422,122.09,-1.4597,13.662,-0.00132,-0.05856,-1.0412,0.0599599999999999,-2.0308,-3.6342,-3.4544,-3.0819,-2.6542,10
2020-04-15 01:45:00,1.6481,-1.2311,122.01,-1.3307,13.663,-0.0201199999999999,-0.04868,-0.06646,0.0043899999999999,-2.0275,-3.2334,-3.4639,-3.0965,-2.6542,10
2020-04-15 01:46:00,1.649,-1.342,122.04,-1.2484,13.662,-0.03551,-0.04941,-0.07975,-0.0002,-2.0408,-3.3075,-3.5103,-3.1213,-2.6542,10
2020-04-15 01:47:00,1.6465,-1.1534,122.08,-0.98916,13.663,-0.0389299999999999,-0.04886,1.0988,-0.0517499999999999,-2.0264,-3.4263,-3.2666,-2.8535,-2.6542,10
2020-04-15 01:48:00,1.6465,-1.2754,122.07,-0.70305,13.662,-0.04918,-0.0441,-0.77095,0.0340799999999999,-1.9574,-3.3586,-3.2139,-2.7844,-2.6542,10
2020-04-15 01:49:00,1.6465,-1.2311,122.0,-0.65403,13.663,-0.06115,-0.0441,0.94375,-0.0405,-1.9116,-2.8903,-3.1193,-2.6405,-2.6542,10
2020-04-15 01:50:00,1.6478,-1.2976,122.03,-0.42969,13.664,-0.0645799999999999,-0.0475799999999999,0.56271,-0.0276,-1.8073,-2.7471,-2.9452,-2.4516,-2.6542,10
2020-04-15 01:51:00,1.6473,-1.1534,122.03,-0.13819,13.663,-0.08168,-0.05362,-0.77981,0.0411699999999999,-1.7224,-2.5483,-2.7964,-2.2816,-2.6542,10
2020-04-15 01:52:00,1.6473,-1.2865,122.08,0.09402,13.663,-0.08852,-0.0501399999999999,0.92603,-0.04641,-1.6365,-2.7439,-2.6867,-2.0534,-2.5989,10
2020-04-15 01:53:00,1.6459,-1.1867,122.09,0.10271,13.662,-0.10049,-0.05124,-0.3057199999999999,0.01372,-1.5464,-2.7381,-2.6236,-2.0419,-2.6266,10
2020-04-15 01:54:00,1.6465,-1.22,122.05,0.0843099999999999,13.662,-0.10049,-0.0459299999999999,-0.10634,0.00922,-1.4844,-3.6504,-2.6229,-2.0326,-2.6266,10
2020-04-15 01:55:00,1.6478,-1.1978,122.05,0.06288,13.662,-0.11928,-0.05362,0.6867699999999999,-0.0333099999999999,-1.5004,-2.8321,-2.5181,-1.9079,-2.6542,10
2020-04-15 01:56:00,1.6481,-1.2865,122.04,0.1481599999999999,13.661,-0.12099,-0.05161,-0.20382,0.0114299999999999,-1.4372,-2.5878,-2.449,-1.8811,-2.6542,10
2020-04-15 01:57:00,1.6467,-1.2089,122.05,0.2634099999999999,13.659,-0.12441,-0.0481299999999999,-0.36775,0.01461,-1.3771,-2.3494,-2.3874,-1.8088,-2.6266,10
2020-04-15 01:58:00,1.6467,-1.2754,122.06,0.42369,13.659,-0.1227,-0.04941,-0.65132,0.0289699999999999,-1.2998,-2.4865,-2.2799,-1.7286,-2.4884,10
2020-04-15 01:59:00,1.647,-1.2089,121.99,0.3313099999999999,13.658,-0.1380899999999999,-0.0473999999999999,0.13735,-0.00545,-1.3081,-2.4585,-2.4455,-1.8739,-2.5436,10
2020-04-15 02:00:00,1.6476,-1.2533,121.96,-0.0762599999999999,13.657,-0.1432199999999999,-0.0455699999999999,-0.1816599999999999,0.01183,-1.3774,-2.0169,-2.5743,-2.0462,-2.6542,10
2020-04-15 02:01:00,1.647,-1.2754,122.06,-0.4442999999999999,13.659,-0.14151,-0.0497799999999999,-0.7443699999999999,0.03645,-1.4314,-2.9926,-2.6806,-2.2331,-2.6543,10
2020-04-15 02:02:00,1.644,-1.1423,122.06,-0.47353,13.658,-0.14493,-0.0530699999999999,-1.4001,0.0730999999999999,-1.4184,-2.7742,-2.6783,-2.3094,-2.6543,10
2020-04-15 02:03:00,1.6456,-1.2643,121.95,-0.31712,13.66,-0.1432199999999999,-0.0451999999999999,-0.66461,0.02827,-1.3988,-2.7304,-2.6565,-2.2519,-2.6542,10
2020-04-15 02:04:00,1.6451,-1.2089,121.96,-0.0999499999999999,13.659,-0.1432199999999999,-0.04868,1.4444,-0.0708199999999999,-1.3838,-2.6358,-2.5406,-2.0747,-2.6542,10
2020-04-15 02:05:00,1.6473,-1.2533,121.97,0.02876,13.658,-0.1466399999999999,-0.0484899999999999,-0.19938,0.00875,-1.3366,-2.4601,-2.5762,-2.1274,-2.5712,10
2020-04-15 02:06:00,1.6462,-1.1867,122.03,0.0495099999999999,13.656,-0.1432199999999999,-0.0484899999999999,0.23926,-0.01362,-1.3268,-4.7751,-2.4956,-2.0497,-2.4883,10
2020-04-15 02:07:00,1.6467,-1.2311,121.96,0.1126999999999999,13.657,-0.1432199999999999,-0.0400799999999999,0.20382,-0.00872,-1.274,-2.4127,-2.4184,-1.9983,-2.5713,10
2020-04-15 02:08:00,1.6476,-1.2422,122.01,0.21614,13.656,-0.14493,-0.04886,-0.0753199999999999,-0.00046,-1.2301,-2.2658,-2.4001,-2.0121,-2.516,10
2020-04-15 02:09:00,1.6473,-1.2643,121.97,0.34093,13.659,-0.14151,-0.05106,0.2835699999999999,-0.01026,-1.2039,-2.2816,-2.3223,-1.8809,-2.4607,10
2020-04-15 02:10:00,1.6478,-1.2311,122.01,0.4088399999999999,13.656,-0.1432199999999999,-0.0503199999999999,0.4873799999999999,-0.02758,-1.1521,-2.2162,-2.2319,-1.7648,-2.4607,10
2020-04-15 02:11:00,1.6462,-1.22,122.07,0.4269899999999999,13.655,-0.14151,-0.04703,-0.8507099999999999,0.03726,-1.0991,-2.1716,-2.183,-1.7117,-2.5989,10
2020-04-15 02:12:00,1.6484,-1.2422,122.06,0.4458699999999999,13.653,-0.1432199999999999,-0.04703,-0.2614199999999999,0.00727,-1.0523,-2.0583,-2.099,-1.6478,-2.4607,10
2020-04-15 02:13:00,1.6476,-1.2311,122.08,0.498,13.653,-0.14151,-0.0433699999999999,0.0930499999999999,0.0052599999999999,-1.0072,-1.9952,-2.0294,-1.5462,-2.3777,10
2020-04-15 02:14:00,1.6476,-1.2089,122.0,0.56272,13.653,-0.13125,-0.0455699999999999,0.23483,-0.0118,-0.95983,-1.9663,-1.9491,-1.4239,-2.433,10
2020-04-15 02:15:00,1.647,-1.2422,122.07,0.55315,13.651,-0.12612,-0.04392,-0.3899099999999999,0.0243099999999999,-0.90197,-1.9933,-1.8976,-1.4266,-2.3501,10
2020-04-15 02:16:00,1.647,-1.2422,122.09,0.5420899999999998,13.651,-0.12612,-0.04465,0.2879999999999999,-0.0126999999999999,-0.85923,-1.7399,-1.8155,-1.3589,-2.433,10
2020-04-15 02:17:00,1.6473,-1.22,122.03,0.6312299999999998,13.649,-0.12099,-0.05124,0.55828,-0.03252,-0.80352,-1.7533,-1.7083,-1.2061,-2.4054,10
2020-04-15 02:18:00,1.6465,-1.1867,122.03,0.66651,13.649,-0.1124499999999999,-0.05215,-0.1417799999999999,0.0092399999999999,-0.7707399999999999,-1.6633,-1.6704,-1.1804,-2.2119,10
2020-04-15 02:19:00,1.6462,-1.1756,121.98,0.5922699999999999,13.648,-0.1022,-0.06021,-0.37661,0.02775,-0.75548,-1.7322,-1.7187,-1.2308,-2.046,10
