utc_measured_on,ac_power_inv_28678,dc_power_inv_28678,dc_voltage_inv_28678,temperature_inverter_inv_28678,temperature_inverter_inv_28678_2,ac_power_inv_28679,dc_power_inv_28679,dc_voltage_inv_28679,temperature_inverter_inv_28679,temperature_inverter_inv_28679_2,temperature_ambient_o_5200,irradiance_ghi_o_5200,irradiance_poa_o_5200,temperature_module_o_5200,temperature_module_o_5200_2,dc_current_meter_3106,ac_energy_other_meter_3106,ac_energy_other_meter_3106_2,ac_power_meter_3106,system_id
2020-07-15 02:05:00,0.0,0.0,6.0,42.627,43.751000000000005,0.0,0.0,0.649,-45.072,39.09,24.724000000000004,0.0,0.0,22.131000000000004,22.237,2.759,8211075.0,48641.0,-1.966,14201
2020-07-15 02:10:00,0.0,0.0,6.0,42.474,43.602,0.0,0.0,0.557,-43.773,38.609,25.036,0.0,0.0,22.146,22.228,3.0,8211075.0,48641.0,-2.205,14201
2020-07-15 02:15:00,0.0,0.0,6.0,42.348,43.42,0.0,0.0,0.4889999999999999,-44.863,38.161,25.195,0.0,0.0,22.051,22.121,3.0,8211075.0,48641.0,-2.203,14201
2020-07-15 02:20:00,0.0,0.0,6.0,42.22,43.185,0.0,0.0,0.5879999999999999,-46.82399999999999,37.798,25.098,0.0,0.0,21.933,21.968,3.0,8211075.0,48641.0,-2.205,14201
2020-07-15 02:25:00,0.0,0.0,6.0,42.106,42.945,0.0,0.0,0.636,-47.93,37.45,24.906,0.0,0.0,21.82,21.844,3.0,8211075.0,48641.937,-2.211,14201
2020-07-15 02:30:00,0.0,0.0,6.0,41.982,42.692,0.0,0.0,0.649,-46.547,37.136,24.645,0.0,0.0,21.749,21.78400000000001,2.997,8211075.0,48642.0,-2.201,14201
2020-07-15 02:35:00,0.0,0.0,6.0,41.862,42.51200000000001,0.0,0.0,0.625,-47.95599999999999,36.80800000000001,24.457,0.0,0.0,21.67,21.699,2.997,8211075.0,48642.0,-2.2,14201
2020-07-15 02:40:00,0.0,0.0,6.0,41.721,42.291,0.0,0.0,0.6159999999999999,-47.616,36.461,24.137,0.0,0.0,21.549000000000003,21.6,2.999,8211075.0,48642.0,-2.2,14201
2020-07-15 02:45:00,0.0,0.0,6.0,41.585,42.11,0.0,0.0,0.521,-47.801,36.099,24.047,0.0,0.0,21.454,21.599000000000004,3.0,8211075.0,48642.0,-2.2,14201
2020-07-15 02:50:00,0.0,0.0,6.0,41.45700000000001,41.918,0.0,0.0,0.531,-47.475,35.823,24.073,0.0,0.0,21.399999999999995,21.510000000000005,2.999,8211075.0,48642.527,-2.201,14201
2020-07-15 02:55:00,0.0,0.0,6.0,41.327,41.745000000000005,0.0,0.0,0.6009999999999999,-47.54,35.510000000000005,24.019,0.0,0.0,21.399999999999995,21.5,2.997,8211075.0,48643.0,-2.2,14201
2020-07-15 03:00:00,0.0,0.0,6.0,41.204,41.57300000000001,0.0,0.0,0.6029999999999999,-47.68299999999999,35.236000000000004,24.040000000000003,0.0,0.0,21.352,21.412000000000003,3.0,8211075.0,48643.0,-2.2,14201
2020-07-15 03:05:00,0.0,0.0,6.0,41.104000000000006,41.42,0.0,0.0,0.685,-45.148,34.966,24.0,0.0,0.0,21.412000000000003,21.508,3.0,8211075.0,48643.0,-2.2,14201
2020-07-15 03:10:00,0.0,0.0,6.0,40.933,41.30199999999999,0.0,0.0,0.662,-44.043,34.614000000000004,23.92,0.0,0.0,21.501,21.665000000000003,3.0,8211075.0,48643.0,-2.2,14201
2020-07-15 03:15:00,0.0,0.0,6.0,40.791,41.163,0.0,0.0,0.5879999999999999,-43.914,34.364,24.075,0.0,0.0,21.503,21.596,3.0,8211075.0,48643.1,-2.201,14201
2020-07-15 03:20:00,0.0,0.0,6.0,40.703,40.964000000000006,0.0,0.0,0.674,-44.239,34.11,24.133000000000003,0.0,0.0,21.395,21.476000000000003,3.0,8211075.0,48644.0,-2.2,14201
2020-07-15 03:25:00,0.0,0.0,6.0,40.608,40.863,0.0,0.0,0.783,-43.36300000000001,33.898,24.072,0.0,0.0,21.352,21.419,3.0,8211075.0,48644.0,-2.203,14201
2020-07-15 03:30:00,0.0,0.0,6.0,40.539,40.707,0.0,0.0,0.8379999999999999,-43.69899999999999,33.672,24.02,0.0,0.0,21.507,21.567,3.0,8211075.0,48644.0,-2.2,14201
2020-07-15 03:35:00,0.0,0.0,6.0,40.452,40.532,0.0,0.0,0.8469999999999999,-44.913,33.465,23.952000000000005,0.0,0.0,21.6,21.632,3.0,8211075.0,48644.0,-2.2,14201
2020-07-15 03:40:00,0.0,0.0,6.0,40.354000000000006,40.413,0.0,0.0,0.815,-45.851,33.265,23.899999999999995,0.0,0.0,21.572,21.6,2.999,8211075.0,48644.0,-2.2,14201
2020-07-15 03:45:00,0.0,0.0,6.0,40.260000000000005,40.3,0.0,0.0,0.8629999999999999,-45.154,33.086,23.96,0.0,0.0,21.6,21.619,3.0,8211075.0,48644.67,-2.2,14201
2020-07-15 03:50:00,0.0,0.0,6.0,40.137,40.169,0.0,0.0,0.8599999999999999,-44.15200000000001,32.882,23.987,0.0,0.0,21.602,21.700000000000003,3.0,8211075.0,48645.0,-2.2,14201
2020-07-15 03:55:00,0.0,0.0,6.0,40.05199999999999,40.032,0.0,0.0,0.636,-44.263000000000005,32.687,23.768,0.0,0.0,21.574,21.661,3.0,8211075.0,48645.0,-2.2,14201
2020-07-15 04:00:00,0.0,0.0,6.0,39.709,39.911,0.0,0.0,0.5999999999999999,-44.618,32.517,23.628,0.0,0.0,21.378,21.464,3.0,8211075.0,48645.0,-2.2,14201
2020-07-15 04:05:00,0.0,0.0,6.0,39.194,39.795,0.0,0.0,0.643,-45.706,32.297,23.624,0.0,0.0,21.3,21.312,2.999,8211075.0,48645.0,-2.2,14201
2020-07-15 04:10:00,0.0,0.0,6.0,39.1,39.691,0.0,0.0,0.652,-45.508,32.099999999999994,23.527999999999995,0.0,0.0,21.21,21.271,2.984,8211075.0,48645.223,-2.2,14201
2020-07-15 04:15:00,0.0,0.0,6.0,39.03,39.554,0.0,0.0,0.65,-45.731,31.968,23.600000000000005,0.0,0.0,21.112,21.143,2.875,8211075.0,48646.0,-2.127,14201
2020-07-15 04:20:00,0.0,0.0,6.0,38.871,39.329,0.0,0.0,0.642,-45.88,31.799000000000003,23.593,0.0,0.0,21.096000000000004,21.15900000000001,2.757,8211075.0,48646.0,-2.058,14201
2020-07-15 04:25:00,0.0,0.0,6.0,38.684000000000005,39.089000000000006,0.0,0.0,0.7099999999999999,-44.053,31.64,23.547999999999995,0.0,0.0,21.0,21.227,2.661,8211075.0,48646.0,-1.999,14201
2020-07-15 04:30:00,0.0,0.0,6.0,38.417,38.793,0.0,0.0,0.646,-43.53,31.465,23.56,0.0,0.0,21.016,21.269,2.6,8211075.0,48646.0,-1.911,14201
2020-07-15 04:35:00,0.0,0.0,6.0,38.449000000000005,38.474,0.0,0.0,0.527,-43.353,31.318,23.66,0.0,0.0,21.120999999999995,21.361,2.6,8211075.0,48646.0,-1.9,14201
2020-07-15 04:40:00,0.0,0.0,6.0,39.028,38.143,0.0,0.0,0.57,-43.354,31.17900000000001,23.552000000000003,0.0,0.0,21.151,21.347,2.589,8211075.0,48646.207,-1.9,14201
2020-07-15 04:45:00,0.0,0.0,6.0,39.509,37.78,0.0,0.0,0.6049999999999999,-43.485,31.047999999999995,23.433,0.0,0.0,21.013,21.108,2.572,8211075.0,48647.0,-1.9,14201
2020-07-15 04:50:00,0.0,0.0,6.0,39.819,37.431,0.0,0.0,0.566,-44.274,30.878,23.345,0.0,0.0,20.913,20.930000000000003,2.573,8211075.0,48647.0,-1.9,14201
2020-07-15 04:55:00,0.0,0.0,6.0,39.269000000000005,37.105,0.0,0.0,0.7429999999999999,-45.24,30.725000000000005,23.296,0.0,0.0,20.9,20.9,2.386,8211075.0,48647.0,-1.769,14201
2020-07-15 05:00:00,0.0,0.0,6.0,39.08,36.712,0.0,0.0,0.659,-43.117,30.58,23.36,0.0,0.0,20.947,20.957,2.3,8211075.0,48647.0,-1.7,14201
2020-07-15 05:05:00,0.0,0.0,6.0,38.905,36.341,0.0,0.0,0.665,-42.118,30.491,23.433,0.0,0.0,21.008000000000003,20.988000000000003,2.264,8211075.0,48647.0,-1.649,14201
2020-07-15 05:10:00,0.0,0.0,6.0,38.745,35.965999999999994,0.0,0.0,0.5849999999999999,-41.593,30.402000000000005,23.239999999999995,0.0,0.0,20.977,21.0,2.09,8211075.0,48647.0,-1.403,14201
2020-07-15 05:15:00,0.0,0.0,6.0,38.568,35.616,0.0,0.0,0.666,-42.996,30.311,23.253,0.0,0.0,20.923,20.913,2.096,8211075.0,48647.086,-1.407,14201
2020-07-15 05:20:00,0.0,0.0,6.0,38.386,35.373000000000005,0.0,0.0,0.792,-45.32599999999999,30.17,23.305,0.0,0.0,21.035,21.094,2.096,8211075.0,48648.0,-1.403,14201
2020-07-15 05:25:00,0.0,0.0,6.0,38.216,35.059,0.0,0.0,0.82,-45.694,30.091,23.396,0.0,0.0,21.153,21.299,2.097,8211075.0,48648.0,-1.408,14201
2020-07-15 05:30:00,0.0,0.0,6.0,38.07399999999999,34.805,0.0,0.0,0.806,-45.25,30.002,23.056,0.0,0.0,21.161,21.262999999999995,2.088,8211075.0,48648.0,-1.404,14201
2020-07-15 05:35:00,0.0,0.0,6.0,37.928,34.539,0.0,0.0,0.77,-45.714000000000006,29.875,22.864999999999995,0.0,0.0,21.130000000000003,21.216,2.08,8211075.0,48648.0,-1.4,14201
2020-07-15 05:40:00,0.0,0.0,6.0,37.760000000000005,34.30800000000001,0.0,0.0,0.7279999999999999,-45.141,29.761,22.883000000000003,0.0,0.0,21.02200000000001,21.126,2.08,8211075.0,48648.0,-1.401,14201
2020-07-15 05:45:00,0.0,0.0,6.0,37.593,34.08,0.0,0.0,0.7169999999999999,-44.885000000000005,29.653,23.087000000000003,0.0,0.0,20.962000000000003,21.037000000000003,2.069,8211075.0,48648.0,-1.403,14201
2020-07-15 05:50:00,0.0,0.0,6.0,37.473000000000006,33.833,0.0,0.0,0.756,-45.102,29.542000000000005,23.052000000000003,0.0,0.0,20.973,20.98,2.063,8211075.0,48648.0,-1.4,14201
2020-07-15 05:55:00,0.0,0.0,6.0,37.319,33.651,0.0,0.0,0.634,-43.07000000000001,29.456,23.020000000000003,0.0,0.0,20.821,20.852999999999994,2.067,8211075.0,48648.0,-1.4,14201
2020-07-15 06:00:00,0.0,0.0,6.0,37.189,33.453,0.0,0.0,0.751,-43.359,29.351,22.884,0.0,0.0,20.642000000000003,20.704,2.006,8211075.0,48648.664,-1.4,14201
2020-07-15 06:05:00,0.0,0.0,6.0,37.08200000000001,33.25300000000001,0.0,0.0,0.774,-43.442,29.260000000000005,22.891,0.0,0.0,20.6,20.692,2.003,8211075.0,48649.0,-1.4,14201
2020-07-15 06:10:00,0.0,0.0,6.0,36.937,33.07899999999999,0.0,0.0,0.8329999999999999,-44.063,29.145,23.12,0.0,0.0,20.741,20.809,2.0,8211075.0,48649.0,-1.4,14201
2020-07-15 06:15:00,0.0,0.0,6.0,36.77000000000001,32.986999999999995,0.0,0.0,0.8519999999999999,-43.765,29.041,23.593,0.0,0.0,21.188,21.03,2.0,8211075.0,48649.0,-1.4,14201
2020-07-15 06:20:00,0.0,0.0,6.0,36.639,32.852000000000004,0.0,0.0,0.966,-43.475,28.934,24.251999999999995,0.0,0.0,21.522,21.259,2.008,8211075.0,48649.0,-1.4,14201
2020-07-15 06:25:00,0.0,0.0,6.0,36.494,32.727999999999994,0.0,0.0,1.034,-45.02,28.825000000000003,23.771,0.0,0.0,21.483,21.314000000000004,2.003,8211075.0,48649.0,-1.4,14201
2020-07-15 06:30:00,0.0,0.0,6.0,36.341,32.56,0.0,0.0,1.042,-44.29900000000001,28.785,23.42,0.0,0.0,21.36,21.3,2.001,8211075.0,48649.0,-1.4,14201
2020-07-15 06:35:00,0.0,0.0,6.0,36.239,32.421,0.0,0.0,0.901,-42.833,28.7,23.649999999999995,0.0,0.0,21.354000000000003,21.442,2.003,8211075.0,48649.0,-1.4,14201
2020-07-15 06:40:00,0.0,0.0,6.0,36.105,32.344,0.0,0.0,1.022,-43.168,28.614,23.86,0.0,0.0,21.486000000000004,21.585,2.008,8211075.0,48649.113,-1.4,14201
2020-07-15 06:45:00,0.0,0.0,6.0,35.981,32.206,0.0,0.0,0.977,-42.635,28.555,24.14,0.0,0.0,21.663,21.776,2.004,8211075.0,48650.0,-1.4,14201
2020-07-15 06:50:00,0.0,0.0,6.0,35.857,32.113,0.0,0.0,0.99,-37.529,28.430000000000003,24.565,0.0,0.0,22.15,22.231,2.004,8211075.0,48650.0,-1.4,14201
2020-07-15 06:55:00,0.0,0.0,6.0,35.67,32.016,0.0,0.0,0.918,-32.224999999999994,28.295,24.7,0.0,0.0,22.248000000000005,22.3,2.0,8211075.0,48650.0,-1.4,14201
2020-07-15 07:00:00,0.0,0.0,6.0,35.581,31.948,0.0,0.0,0.753,-33.658,28.219,24.537000000000003,0.0,0.0,22.11,22.124,2.003,8211075.0,48650.0,-1.4,14201
2020-07-15 07:05:00,0.0,0.0,6.0,35.47,31.87,0.0,0.0,0.782,-35.578,28.200000000000003,24.36,0.0,0.0,21.72600000000001,21.687000000000005,2.0,8211075.0,48650.0,-1.4,14201
2020-07-15 07:10:00,0.0,0.0,6.0,35.38399999999999,31.771,0.0,0.0,0.756,-35.010000000000005,28.192,24.148,0.0,0.0,21.451000000000004,21.427000000000003,2.001,8211075.0,48650.0,-1.4,14201
2020-07-15 07:15:00,0.0,0.0,6.0,35.276,31.556,0.0,0.0,0.645,-35.427,28.185,23.311,0.0,0.0,21.225,21.228,2.004,8211075.0,48650.0,-1.4,14201
2020-07-15 07:20:00,0.0,0.0,6.0,35.182,31.411,0.0,0.0,0.7119999999999999,-36.087,28.096,22.955,0.0,0.0,21.078,21.086,2.005,8211075.0,48650.0,-1.4,14201
2020-07-15 07:25:00,0.0,0.0,6.0,35.088,31.343,0.0,0.0,0.767,-37.297,28.059999999999995,22.848,0.0,0.0,20.925000000000004,21.0,2.004,8211075.0,48650.573,-1.4,14201
2020-07-15 07:30:00,0.0,0.0,6.0,34.619,31.28,0.0,0.0,0.769,-37.79999999999999,27.982,22.777,0.0,0.0,21.065,21.165,2.003,8211075.0,48651.0,-1.4,14201
2020-07-15 07:35:00,0.0,0.0,6.0,34.279,31.2,0.0,0.0,0.7359999999999999,-36.362,27.895,22.655,0.0,0.0,21.2,21.379000000000005,2.005,8211075.0,48651.0,-1.4,14201
2020-07-15 07:40:00,0.0,0.0,6.0,34.181000000000004,31.093,0.0,0.0,0.7129999999999999,-37.596,27.802,23.126,0.0,0.0,21.231,21.416,2.006,8211075.0,48651.0,-1.4,14201
2020-07-15 07:45:00,0.0,0.0,6.0,34.055,30.947000000000003,0.0,0.0,0.678,-37.889,27.800000000000004,23.278,0.0,0.0,20.971,21.069,2.004,8211075.0,48651.0,-1.4,14201
2020-07-15 07:50:00,0.0,0.0,6.0,33.974999999999994,30.804,0.0,0.0,0.659,-38.11,27.706000000000003,22.763,0.0,0.0,20.581,20.61,2.004,8211075.0,48651.0,-1.4,14201
2020-07-15 07:55:00,0.0,0.0,6.0,33.838,30.782,0.0,0.0,0.675,-38.719,27.638,22.788,0.0,0.0,20.417000000000005,20.466,2.007,8211075.0,48651.0,-1.4,14201
2020-07-15 08:00:00,0.0,0.0,6.0,33.69,30.65,0.0,0.0,0.56,-39.495000000000005,27.600000000000005,22.832,0.0,0.0,20.31,20.382,2.0,8211075.0,48651.0,-1.4,14201
2020-07-15 08:05:00,0.0,0.0,6.0,33.615,30.465,0.0,0.0,0.5809999999999998,-39.322,27.594,22.565000000000005,0.0,0.0,20.091,20.198,2.001,8211075.0,48651.047,-1.4,14201
2020-07-15 08:10:00,0.0,0.0,6.0,33.513000000000005,30.372,0.0,0.0,0.564,-38.440000000000005,27.5,22.529,0.0,0.0,20.075000000000003,20.181,2.0,8211075.0,48652.0,-1.4,14201
2020-07-15 08:15:00,0.0,0.0,6.0,33.436,30.27,0.0,0.0,0.554,-39.561,27.413,22.551,0.0,0.0,20.166,20.332,2.001,8211075.0,48652.0,-1.4,14201
2020-07-15 08:20:00,0.0,0.0,6.0,33.447,30.200000000000003,0.0,0.0,0.685,-39.443,27.365,22.392,0.0,0.0,19.99,20.132,2.001,8211075.0,48652.0,-1.4,14201
2020-07-15 08:25:00,0.0,0.0,6.0,33.38699999999999,30.119000000000003,0.0,0.0,0.7359999999999999,-39.40299999999999,27.290000000000003,22.496,0.0,0.0,19.865,20.0,2.004,8211075.0,48652.0,-1.4,14201
2020-07-15 08:30:00,0.0,0.0,6.0,33.384,29.985,0.0,0.0,0.7359999999999999,-39.182,27.218000000000004,22.504,0.0,0.0,19.767000000000003,19.934000000000005,2.0,8211075.0,48652.0,-1.4,14201
2020-07-15 08:35:00,0.0,0.0,6.0,33.270999999999994,29.832999999999995,0.0,0.0,0.782,-37.962,27.178,22.333,0.0,0.0,19.611000000000004,19.73,2.0,8211075.0,48652.0,-1.4,14201
2020-07-15 08:40:00,0.0,0.0,6.0,33.236,29.741,0.0,0.0,0.773,-39.009,27.097000000000005,22.271,0.0,0.0,19.557,19.641000000000005,2.0,8211075.0,48652.0,-1.4,14201
2020-07-15 08:45:00,0.0,0.0,6.0,33.234,29.68,0.0,0.0,0.8419999999999999,-39.051,27.056,22.123,0.0,0.0,19.474000000000004,19.521,2.0,8211075.0,48652.0,-1.4,14201
2020-07-15 08:50:00,0.0,0.0,6.0,33.214000000000006,29.604,0.0,0.0,0.8629999999999999,-38.902,27.0,22.153,0.0,0.0,19.465000000000003,19.555,2.0,8211075.0,48652.442,-1.4,14201
2020-07-15 08:55:00,0.0,0.0,6.0,33.075,29.547,0.0,0.0,0.68,-39.258,26.944000000000003,22.42,0.0,0.0,19.404,19.625,2.0,8211075.0,48653.0,-1.4,14201
2020-07-15 09:00:00,0.0,0.0,6.0,33.01500000000001,29.456,0.0,0.0,0.801,-39.009,26.861000000000004,22.332,0.0,0.0,19.532,19.925,2.0,8211075.0,48653.0,-1.4,14201
2020-07-15 09:05:00,0.0,0.0,6.0,32.980000000000004,29.309000000000008,0.0,0.0,0.8539999999999999,-39.083,26.8,22.245,0.0,0.0,19.557,19.896,2.0,8211075.0,48653.0,-1.4,14201
2020-07-15 09:10:00,0.0,0.0,6.0,32.93,29.230000000000004,0.0,0.0,0.8499999999999999,-39.67499999999999,26.715,22.12,0.0,0.0,19.553000000000004,19.737,2.0,8211075.0,48653.0,-1.4,14201
2020-07-15 09:15:00,0.0,0.0,6.0,32.816,29.194,0.0,0.0,1.204,-39.506,26.638,22.012,0.0,0.0,19.494000000000003,19.597000000000005,2.0,8211075.0,48653.0,-1.4,14201
2020-07-15 09:20:00,0.0,0.0,6.0,32.789,29.104000000000003,0.0,0.0,2.057,-40.464,26.6,22.02,0.0,0.0,19.399,19.5,2.0,8211075.0,48653.0,-1.4,14201
2020-07-15 09:25:00,0.0,0.0,6.064,32.687,29.052,0.0,0.0,5.254,-40.419,26.507,22.116000000000003,0.0,0.0,19.449,19.585,2.0,8211075.0,48653.0,-1.4,14201
2020-07-15 09:30:00,0.0,0.0,11.25,32.664,28.997,0.0,0.0,13.87,-40.384,26.499,22.145,0.0,0.0,19.622,19.803,2.0,8211075.0,48653.0,-1.4,14201
2020-07-15 09:35:00,0.0,0.0,27.619,32.531,28.885,0.0,0.0,33.589,-40.116,26.418000000000003,22.088,0.0,0.0,19.71400000000001,19.91,2.0,8211075.0,48653.753,-1.4,14201
2020-07-15 09:40:00,0.0,0.0,62.591,32.477000000000004,28.797,0.0,0.0,74.14499999999998,-39.23100000000001,26.381,22.1,0.0,0.0,20.036,20.214,2.0,8211075.0,48654.0,-1.4,14201
2020-07-15 09:45:00,0.0,0.0,125.636,32.483,28.725,0.0,0.0,143.782,-39.029,26.3,22.157,0.0,0.0,19.944,20.058,2.107,8211075.0,48654.0,-1.484,14201
2020-07-15 09:50:00,0.0,0.0,210.517,32.455,28.640000000000004,0.0,0.0,226.208,-39.452,26.248,22.332,0.0,0.0,19.991,20.0,2.547,8211075.0,48654.0,-1.851,14201
2020-07-15 09:55:00,0.0,0.0,286.955,32.316,28.600000000000005,0.0,0.0,302.192,-39.61,26.2,22.096000000000004,0.0,0.0,19.803,19.86,2.1,8211075.0,48654.0,-1.5,14201
2020-07-15 10:00:00,0.0,0.0,327.924,32.291000000000004,28.527999999999995,0.0,0.0,340.583,-40.447,26.2,21.745000000000005,0.0,0.0,19.59,19.671,2.099,8211075.0,48654.0,-1.5,14201
2020-07-15 10:05:00,0.0,0.0,359.682,32.328,28.469,0.0,0.0,370.883,-40.898,26.105000000000004,21.729,0.0,0.0,19.6,19.855999999999995,2.099,8211075.0,48654.0,-1.499,14201
2020-07-15 10:10:00,0.0,0.0,380.685,32.263000000000005,28.395,0.0,0.0,389.976,-41.7,26.100000000000005,21.703,0.0,0.0,19.384,19.602999999999994,2.164,8211075.0,48654.0,-1.503,14201
2020-07-15 10:15:00,0.0,0.0,396.262,32.2,28.319,0.0,0.0,404.704,-41.392,26.100000000000005,21.688,0.159,1.367,19.265000000000004,19.382000000000005,2.327,8211075.0,48654.72,-1.472,14201
2020-07-15 10:20:00,0.0,0.0,405.198,32.084,28.326000000000004,0.029,0.129,415.871,-41.56,26.100000000000005,22.048,3.137,4.523,19.660000000000004,19.809,2.314,8211075.0,48655.0,-1.48,14201
2020-07-15 10:25:00,0.0,0.0,418.072,32.087999999999994,28.363,1.484,5.105,389.272,-42.01,26.244,22.081000000000003,5.591,7.718,19.876,19.939,5.635,8211075.036999999,48655.0,0.085,14201
2020-07-15 10:30:00,4.174,11.629,381.099,31.96400000000001,28.862,4.942,13.489,336.524,-42.02799999999999,27.775,21.996,9.642,12.24,19.915,19.971,16.987,8211076.0,48655.0,8.109,14201
2020-07-15 10:35:00,7.893,19.032,373.669,31.996,30.98,6.401,15.345,344.964,-42.125,29.584,21.834,12.489,15.875,19.906,19.94,21.926,8211076.698,48655.0,13.546,14201
