measured_on,das_battery_voltage__351,das_temp__350,dc_pos_current__348,dc_pos_voltage__347,dc_power__346,module_temp_1__349,poa_irradiance__345,system_id
2020-01-01 06:10:00,12.16193,4.337311,0.0003139999999999,-0.4825436,-0.0001515187,-2.271688,0.0,2
2020-01-01 06:15:00,12.16201,4.362388,0.0003139999999999,-0.4620831,-0.0001450941,-2.162682,0.0,2
2020-01-01 06:20:00,12.16231,4.375152,0.0003139999999999,-0.4599292999999999,-0.0001444178,-1.605052,0.0,2
2020-01-01 06:25:00,12.16175,4.408477,0.0003139999999999,-0.4462889999999999,-0.0001401347,-0.9583883,0.0,2
2020-01-01 06:30:00,12.16114,4.4691,0.0003139999999999,-0.4588525,-0.0001440797,-0.4967483999999999,-0.05098047,2
2020-01-01 06:35:00,12.16055,4.550848,0.0003139999999999,-0.4441352,-0.0001394585,-0.1786065,-0.0977103299999999,2
2020-01-01 06:40:00,12.16023,4.646377,0.0003139999999999,-0.4520323,-0.0001419380999999,-0.2130796,-0.1869218,2
2020-01-01 06:45:00,12.16006,4.728048,0.0003139999999999,-0.4559808,-0.0001431779999999,-0.279851,-0.2081614,2
2020-01-01 06:50:00,12.15983,4.798235,0.0003139999999999,-0.4523911999999999,-0.0001420508,-0.4098966,-0.1741734,2
2020-01-01 06:55:00,12.1598,4.85803,0.0003139999999999,-0.4631599,-0.0001454322,-0.6676632,0.0254882399999999,2
2020-01-01 07:00:00,12.15951,4.901106,0.0003139999999999,-0.4549039999999999,-0.0001428397999999,-1.041709,0.2421384,2
2020-01-01 07:05:00,12.15959,4.931343,0.0003139999999999,-0.4663905999999999,-0.0001464465999999,-1.390349,0.2548831999999999,2
2020-01-01 07:10:00,12.16024,4.945274,0.0003139999999999,-0.4344433999999999,-0.0001364151999999,-1.575243,0.4672852,2
2020-01-01 07:15:00,12.16022,4.934732,0.0003139999999999,-0.4610061999999999,-0.0001447559,-1.7355,1.01103,2
2020-01-01 07:20:00,12.16017,4.922345,0.0003139999999999,-0.4692622,-0.0001473482999999,-1.932122,1.703452,2
2020-01-01 07:25:00,12.16034,4.901971,0.0003139999999999,-0.4778772,-0.0001500534,-1.999524,2.531798,2
2020-01-01 07:30:00,12.16018,4.881639,0.0003139999999999,-0.471416,-0.0001480246,-2.061012,4.286191,2
2020-01-01 07:35:00,12.16036,4.864846,0.0003139999999999,-0.4484427,-0.0001408109999999,-2.056034,6.792477,2
2020-01-01 07:40:00,12.16012,4.843608,0.0003139999999999,-0.4581346,-0.0001438542,-1.77151,8.946158,2
2020-01-01 07:45:00,12.15954,4.83683,0.0356814,105.4184,5.069596,-1.488604,11.0658,2
2020-01-01 07:50:00,12.15961,4.83683,0.0557327199999999,201.0956,11.18782,-1.358209,14.44308,2
2020-01-01 07:55:00,12.15971,4.83683,0.05438143,210.5024,11.44742,-0.6515826,17.62907,2
2020-01-01 08:00:00,12.15986,4.872527,0.2433954999999999,169.6639,40.50146,0.9774685,25.22066,2
2020-01-01 08:05:00,12.15982,5.011433,0.3531089,162.1064,57.23892,2.647135,33.33013,2
2020-01-01 08:10:00,12.16022,5.260779,0.4096648,167.6982,68.81872,3.787505,37.99098,2
2020-01-01 08:15:00,12.15993,5.544466,0.5405546,177.856,96.19437,4.661939,47.68949,2
2020-01-01 08:20:00,12.15975,5.825366,0.5957559,184.3025,109.8074,5.141657,51.9637,2
2020-01-01 08:25:00,12.15946,6.096927,0.5234560999999999,182.9079,95.67808,5.54733,47.16391,2
2020-01-01 08:30:00,12.1594,6.356629,0.4256756999999999,190.0681,80.90192,5.655806,43.20131,2
2020-01-01 08:35:00,12.15836,6.635608,0.5664635999999998,186.0567,105.8537,5.634827,72.60331999999998,2
2020-01-01 08:40:00,12.15651,6.896553,0.5790492999999999,190.1208,110.2407,5.652265,64.20772,2
2020-01-01 08:45:00,12.15677,7.136033,0.4672891,189.2511,88.59337999999998,5.073403,48.41096,2
2020-01-01 08:50:00,12.15557,7.329237,1.284052,204.5136,260.3473,5.286339,299.9973,2
2020-01-01 08:55:00,12.15648,7.491976,1.949883,199.9204,390.2898,8.582705,303.001,2
2020-01-01 09:00:00,12.15657,7.643875999999999,2.352173,188.9373,442.6939,12.6941,312.6671,2
2020-01-01 09:05:00,12.15575,7.796938,3.23583,178.9504,577.9473,15.748,348.2436,2
2020-01-01 09:10:00,12.15543,7.959906,4.494174,167.3443,751.4257,19.53655,125.7433,2
2020-01-01 09:15:00,12.15463,8.149946,2.455858,160.0467,393.6041,19.87482,107.11,2
2020-01-01 09:20:00,12.15392,8.388787,1.881911,149.928,282.2988,17.86316,94.36308,2
2020-01-01 09:25:00,12.15372,8.615313999999998,0.9808456,157.7774,154.4751,14.33789,77.56282,2
2020-01-01 09:30:00,12.15372,8.784421,0.5940716999999999,167.2919,99.45415,11.10313,51.82969,2
2020-01-01 09:35:00,12.15362,8.850766,0.6321364,176.5986,112.4733,8.729819,60.69423,2
2020-01-01 09:40:00,12.15296,8.905889999999998,1.647078,177.0307,287.69,11.12013,422.9491,2
