measured_on,ac_current__758,ac_power__752,ac_volts__757,ambient_temp__759,das_battery_voltage__769,das_temperature__764,dc_neg_current__756,dc_neg_voltage__755,dc_pos_current__754,dc_pos_voltage__753,dc_power_1__765,dc_power_2__766,dc_power__751,inverter_temp_2__770,inveter_temp__763,module_temp_1__760,module_temp_2__761,module_temp_3__762,poa_irradiance__750,system_id
2022-04-15 00:16:00,0.0,-2.6403,0.0,5.5899,0.0020999999999999,13.882,0.00762,0.2755099999999999,0.0,-0.0042399999999999,0.0,0.60929,0.0020999999999999,-3.2496,20.466,2.629,2.5165,2.0012,-347.62,50
2022-04-15 00:17:00,0.0,-2.55,0.0,5.6777,0.0022599999999999,13.882,0.0083199999999999,0.27127,0.0,-0.0021199999999999,0.0,0.4287599999999999,0.0022599999999999,-2.9788,20.379,2.7676,2.5645,2.0653,-490.69,50
2022-04-15 00:18:00,0.0,-2.4823,0.0,5.9169,0.0020699999999999,13.883,0.00776,0.2670299999999999,0.0,-0.00636,0.0,0.54159,0.0020699999999999,-3.0239,20.31,2.8526,2.5958,2.1072,-582.31,50
2022-04-15 00:19:00,0.0,-2.7982,0.0,6.1411,0.0020899999999999,13.882,0.00804,0.26067,0.0,-0.01695,0.0,0.67698,0.0020899999999999,-3.4752,20.293,2.9117,2.7024,2.2427,-240.68,50
2022-04-15 00:20:00,0.0,-2.5274,0.0,6.4684,0.0021199999999999,13.882,0.00776,0.27338,0.0,-0.0148299999999999,0.0,0.7221199999999999,0.0021199999999999,-3.2496,20.328,3.093,2.8384,2.5279,-381.7,50
2022-04-15 00:21:00,0.0,-2.5274,0.0,6.5399,0.0020799999999999,13.883,0.00804,0.25855,0.0001399999999999,0.0021199999999999,0.0,0.51902,0.0020799999999999,-3.0465,20.38,3.1623,2.9358,2.7251,-263.3,50
2022-04-15 00:22:00,0.0,-2.6177,0.0,6.6298,0.00193,13.882,0.00804,0.23948,0.0,0.0021199999999999,0.0,0.58672,0.00193,-3.2044,20.441,3.2011,2.9951,2.7636,-475.52,50
2022-04-15 00:23:00,0.0,-2.4597,0.0,6.626,0.0019499999999999,13.882,0.00846,0.231,0.0001399999999999,0.0084799999999999,0.0,0.51902,0.0019499999999999,-2.9788,20.501,3.2021,2.9841,2.6965,-792.22,50
2022-04-15 00:24:00,0.0,-2.6403,0.0,6.5648,0.0018699999999999,13.882,0.00846,0.2204,-0.00042,0.0042399999999999,0.0,0.54159,0.0018699999999999,-3.1819,20.495,3.3696,3.2271,2.8059,-536.89,50
2022-04-15 00:25:00,0.0,-2.55,0.0,6.8593,0.00184,13.882,0.00804,0.22888,0.0,-0.0042399999999999,0.0,0.54159,0.00184,-3.0916,20.415,3.6101,3.4758,3.0233,-649.27,50
2022-04-15 00:26:00,0.0,-2.7757,0.0,7.6952,0.00189,13.882,0.0083199999999999,0.2267599999999999,-0.0002799999999999,-0.0042399999999999,0.0,0.60929,0.0018799999999999,-3.3849,20.314,3.9653,3.7457,3.3432,-484.59,50
2022-04-15 00:27:00,0.0,-2.708,0.0,8.042199999999998,0.00194,13.883,0.00846,0.22888,0.0,0.0042399999999999,0.0,0.67698,0.00194,-3.3849,20.27,4.0944,3.9472,3.6738,-16.493,50
2022-04-15 00:28:00,0.0,-2.708,0.0,8.227299999999998,0.00199,13.883,0.0081799999999999,0.2437199999999999,0.0,0.0021199999999999,0.0,0.63185,0.00199,-3.3398,20.312,4.1361,3.9517,3.7142,-52.48,50
2022-04-15 00:29:00,0.0,-2.5274,0.0,8.1133,0.0020999999999999,13.882,0.0081799999999999,0.2564299999999999,0.0,-0.0106,0.0,0.51902,0.0020999999999999,-3.0465,20.434,4.0552,3.8993,3.6673,-598.84,50
2022-04-15 00:30:00,0.0,-2.6403,0.0,7.9478,0.0020899999999999,13.883,0.0081799999999999,0.2564299999999999,-0.0001399999999999,0.0042399999999999,0.0,0.56415,0.0020899999999999,-3.2044,20.562,4.0212,3.9038,3.6624,-159.46,50
2022-04-15 00:31:00,0.0,-2.7982,0.0,7.5274,0.00197,13.883,0.00846,0.2331199999999999,-0.00071,-0.0021199999999999,0.0,0.54159,0.00197,-3.3398,20.644,3.8638,3.8453,3.557,-567.52,50
2022-04-15 00:32:00,0.0,-2.7305,0.0,7.0258,0.0018,13.883,0.0081799999999999,0.2204,-0.0002799999999999,-0.0042399999999999,0.0,0.67698,0.00181,-3.4075,20.643,3.6441,3.6556,3.3563,-275.55,50
2022-04-15 00:33:00,0.0,-2.7982,0.0,6.733,0.00156,13.883,0.00776,0.20133,0.0,-0.0106,0.0,0.7221199999999999,0.00156,-3.5203,20.606,3.4501,3.489,3.1795,-154.66,50
2022-04-15 00:34:00,0.0,-2.9111,0.0,6.5681,0.00164,13.883,0.0083199999999999,0.1970899999999999,0.0,-0.0042399999999999,0.0,0.58672,0.00164,-3.4977,20.539,3.3216,3.3494,3.0437,-484.06,50
2022-04-15 00:35:00,0.0,-2.6854,0.0,6.3475,0.0016999999999999,13.883,0.00804,0.21193,0.0,-0.00636,0.0,0.58672,0.0016999999999999,-3.2721,20.464,3.2571,3.3041,2.956,-268.7,50
2022-04-15 00:36:00,0.0,-2.5274,0.0,6.1308,0.00176,13.882,0.0083199999999999,0.21193,-0.0002799999999999,0.0021199999999999,0.0,0.51902,0.00176,-3.0465,20.357,3.2782,3.3148,2.932,-500.57,50
2022-04-15 00:37:00,0.0,-2.5049,0.0,6.0907,0.00173,13.883,0.00804,0.2140499999999999,0.0002799999999999,-0.00636,0.0,0.4738899999999999,0.00173,-2.9788,20.287,3.3277,3.2946,2.9042,-653.56,50
2022-04-15 00:38:00,0.0,-2.6628,0.0,6.0286,0.00165,13.882,0.00804,0.20557,-0.0001399999999999,0.0,0.0,0.67698,0.00165,-3.3398,20.27,3.2203,3.2287,2.8371,-464.41,50
2022-04-15 00:39:00,0.0,-2.5951,0.0,5.9604,0.0016199999999999,13.882,0.00804,0.20133,-0.0001399999999999,0.0,0.0,0.56415,0.0016199999999999,-3.1593,20.303,3.2476,3.2187,2.7733,-426.85,50
2022-04-15 00:40:00,0.0,-2.5951,0.0,5.8354,0.00167,13.882,0.00804,0.20769,0.0,-0.0021199999999999,0.0,0.58672,0.00167,-3.1819,20.362,3.1581,3.1387,2.7295,-348.67,50
2022-04-15 00:41:00,0.0,-2.6177,0.0,5.7523,0.00165,13.882,0.0081799999999999,0.20133,0.0,-0.0042399999999999,0.0,0.65442,0.00165,-3.2721,20.424,2.9941,2.9787,2.5676,-244.11,50
2022-04-15 00:42:00,0.0,-2.4823,0.0,5.6722,0.00158,13.883,0.00846,0.1865,0.0,0.0084799999999999,0.0,0.51902,0.00158,-3.0013,20.431,2.9345,2.8893,2.4848,-422.37,50
2022-04-15 00:43:00,0.0,-2.6854,0.0,5.6555,0.0015399999999999,13.883,0.00846,0.18226,0.0,-0.0042399999999999,0.0,0.51902,0.0015399999999999,-3.2044,20.409,2.8934,2.865,2.562,-301.63,50
2022-04-15 00:44:00,0.0,-2.6177,0.0,5.6801,0.00148,13.882,0.0083199999999999,0.17802,-0.0001399999999999,0.0021199999999999,0.0,0.56415,0.00148,-3.1819,20.356,2.9942,2.878,2.6616,-413.33,50
2022-04-15 00:45:00,0.0,-2.55,0.0,5.8174,0.0014499999999999,13.883,0.00804,0.1801399999999999,-0.0001399999999999,0.0,0.0,0.58672,0.0014499999999999,-3.1367,20.3,3.1787,2.9729,2.8308,-514.93,50
2022-04-15 00:46:00,0.0,-2.6854,0.0,6.0302,0.0014599999999999,13.882,0.0081799999999999,0.17802,0.0,-0.00636,0.0,0.58672,0.0014599999999999,-3.2721,20.276,3.2768,3.1026,2.9831,-471.17,50
2022-04-15 00:47:00,0.0,-2.6177,0.0,6.2878,0.00161,13.883,0.0083199999999999,0.1928499999999999,-0.0001399999999999,-0.00636,0.0,0.51902,0.00161,-3.1367,20.29,3.3022,3.1674,3.0941,-501.38,50
2022-04-15 00:48:00,0.0,-2.5274,0.0,6.4167,0.0016999999999999,13.882,0.00846,0.20133,0.0,0.0042399999999999,0.0,0.54159,0.0016999999999999,-3.069,20.34,3.3902,3.2201,3.176,-449.62,50
2022-04-15 00:49:00,0.0,-2.8659,0.0,6.5094,0.0016299999999999,13.882,0.0081799999999999,0.19921,-0.00071,-0.0042399999999999,0.0,0.54159,0.00164,-3.4075,20.439,3.4552,3.2139,3.1394,-90.995,50
2022-04-15 00:50:00,0.0,-2.4823,0.0,6.536,0.00167,13.883,0.00846,0.1970899999999999,0.0002799999999999,0.0021199999999999,0.0,0.54159,0.00167,-3.0239,20.509,3.3991,3.145,3.0384,-568.62,50
2022-04-15 00:51:00,0.0,-2.6663,0.0,6.4457,0.00152,13.881,0.00846,0.1799699999999999,-0.0002599999999999,0.0019599999999999,0.0,0.56242,0.00152,-3.2287,20.524,3.2411,3.0351,2.9173,-627.06,50
2022-04-15 00:52:00,0.0,-2.5274,0.0,6.2142,0.00147,13.882,0.00846,0.1737799999999999,0.0001399999999999,-0.00636,0.0,0.4738899999999999,0.00147,-3.0013,20.508,3.0998,2.9462,2.809,-827.38,50
2022-04-15 00:53:00,0.0,-2.6628,0.0,6.0459,0.0012099999999999,13.883,0.0079,0.15259,0.0,-0.01272,0.0,0.81239,0.0012099999999999,-3.4752,20.467,3.0645,2.8977,2.721,-280.31,50
2022-04-15 00:54:00,0.0,-2.7757,0.0,6.0222,0.00116,13.883,0.0081799999999999,0.14199,0.0,-0.00636,0.0,0.69955,0.00116,-3.4752,20.407,3.0461,2.8737,2.6803,-92.854,50
2022-04-15 00:55:00,0.0,-2.6403,0.0,6.0106,0.0011299999999999,13.883,0.0083199999999999,0.13563,0.0,-0.0084799999999999,0.0,0.4738899999999999,0.0011299999999999,-3.1142,20.356,2.9974,2.8549,2.5964,-389.35,50
2022-04-15 00:56:00,0.0,-2.55,0.0,5.941,0.00119,13.882,0.0079,0.1504699999999999,0.0,-0.0148299999999999,0.0,0.63185,0.00119,-3.1819,20.358,2.8548,2.7557,2.477,-496.16,50
2022-04-15 00:57:00,0.0,-2.5274,0.0,5.8068,0.00115,13.882,0.0074799999999999,0.1547099999999999,0.0,-0.0084799999999999,0.0,0.56415,0.00115,-3.0916,20.388,2.6548,2.6184,2.3197,-229.71,50
2022-04-15 00:58:00,0.0,-2.6628,0.0,5.7325,0.00108,13.882,0.00776,0.1398699999999999,0.0,-0.0042399999999999,0.0,0.67698,0.00108,-3.3398,20.414,2.5404,2.5079,2.1963,-235.21,50
2022-04-15 00:59:00,0.0,-2.5951,0.0,5.7967,0.0011299999999999,13.881,0.0081799999999999,0.13775,0.0,-0.0021199999999999,0.0,0.58672,0.0011299999999999,-3.1819,20.42,2.5628,2.5051,2.2158,-311.03,50
2022-04-15 01:00:00,0.0,-2.6854,0.0,5.7325,0.00109,13.881,0.0081799999999999,0.1335099999999999,0.0,-0.0084799999999999,0.0,0.58672,0.00109,-3.2721,20.409,2.5234,2.4911,2.1813,-59.424,50
2022-04-15 01:01:00,0.0,-2.5049,0.0,5.7641,0.00102,13.881,0.00776,0.13139,0.0,-0.00636,0.0,0.56415,0.00102,-3.069,20.39,2.5404,2.5228,2.2496,-471.91,50
2022-04-15 01:02:00,0.0,-2.6628,0.0,5.7404,0.00102,13.88,0.00804,0.12716,-0.0001399999999999,0.0,0.0,0.58672,0.00102,-3.2496,20.344,2.5246,2.5389,2.1896,-530.3,50
2022-04-15 01:03:00,0.0,-2.4823,0.0,5.6876,0.00108,13.881,0.00846,0.12716,-0.0002799999999999,0.0106,0.0,0.51902,0.00107,-3.0013,20.294,2.5316,2.5298,2.187,-868.89,50
2022-04-15 01:04:00,0.0,-2.5726,0.0,5.6379,0.00108,13.88,0.00846,0.12716,0.0001399999999999,-0.0021199999999999,0.0,0.40619,0.00108,-2.9788,20.269,2.463,2.4669,2.1364,-745.1799999999998,50
2022-04-15 01:05:00,0.0,-2.6403,0.0,5.5031,0.001,13.881,0.0079,0.12716,0.0001399999999999,-0.0021199999999999,0.0,0.63185,0.001,-3.2721,20.279,2.3921,2.4622,2.105,-660.84,50
2022-04-15 01:06:00,0.0,-2.708,0.0,5.3667,0.00114,13.88,0.00776,0.14623,0.0,-0.00636,0.0,0.58672,0.00114,-3.2946,20.302,2.3264,2.4595,2.0851,-340.68,50
2022-04-15 01:07:00,0.0,-2.5049,0.0,5.2788,0.00127,13.881,0.00846,0.1504699999999999,-0.00071,0.0084799999999999,0.0,0.54159,0.00127,-3.0465,20.322,2.2928,2.4128,2.0253,-638.58,50
2022-04-15 01:08:00,0.0,-2.5951,0.0,5.2299,0.0012899999999999,13.88,0.00846,0.15259,0.0002799999999999,-0.0021199999999999,0.0,0.51902,0.0012999999999999,-3.1142,20.348,2.2387,2.3253,1.9721,-726.73,50
2022-04-15 01:09:00,0.0,-2.55,0.0,5.1645,0.00096,13.88,0.00804,0.1208,-0.0002799999999999,0.0084799999999999,0.0,0.54159,0.00096,-3.0916,20.368,2.1672,2.2178,1.8892,-648.12,50
2022-04-15 01:10:00,0.0,-2.5274,0.0,5.1057,0.00088,13.88,0.00846,0.10384,0.0001399999999999,0.00636,0.0,0.54159,0.00088,-3.069,20.375,2.1417,2.2008,1.9078,-608.87,50
2022-04-15 01:11:00,0.0,-2.5274,0.0,5.1222,0.0007299999999999,13.881,0.0074799999999999,0.0974899999999999,-0.0001399999999999,0.0,0.0,0.69955,0.00072,-3.227,20.361,2.2164,2.2609,1.9692,-311.59,50
2022-04-15 01:12:00,0.0,-2.5951,0.0,5.2176,0.00076,13.88,0.0083199999999999,0.09113,0.0002799999999999,0.0021199999999999,0.0,0.4287599999999999,0.00076,-3.0239,20.333,2.3146,2.3616,2.061,-527.44,50
2022-04-15 01:13:00,0.0,-2.6403,0.0,5.2402,0.0006099999999999,13.88,0.00762,0.08053,0.0,0.0,0.0,0.63185,0.0006099999999999,-3.2721,20.276,2.3142,2.4051,2.0806,-441.23,50
2022-04-15 01:14:00,0.0,-2.5274,0.0,5.2261,0.0007699999999999,13.879,0.0083199999999999,0.09325,-0.0001399999999999,0.0021199999999999,0.0,0.54159,0.0007699999999999,-3.069,20.251,2.318,2.4935,2.1079,-876.25,50
2022-04-15 01:15:00,0.0,-2.7305,0.0,5.2266,0.00092,13.879,0.0081799999999999,0.11232,-0.0001399999999999,0.00636,0.0,0.54159,0.00092,-3.2721,20.27,2.321,2.5487,2.1602,-126.75,50
2022-04-15 01:16:00,0.0,-2.5951,0.0,5.2586,0.00108,13.879,0.00846,0.12716,-0.0001399999999999,0.0,0.0,0.56415,0.00107,-3.1593,20.326,2.3475,2.6089,2.2383,-325.74,50
2022-04-15 01:17:00,0.0,-2.5726,0.0,5.2687,0.0009899999999999,13.879,0.00776,0.12716,0.0,-0.0084799999999999,0.0,0.54159,0.0009899999999999,-3.1142,20.381,2.404,2.7018,2.2849,-352.12,50
2022-04-15 01:18:00,0.0,-2.8885,0.0,5.4146,0.001,13.879,0.0079,0.12716,-0.0002799999999999,-0.0042399999999999,0.0,0.60929,0.001,-3.4977,20.371,2.5266,2.7965,2.3995,-225.15,50
2022-04-15 01:19:00,0.0,-2.7531,0.0,5.475,0.0009399999999999,13.88,0.0074799999999999,0.12504,0.0,-0.01272,0.0,0.7446899999999999,0.0009399999999999,-3.4977,20.35,2.5589,2.8685,2.4398,-228.26,50
2022-04-15 01:20:00,0.0,-2.7982,0.0,5.6527,0.001,13.879,0.00846,0.1186799999999999,0.0001399999999999,0.00636,0.0,0.51902,0.001,-3.3172,20.308,2.7273,2.9899,2.5053,-449.54,50
2022-04-15 01:21:00,0.0,-2.5951,0.0,5.9295,0.00106,13.879,0.0083199999999999,0.12716,0.0,-0.0042399999999999,0.0,0.4287599999999999,0.00106,-3.0239,20.254,2.8139,3.0987,2.566,-649.58,50
2022-04-15 01:22:00,0.0,-2.5726,0.0,6.1035,0.0009399999999999,13.879,0.00762,0.12292,0.0,-0.00636,0.0,0.69955,0.0009399999999999,-3.2721,20.198,2.8175,3.0819,2.623,-366.41,50
2022-04-15 01:23:00,0.0,-2.4823,0.0,6.0953,0.0008599999999999,13.878,0.0074799999999999,0.11444,0.0,-0.0106,0.0,0.4738899999999999,0.0008599999999999,-2.9562,20.203,2.7972,3.0585,2.5899,-680.46,50
2022-04-15 01:24:00,0.0,-2.6402,0.0,6.0254,0.00092,13.878,0.0083199999999999,0.1102,-0.0001399999999999,0.0,0.0,0.56415,0.00092,-3.2044,20.252,2.7698,3.0351,2.5922,-332.22,50
2022-04-15 01:25:00,0.0,-2.5951,0.0,5.9893,0.00084,13.878,0.00846,0.09961,0.0,0.0084799999999999,0.0,0.54159,0.0008499999999999,-3.1367,20.294,2.8051,3.0831,2.6345,-477.49,50
2022-04-15 01:26:00,0.0,-2.5726,0.0,6.0712,0.00095,13.878,0.00846,0.11232,-0.0001399999999999,0.0,0.0,0.54159,0.00095,-3.1142,20.336,2.9071,3.1559,2.7608,-620.13,50
2022-04-15 01:27:00,0.0,-2.6403,0.0,6.1167,0.00087,13.878,0.0081799999999999,0.10596,0.0,0.0,0.0,0.58672,0.00087,-3.227,20.345,2.9837,3.2416,2.8048,-564.23,50
2022-04-15 01:28:00,0.0,-2.6403,0.0,6.0957,0.0008,13.878,0.00804,0.09961,0.0001399999999999,0.00636,0.0,0.51902,0.0008099999999999,-3.1593,20.328,3.0108,3.2703,2.8458,-361.44,50
2022-04-15 01:29:00,0.0,-2.6854,0.0,6.1098,0.0007799999999999,13.878,0.00762,0.10172,0.0,-0.0042399999999999,0.0,0.58672,0.0007799999999999,-3.2721,20.313,3.081,3.3226,2.8879,-359.3,50
2022-04-15 01:30:00,0.0,-2.6628,0.0,6.2096,0.00076,13.878,0.00776,0.0974899999999999,0.0,0.0042399999999999,0.0,0.54158,0.00076,-3.2044,20.294,3.1638,3.4023,2.9911,-588.53,50
2022-04-15 01:31:00,0.0,-2.5274,0.0,6.2495,0.0008099999999999,13.877,0.00846,0.0953699999999999,0.0,0.0084799999999999,0.0,0.54159,0.0008,-3.069,20.271,3.1945,3.4396,3.0407,-588.05,50
2022-04-15 01:32:00,0.0,-2.7531,0.0,6.2427,0.0008199999999999,13.877,0.00804,0.10172,0.0,-0.00636,0.0,0.67698,0.0008199999999999,-3.43,20.279,3.2262,3.4262,3.0769,-216.66,50
2022-04-15 01:33:00,0.0,-2.5951,0.0,6.2051,0.0008099999999999,13.877,0.0081799999999999,0.0995999999999999,0.0,-0.0021199999999999,0.0,0.56415,0.0008099999999999,-3.1593,20.316,3.1777,3.3889,3.0078,-673.45,50
2022-04-15 01:34:00,0.0,-2.6854,0.0,6.1923,0.00088,13.877,0.0083199999999999,0.10596,0.0,0.0042399999999999,0.0,0.54159,0.00088,-3.227,20.361,3.2104,3.4025,3.036,-542.43,50
2022-04-15 01:35:00,0.0,-2.6854,0.0,6.1797,0.0008899999999999,13.877,0.00804,0.1102,0.0001399999999999,-0.0021199999999999,0.0,0.51902,0.0008899999999999,-3.2044,20.386,3.2719,3.4096,3.0831,-652.92,50
2022-04-15 01:36:00,0.0,-2.55,0.0,6.2767,0.00088,13.877,0.0083199999999999,0.10596,0.0,0.0042399999999999,0.0,0.4287599999999999,0.00088,-2.9788,20.393,3.3635,3.5697,3.1807,-586.03,50
2022-04-15 01:37:00,0.0,-2.5726,0.0,6.3722,0.00091,13.877,0.00846,0.10808,0.0001399999999999,-0.00636,0.0,0.49645,0.00091,-3.069,20.385,3.4657,3.6715,3.3027,-661.34,50
2022-04-15 01:38:00,0.0,-2.708,0.0,6.4026,0.0009899999999999,13.876,0.0083199999999999,0.1186799999999999,-0.0002799999999999,0.0021199999999999,0.0,0.58672,0.0009899999999999,-3.2946,20.358,3.5043,3.7404,3.3529,-305.15,50
2022-04-15 01:39:00,0.0,-2.6177,0.0,6.439,0.00108,13.876,0.00846,0.12716,0.0001399999999999,0.0021199999999999,0.0,0.38362,0.00108,-3.0013,20.326,3.4914,3.7086,3.3396,-582.93,50
2022-04-15 01:40:00,0.0,-2.55,0.0,6.4375,0.00109,13.876,0.00846,0.12928,0.0002799999999999,0.0042399999999999,0.0,0.4287599999999999,0.0011,-2.9788,20.28,3.4687,3.6737,3.3113,-723.75,50
2022-04-15 01:41:00,0.0,-2.5951,0.0,6.4036,0.0010399999999999,13.876,0.00846,0.12292,0.0,0.0084799999999999,0.0,0.4287599999999999,0.0010399999999999,-3.0239,20.261,3.4707,3.6613,3.3041,-815.34,50
2022-04-15 01:42:00,0.0,-2.5726,0.0,6.3548,0.0008999999999999,13.877,0.00846,0.10596,0.0002799999999999,0.0042399999999999,0.0,0.4287599999999999,0.0008999999999999,-3.0013,20.271,3.4467,3.622,3.2898,-844.76,50
2022-04-15 01:43:00,0.0,-2.5951,0.0,6.3016,0.00076,13.876,0.0074799999999999,0.10172,0.0,-0.0042399999999999,0.0,0.56415,0.00076,-3.1593,20.307,3.482,3.6623,3.2884,-288.67,50
2022-04-15 01:44:00,0.0,-2.5048,0.0,6.2405,0.00079,13.876,0.00846,0.09325,-0.00071,0.0106,0.0,0.54159,0.0007799999999999,-3.0464,20.329,3.4621,3.6628,3.2411,-561.07,50
2022-04-15 01:45:00,0.0,-2.708,0.0,6.2151,0.00095,13.876,0.00776,0.12292,0.0,-0.0084799999999999,0.0,0.7221199999999999,0.00095,-3.43,20.318,3.4355,3.732,3.2152,-437.36,50
2022-04-15 01:46:00,0.0,-2.7305,0.0,6.4088,0.0008199999999999,13.877,0.00846,0.0974899999999999,0.0,0.0148299999999999,0.0,0.54159,0.0008199999999999,-3.2721,20.289,3.4409,3.7735,3.2198,-322.23,50
2022-04-15 01:47:00,0.0,-2.5049,0.0,6.5781,0.0006499999999999,13.876,0.00846,0.0762899999999999,0.0001399999999999,0.0042399999999999,0.0,0.4738899999999999,0.0006499999999999,-2.9788,20.257,3.4781,3.7286,3.272,-823.0,50
2022-04-15 01:48:00,0.0,-2.5274,0.0,6.5827,0.00063,13.876,0.0083199999999999,0.0762899999999999,0.0,-0.0042399999999999,0.0,0.45132,0.00063,-2.9788,20.231,3.4766,3.6932,3.2507,-599.87,50
2022-04-15 01:49:00,0.0,-2.55,0.0,6.5458,0.00067,13.876,0.0079,0.0847699999999999,0.0,-0.0106,0.0,0.54159,0.00067,-3.0916,20.224,3.4909,3.63,3.2097,-486.64,50
2022-04-15 01:50:00,0.0,-2.708,0.0,6.5846,0.00066,13.876,0.0070499999999999,0.09325,0.0,-0.0106,0.0,0.76724,0.00066,-3.4752,20.259,3.4961,3.6046,3.2033,-343.09,50
2022-04-15 01:51:00,0.0,-2.4823,0.0,6.5982,0.0005999999999999,13.876,0.0079,0.0762899999999999,0.0001399999999999,0.00636,0.0,0.51902,0.0006099999999999,-3.0013,20.32,3.5512,3.6199,3.271,-696.26,50
2022-04-15 01:52:00,0.0,-2.6628,0.0,6.6329,0.00063,13.875,0.00846,0.07417,-0.0002799999999999,0.0,0.0,0.45132,0.00063,-3.1141,20.381,3.6327,3.7279,3.3497,-708.38,50
2022-04-15 01:53:00,0.0,-2.5049,0.0,6.7904,0.0005199999999999,13.875,0.0074799999999999,0.06994,0.0,-0.0106,0.0,0.60928,0.0005199999999999,-3.1142,20.398,3.6528,3.8169,3.4775,-547.37,50
2022-04-15 01:54:00,0.0,-2.6402,0.0,6.7646,0.0004899999999999,13.875,0.0083199999999999,0.0593399999999999,-0.0001399999999999,-0.0042399999999999,0.0,0.56415,0.0005,-3.2044,20.356,3.7847,3.8304,3.5126,-543.38,50
2022-04-15 01:55:00,0.0,-2.5726,0.0,6.7433,0.00036,13.875,0.0070499999999999,0.05086,0.0,-0.0042399999999999,0.0,0.56415,0.00036,-3.1367,20.288,3.787,3.8021,3.486,-511.2,50
