measured_on,ac_current__2685,ac_power_hw__2695,ac_voltage__2684,dc_current__2683,dc_power_hw__2694,dc_voltage__2682,inverter_error_code__2690,inverter_temp__2686,module_temp_f__2689,poa_irradiance__2679,power_factor_1000__2693,relative_humidity__2687,wind_direction__2692,wind_speed_mph__2691,system_id,ambient_temp_f__2688
2020-01-15 00:00:00,0.0,-200.0,285.0,0.0,-200.0,7.0,0.0,29.0,-1.3388875959999993,0.0,0.0,66.656,351.54,0.0138582399999999,34,
2020-01-15 00:15:00,0.0,-300.0,285.0,0.0,-200.0,7.0,0.0,28.0,-1.0555542399999958,0.0,0.0,66.98100000000001,351.54,0.0138582399999999,34,
2020-01-15 00:30:00,0.0,-200.0,285.0,0.0,-200.0,7.0,0.0,28.0,-0.6499986519999971,0.0,0.0,66.969,351.54,0.0250342399999999,34,
2020-01-15 00:45:00,0.0,-300.0,285.0,0.0,-200.0,7.0,0.0,28.0,,,0.0,,,,34,
2020-01-15 00:45:01,,,,,,,,,-0.6277764279999971,0.0,,67.813,351.54,0.0138582399999999,34,
2020-01-15 01:00:00,0.0,-300.0,285.0,0.0,-200.0,8.0,0.0,28.0,-0.9722208999999964,0.0,0.0,70.181,351.54,0.0138582399999999,34,
2020-01-15 01:15:00,0.0,-200.0,285.0,0.0,-200.0,8.0,0.0,27.0,-2.083332099999998,0.0,0.0,71.331,351.585,0.0,34,
2020-01-15 01:30:00,0.0,-300.0,285.0,0.0,-200.0,9.0,0.0,27.0,-2.8444432719999995,0.0,0.0,73.22499999999998,351.585,0.0,34,
2020-01-15 01:45:00,0.0,-200.0,285.0,0.0,-200.0,8.0,0.0,27.0,,,0.0,,,,34,
2020-01-15 01:45:01,,,,,,,,,-1.0111097919999992,0.0,,73.91299999999998,351.607,0.0026822399999999,34,
2020-01-15 02:00:00,0.0,-200.0,284.0,0.0,-200.0,9.0,0.0,27.0,-0.5277764199999985,0.0,0.0,73.14399999999998,351.607,0.0,34,
2020-01-15 02:15:00,0.0,-300.0,284.0,0.0,-200.0,9.0,0.0,26.0,,,0.0,,,,34,
2020-01-15 02:15:01,,,,,,,,,-0.7944431079999994,0.0,,72.263,351.607,0.0026822399999999,34,
2020-01-15 02:30:00,0.0,-300.0,285.0,0.0,-200.0,9.0,0.0,26.0,-0.6611097639999989,0.0,0.0,69.938,351.607,0.0,34,
2020-01-15 02:45:00,0.0,-200.0,285.0,0.0,-200.0,9.0,0.0,26.0,-0.6611097639999989,,0.0,67.744,351.585,0.0,34,
2020-01-15 03:00:00,0.0,-200.0,284.0,0.0,-200.0,9.0,0.0,26.0,,,0.0,,,,34,
2020-01-15 03:00:01,,,,,,,,,-1.2055542519999989,0.0,,66.806,351.607,0.0,34,
2020-01-15 03:15:00,0.0,-300.0,284.0,0.0,-200.0,9.0,0.0,25.0,-1.8722209719999992,0.0,0.0,68.969,351.607,0.0,34,
2020-01-15 03:30:00,0.0,-300.0,284.0,0.0,-200.0,9.0,0.0,25.0,-2.305554339999997,0.0,0.0,71.3,351.607,0.0,34,
2020-01-15 03:45:00,0.0,-300.0,283.0,0.0,-200.0,9.0,0.0,25.0,-3.1833321879999974,0.0,0.0,71.488,351.63,0.0,34,
2020-01-15 04:00:00,0.0,-200.0,283.0,0.0,-200.0,9.0,0.0,25.0,,,0.0,,,,34,
2020-01-15 04:00:01,,,,,,,,,-3.488887767999997,0.0,,74.244,351.63,0.0,34,
2020-01-15 04:15:00,0.0,-300.0,283.0,0.0,-200.0,9.0,0.0,25.0,,,0.0,,,,34,
2020-01-15 04:15:01,,,,,,,,,-3.9166655799999983,0.0,,73.66299999999998,351.63,0.0,34,
2020-01-15 04:30:00,0.0,-200.0,283.0,0.0,-200.0,9.0,0.0,24.0,-4.038887812,0.0,0.0,74.587,351.653,0.0,34,
2020-01-15 04:45:00,0.0,-300.0,282.0,0.0,-200.0,9.0,0.0,24.0,-3.761110011999997,0.0,0.0,76.581,351.653,0.0,34,
2020-01-15 05:00:00,0.0,-200.0,283.0,0.0,-200.0,9.0,0.0,24.0,-4.144443375999998,0.0,0.0,78.388,351.653,0.0,34,
2020-01-15 05:15:00,0.0,-300.0,282.0,0.0,-200.0,9.0,0.0,24.0,-4.305554499999998,0.0,0.0,79.588,351.675,0.0,34,
2020-01-15 05:30:00,0.0,-300.0,282.0,0.0,-200.0,9.0,0.0,24.0,-3.866665575999999,0.0,0.0,81.51899999999998,351.675,0.0,34,
2020-01-15 05:45:00,0.0,-200.0,282.0,0.0,-200.0,10.0,0.0,24.0,,,0.0,,,,34,
2020-01-15 05:45:01,,,,,,,,,-4.138887819999997,0.0,,78.93099999999998,351.675,0.0,34,
2020-01-15 06:00:00,0.0,-300.0,282.0,0.0,-200.0,11.0,0.0,23.0,-3.9999989199999977,0.0,0.0,78.331,351.675,0.0,34,
2020-01-15 06:15:00,0.0,-200.0,281.0,0.0,-200.0,33.0,0.0,23.0,-3.749998899999998,0.0,0.0,77.494,351.653,0.0,34,
2020-01-15 06:30:00,0.0,-300.0,283.0,0.0,-200.0,270.0,0.0,23.0,,,0.0,,,,34,
2020-01-15 06:30:01,,,,,,,,,-3.6833322279999976,0.0,,78.2,351.675,0.0,34,
2020-01-15 06:45:00,3.0,-600.0,283.0,1.0,400.0,297.0,0.0,24.0,,,0.159,,,,34,
2020-01-15 06:45:01,,,,,,,,,-3.6499988919999975,0.4879999999999999,,80.881,351.675,0.0,34,
2020-01-15 07:00:00,0.0,-200.0,283.0,0.0,-200.0,445.0,0.0,26.0,-3.522221103999998,5.078,0.0,79.838,351.675,0.0,34,
2020-01-15 07:15:00,4.0,2800.0,283.0,10.0,4100.0,388.0,0.0,30.0,-3.3388877559999983,12.5,0.636,78.069,351.653,0.0,34,
2020-01-15 07:30:00,9.0,7800.0,283.0,22.0,9100.0,406.0,0.0,38.0,-2.849998827999997,18.164,0.906,78.35600000000002,351.675,0.0,34,
2020-01-15 07:45:00,14.0,12000.0,283.0,36.0,13500.0,372.0,0.0,50.0,-2.2277765559999985,22.07,0.956,78.256,351.653,0.0,34,
2020-01-15 08:00:00,22.0,19000.0,284.0,47.0,20900.0,435.0,0.0,54.0,,,0.985,,,,34,
2020-01-15 08:00:01,,,,,,,,,-1.6499987319999967,27.441,,76.888,351.653,0.0,34,
2020-01-15 08:15:00,30.0,26500.0,285.0,68.0,28800.0,423.0,0.0,54.0,,,0.994,,,,34,
2020-01-15 08:15:01,,,,,,,,,0.2666680879999994,178.90599999999998,,73.35600000000002,351.63,0.0,34,
2020-01-15 08:30:00,38.0,32500.0,285.0,83.0,35100.0,420.0,0.0,54.0,6.216668564000003,361.426,0.995,65.388,351.63,0.0,34,
2020-01-15 08:45:00,49.0,42600.0,285.0,109.0,45600.0,415.0,0.0,54.0,,,0.999,,,,34,
2020-01-15 08:45:01,,,,,,,,,9.727779956,418.652,,61.119,351.63,0.0,34,
2020-01-15 09:00:00,53.0,45900.0,285.0,119.0,49400.0,413.0,0.0,54.0,15.211113728000004,471.582,0.996,59.406000000000006,351.607,0.0,34,
2020-01-15 09:15:00,61.0,52700.0,286.0,140.0,56400.0,403.0,0.0,54.0,,,0.999,,,,34,
2020-01-15 09:15:01,,,,,,,,,17.450002796000003,537.4019999999999,,56.225,351.585,0.0,34,
2020-01-15 09:30:00,67.0,57900.0,286.0,157.0,61600.0,392.0,0.0,54.0,18.927780692,567.09,0.999,53.156000000000006,351.56300000000005,0.0,34,
2020-01-15 09:45:00,70.0,60700.0,286.0,168.0,64600.0,384.0,0.0,55.0,19.838891876,613.184,0.999,50.656000000000006,351.54,0.0,34,
2020-01-15 10:00:00,74.0,63900.0,286.0,180.0,68000.0,377.0,0.0,52.0,,,0.997,,,,34,
2020-01-15 10:00:01,,,,,,,,,19.533336296,659.863,,50.119,351.54,0.0,34,
2020-01-15 10:15:00,78.0,67900.0,286.0,187.0,72300.0,386.0,0.0,56.0,,,0.999,,,,34,
2020-01-15 10:15:01,,,,,,,,,18.472225100000006,694.434,,47.588,351.51800000000003,0.0,34,
2020-01-15 10:30:00,77.0,66600.0,286.0,191.0,70700.0,369.0,0.0,54.0,18.622225112,712.988,0.999,45.9,351.495,0.0,34,
2020-01-15 10:45:00,84.0,72900.0,286.0,206.0,77600.0,376.0,0.0,55.0,18.900002912,742.676,0.999,44.169,351.495,0.0,34,
2020-01-15 11:00:00,88.0,76400.0,286.0,217.0,81200.0,373.0,0.0,55.0,,,1.0,,,,34,
2020-01-15 11:00:01,,,,,,,,,21.605558684000005,762.891,,43.244,351.472,0.0,34,
2020-01-15 11:15:00,79.0,68300.0,286.0,198.0,72500.0,365.0,0.0,55.0,23.450003276,768.848,0.999,41.694,351.472,0.0,34,
2020-01-15 11:30:00,88.0,76500.0,286.0,222.0,81200.0,365.0,0.0,54.0,22.994447684000004,775.977,0.999,40.194,351.45,0.0,34,
2020-01-15 11:45:00,91.0,78300.0,287.0,231.0,83000.0,359.0,0.0,54.0,,,0.999,,,,34,
2020-01-15 11:45:01,,,,,,,,,26.127781268000003,795.4099999999999,,38.175,351.42800000000005,0.0,34,
2020-01-15 12:00:00,93.0,79900.0,286.0,232.0,85000.0,365.0,0.0,55.0,27.411114704000003,835.0589999999999,0.999,36.694,351.405,0.0,34,
2020-01-15 12:15:00,91.0,78700.0,287.0,236.0,83300.0,353.0,0.0,55.0,24.316670012,758.301,0.999,35.775,351.405,0.0,34,
2020-01-15 12:30:00,60.0,51900.0,286.0,152.0,55300.0,364.0,0.0,54.0,24.577781144000003,752.3439999999998,0.997,34.938,351.38300000000004,0.0,34,
2020-01-15 12:45:00,69.0,59400.0,286.0,168.0,63100.0,374.0,0.0,55.0,22.083336500000005,650.586,0.999,34.313,351.38300000000004,0.0,34,
2020-01-15 13:00:00,71.0,60800.0,286.0,177.0,64500.0,363.0,0.0,55.0,,701.27,0.999,34.162,351.36,0.0,34,
2020-01-15 13:15:00,84.0,72300.0,285.0,208.0,76900.0,369.0,0.0,55.0,,,0.999,,,,34,
2020-01-15 13:15:01,,,,,,,,,34.35000414800001,581.641,,32.631,351.338,0.0053644799999999,34,
2020-01-15 13:30:00,74.0,63500.0,284.0,183.0,67600.0,368.0,0.0,54.0,,,0.999,,,,34,
2020-01-15 13:30:01,,,,,,,,,23.838892196,715.43,,30.55,351.315,0.0026822399999999,34,
2020-01-15 13:45:00,63.0,54200.0,284.0,152.0,57600.0,378.0,0.0,54.0,21.950003156000005,535.4490000000001,0.997,30.106,351.315,0.0335279999999999,34,
2020-01-15 14:00:00,50.0,43200.0,285.0,122.0,45900.0,376.0,0.0,55.0,21.77778092000001,576.367,0.999,30.331,351.293,0.0250342399999999,34,
2020-01-15 14:15:00,53.0,45400.0,285.0,123.0,48700.0,394.0,0.0,54.0,18.800002904000007,439.453,0.996,31.075,351.293,0.0026822399999999,34,
2020-01-15 14:30:00,41.0,35700.0,284.0,98.0,38300.0,388.0,0.0,55.0,17.966669504000006,495.703,0.999,31.8,351.27,0.0,34,
2020-01-15 14:45:00,42.0,36000.0,285.0,98.0,38300.0,387.0,0.0,55.0,17.544447248,373.926,0.996,31.75,351.293,0.0,34,
2020-01-15 15:00:00,52.0,44900.0,285.0,124.0,47700.0,384.0,0.0,55.0,,,0.999,,,,34,
2020-01-15 15:00:01,,,,,,,,,17.233336112000007,477.93,,31.45,351.293,0.0026822399999999,34,
2020-01-15 15:15:00,40.0,34900.0,284.0,96.0,37200.0,387.0,0.0,55.0,,,0.999,,,,34,
2020-01-15 15:15:01,,,,,,,,,18.522225104000004,447.656,,31.444000000000003,351.27,0.0,34,
2020-01-15 15:30:00,16.0,13700.0,285.0,39.0,15300.0,384.0,0.0,55.0,,,0.971,,,,34,
2020-01-15 15:30:01,,,,,,,,,17.994447284000007,326.855,,32.669000000000004,351.27,0.0,34,
2020-01-15 15:45:00,20.0,17600.0,284.0,49.0,19300.0,387.0,0.0,54.0,16.138891580000003,204.688,0.984,34.363,351.293,0.0,34,
2020-01-15 16:00:00,14.0,12600.0,283.0,36.0,14100.0,388.0,0.0,54.0,15.805558220000004,232.813,0.968,34.469,351.315,0.0,34,
2020-01-15 16:15:00,7.0,5400.0,283.0,18.0,6600.0,374.0,0.0,53.0,,,0.8329999999999999,,,,34,
2020-01-15 16:15:01,,,,,,,,,14.788891472,116.211,,34.481,351.315,0.0,34,
2020-01-15 16:30:00,4.0,2100.0,285.0,8.0,3100.0,372.0,0.0,53.0,13.166669120000003,39.551,0.533,35.919000000000004,351.338,0.0,34,
2020-01-15 16:45:00,2.0,-200.0,283.0,2.0,600.0,306.0,0.0,52.0,11.122224512000006,16.504,0.0,37.85,351.338,0.0,34,
2020-01-15 17:00:00,0.0,-200.0,283.0,0.0,-200.0,398.0,0.0,51.0,9.127779908000004,6.152,0.0,39.912,351.36,0.0,34,
2020-01-15 17:15:00,0.0,-300.0,283.0,0.0,-200.0,198.0,0.0,50.0,7.9722242600000035,1.27,0.0,42.319,351.38300000000004,0.0,34,
2020-01-15 17:30:00,0.0,-200.0,283.0,0.0,0.0,27.0,0.0,46.0,,,0.0,,,,34,
2020-01-15 17:30:01,,,,,,,,,7.344446432000002,,,43.031000000000006,351.405,0.0,34,
2020-01-15 17:45:00,0.0,-300.0,282.0,0.0,0.0,8.0,0.0,43.0,7.011113072000001,0.098,0.0,43.488,351.405,0.0,34,
2020-01-15 18:00:00,0.0,-300.0,283.0,0.0,0.0,7.0,0.0,42.0,6.677779712000003,0.098,0.0,44.794,351.405,0.0,34,
2020-01-15 18:15:00,0.0,-300.0,283.0,0.0,-200.0,7.0,0.0,40.0,,,0.0,,,,34,
2020-01-15 18:15:01,,,,,,,,,6.055557440000001,0.195,,45.669,351.42800000000005,0.0,34,
2020-01-15 18:30:00,0.0,-200.0,283.0,0.0,0.0,7.0,0.0,39.0,4.9944462440000015,,0.0,46.412,351.42800000000005,0.0,34,
2020-01-15 18:45:00,0.0,-300.0,282.0,0.0,-200.0,6.0,0.0,38.0,,,0.0,,,,34,
2020-01-15 18:45:01,,,,,,,,,3.8166683720000014,0.195,,47.806,351.42800000000005,0.0,34,
2020-01-15 19:00:00,0.0,-300.0,282.0,0.0,-200.0,6.0,0.0,38.0,,,0.0,,,,34,
2020-01-15 19:00:01,,,,,,,,,2.7444460640000017,0.098,,48.769,351.42800000000005,0.0,34,
2020-01-15 19:15:00,0.0,-300.0,283.0,0.0,-200.0,6.0,0.0,37.0,1.6777793120000055,0.195,0.0,49.95,351.45,0.0,34,
2020-01-15 19:30:00,0.0,-300.0,283.0,0.0,-200.0,6.0,0.0,36.0,1.0055570360000026,0.2929999999999999,0.0,52.319,351.472,0.0,34,
2020-01-15 19:45:00,0.0,-200.0,283.0,0.0,0.0,6.0,0.0,36.0,1.9000015520000024,0.195,0.0,54.013000000000005,351.472,0.0,34,
2020-01-15 20:00:00,0.0,-300.0,283.0,0.0,-200.0,6.0,0.0,35.0,0.4888903280000036,0.195,0.0,53.263000000000005,351.495,0.0,34,
2020-01-15 20:15:00,0.0,-200.0,283.0,0.0,-200.0,6.0,0.0,35.0,-0.5555541999999996,0.195,0.0,55.5,351.472,0.0,34,
2020-01-15 20:30:00,0.0,-300.0,283.0,0.0,0.0,6.0,0.0,34.0,-0.9777764559999972,0.195,0.0,57.363,351.472,0.0,34,
2020-01-15 20:45:00,0.0,-200.0,283.0,0.0,0.0,7.0,0.0,34.0,-1.4777764959999973,0.195,0.0,58.344,351.495,0.0,34,
2020-01-15 21:00:00,0.0,-300.0,284.0,0.0,-200.0,7.0,0.0,33.0,-1.8166654119999968,0.195,0.0,60.106,351.495,0.0,34,
2020-01-15 21:15:00,0.0,-200.0,284.0,0.0,-200.0,5.0,0.0,33.0,-2.366665455999998,0.098,0.0,60.775,351.51800000000003,0.0,34,
2020-01-15 21:30:00,0.0,-300.0,284.0,0.0,0.0,5.0,0.0,32.0,-2.1499987719999982,0.0,0.0,63.675,351.51800000000003,0.0,34,
2020-01-15 21:45:00,0.0,-300.0,285.0,0.0,0.0,5.0,0.0,32.0,-1.8166654119999968,0.0,0.0,62.65,351.51800000000003,0.0,34,
2020-01-15 22:00:00,0.0,-300.0,284.0,0.0,-200.0,5.0,0.0,32.0,,,0.0,,,,34,
2020-01-15 22:00:01,,,,,,,,,-1.744443183999998,0.098,,63.006,351.54,0.0,34,
2020-01-15 22:15:00,0.0,-200.0,284.0,0.0,-200.0,5.0,0.0,31.0,-2.1611098839999983,0.0,0.0,62.681,351.472,0.0169875199999999,34,
2020-01-15 22:30:00,0.0,-200.0,284.0,0.0,-200.0,5.0,0.0,31.0,,,0.0,,,,34,
2020-01-15 22:30:01,,,,,,,,,-1.449998715999996,0.0,,64.113,351.472,0.0169875199999999,34,
2020-01-15 22:45:00,0.0,-300.0,285.0,0.0,-200.0,5.0,0.0,30.0,-0.9444431199999987,0.0,0.0,63.05,351.495,0.0169875199999999,34,
2020-01-15 23:00:00,0.0,-200.0,283.0,0.0,-200.0,5.0,0.0,30.0,,,0.0,,,,34,
2020-01-15 23:00:01,,,,,,,,,-1.5499987239999982,0.0,,63.819,351.495,0.0169875199999999,34,
2020-01-15 23:15:00,0.0,-300.0,283.0,0.0,-200.0,5.0,0.0,30.0,,,0.0,,,,34,
2020-01-15 23:15:01,,,,,,,,,-1.949998756,0.0,,64.46300000000001,351.495,0.0169875199999999,34,
2020-01-15 23:30:00,0.0,-200.0,284.0,0.0,-200.0,5.0,0.0,29.0,,,0.0,,,,34,
2020-01-15 23:30:01,,,,,,,,,-1.1555542479999978,0.0,,64.89399999999999,351.495,0.0169875199999999,34,
2020-01-15 23:45:00,0.0,-300.0,284.0,0.0,-200.0,5.0,0.0,29.0,-0.6277764279999971,0.0,0.0,64.7,351.495,0.0169875199999999,34,
2020-04-15 00:00:00,0.0,,286.0,0.0,,4.0,,38.0,,0.098,,26.163,,,34,
2020-04-15 00:15:00,0.0,,286.0,0.0,,4.0,,37.0,,0.098,,26.456,,,34,
2020-04-15 00:30:00,0.0,,285.0,0.0,,3.0,,37.0,,0.098,,24.9,,,34,
2020-04-15 00:45:00,0.0,,285.0,0.0,,3.0,,36.0,,0.195,,26.619,,,34,
2020-04-15 01:00:00,0.0,,286.0,0.0,,3.0,,36.0,,0.098,,28.025,,,34,
2020-04-15 01:15:00,0.0,,286.0,0.0,,4.0,,35.0,,0.195,,29.563,,,34,
2020-04-15 01:30:00,0.0,,285.0,0.0,,4.0,,35.0,,0.2929999999999999,,29.525,,,34,
2020-04-15 01:45:00,0.0,,286.0,0.0,,3.0,,34.0,,0.195,,32.031,,,34,
2020-04-15 02:00:00,0.0,,286.0,0.0,,4.0,,34.0,,0.195,,35.756,,,34,
2020-04-15 02:15:00,0.0,,285.0,0.0,,3.0,,33.0,,0.195,,37.762,,,34,
2020-04-15 02:30:00,0.0,,285.0,0.0,,3.0,,33.0,,0.195,,37.438,,,34,
2020-04-15 02:45:00,0.0,,285.0,0.0,,4.0,,33.0,,0.195,,38.719,,,34,
2020-04-15 03:00:00,0.0,,285.0,0.0,,3.0,,33.0,,0.195,,37.331,,,34,
2020-04-15 03:15:00,0.0,,285.0,0.0,,4.0,,32.0,,,,,,,34,
2020-04-15 03:15:01,,,,,,,,,,0.098,,37.594,,,34,
2020-04-15 03:30:00,0.0,,285.0,0.0,,4.0,,32.0,,,,,,,34,
2020-04-15 03:30:01,,,,,,,,,,0.195,,39.488,,,34,
2020-04-15 03:45:00,0.0,,285.0,0.0,,4.0,,32.0,,0.195,,40.55,,,34,
2020-04-15 04:00:00,0.0,,285.0,0.0,,4.0,,31.0,,0.195,,42.0,,,34,
2020-04-15 04:15:00,0.0,,284.0,0.0,,4.0,,31.0,,0.195,,43.206,,,34,
2020-04-15 04:30:00,0.0,,284.0,0.0,,4.0,,31.0,,,,,,,34,
2020-04-15 04:30:01,,,,,,,,,,0.195,,43.738,,,34,
2020-04-15 04:45:00,0.0,,284.0,0.0,,4.0,,31.0,,0.098,,41.281000000000006,,,34,
2020-04-15 05:00:00,0.0,,283.0,0.0,,4.0,,30.0,,0.098,,41.875,,,34,
2020-04-15 05:15:00,0.0,,283.0,0.0,,5.0,,30.0,,0.098,,43.263000000000005,,,34,
2020-04-15 05:30:00,0.0,,283.0,0.0,,23.0,,30.0,,,,,,,34,
2020-04-15 05:30:01,,,,,,,,,,0.098,,41.2,,,34,
2020-04-15 05:45:00,0.0,,282.0,0.0,,255.0,,29.0,,0.2929999999999999,,36.488,,,34,
2020-04-15 06:00:00,3.0,,282.0,0.0,,295.0,,30.0,,0.391,,35.069,,,34,
2020-04-15 06:15:00,0.0,,282.0,0.0,,434.0,,32.0,,,,,,,34,
2020-04-15 06:15:01,,,,,,,,,,1.074,,32.888000000000005,,,34,
2020-04-15 06:30:00,4.0,,282.0,8.0,,305.0,,35.0,,2.441,,35.162,,,34,
2020-04-15 06:45:00,6.0,,282.0,12.0,,439.0,,41.0,,3.906,,35.144,,,34,
2020-04-15 07:00:00,12.0,,282.0,27.0,,429.0,,51.0,,,,,,,34,
2020-04-15 07:00:01,,,,,,,,,,6.836,,30.719,,,34,
2020-04-15 07:15:00,18.0,,283.0,47.0,,377.0,,53.0,,34.961,,26.344,,,34,
2020-04-15 07:30:00,29.0,,283.0,64.0,,422.0,,54.0,,45.898,,24.825,,,34,
2020-04-15 07:45:00,39.0,,283.0,88.0,,410.0,,53.0,,,,,,,34,
2020-04-15 07:45:01,,,,,,,,,,57.422,,21.856,,,34,
2020-04-15 08:00:00,48.0,,283.0,109.0,,406.0,,55.0,,,,,,,34,
2020-04-15 08:00:01,,,,,,,,,,68.262,,22.25,,,34,
2020-04-15 08:15:00,57.0,,283.0,132.0,,396.0,,53.0,,82.51999999999998,,23.213,,,34,
2020-04-15 08:30:00,65.0,56100.0,283.0,153.0,59900.0,389.0,0.0,54.0,21.494447564,101.465,0.999,22.706,351.24800000000005,0.0,34,
2020-04-15 08:45:00,73.0,62600.0,284.0,176.0,66500.0,377.0,0.0,53.0,24.72778115600001,118.164,0.999,21.231,351.225,0.0,34,
2020-04-15 09:00:00,79.0,68100.0,285.0,192.0,72600.0,376.0,0.0,54.0,25.888892360000003,136.914,0.999,20.112,351.20300000000003,0.0,34,
2020-04-15 09:15:00,85.0,73700.0,285.0,216.0,78100.0,361.0,0.0,54.0,27.694448060000003,153.125,0.999,18.512,351.18,0.0,34,
2020-04-15 09:30:00,91.0,78500.0,285.0,237.0,83300.0,351.0,0.0,54.0,29.19444818000001,168.359,0.999,17.175,351.18,0.0053644799999999,34,
2020-04-15 09:45:00,96.0,83100.0,286.0,248.0,88200.0,356.0,0.0,55.0,29.972226020000004,189.16,0.999,15.588,351.135,0.02816352,34,
2020-04-15 10:00:00,100.0,86900.0,287.0,262.0,92000.0,350.0,0.0,55.0,32.355559544,221.387,0.999,14.725,351.135,0.02816352,34,
2020-04-15 10:15:00,104.0,90000.0,286.0,276.0,95300.0,345.0,0.0,55.0,34.77778196,254.59,0.999,13.788,351.09,0.0138582399999999,34,
2020-04-15 10:30:00,106.0,92200.0,287.0,282.0,97600.0,346.0,0.0,55.0,36.450004316000005,289.16,0.999,13.194,351.09,0.0026822399999999,34,
2020-04-15 10:45:00,110.0,94700.0,287.0,307.0,100100.0,326.0,0.0,55.0,,,1.0,,,,34,
2020-04-15 10:45:01,,,,,,,,,36.616670996,331.836,,12.294,351.045,0.0,34,
2020-04-15 11:00:00,112.0,97400.0,287.0,307.0,103100.0,335.0,0.0,53.0,37.25000438000001,374.219,0.999,11.494000000000002,351.045,0.0053644799999999,34,
2020-04-15 11:15:00,114.0,98800.0,287.0,324.0,104400.0,322.0,0.0,54.0,37.866671096000005,400.977,0.999,10.481,351.023,0.0,34,
