utc_measured_on,dc_voltage_inv_28676,dc_power_inv_28676,temperature_inverter_inv_28676,ac_power_inv_28676,ac_energy_inv_28676,dc_voltage_inv_28677,dc_power_inv_28677,temperature_inverter_inv_28677,ac_power_inv_28677,ac_energy_inv_28677,temperature_ambient_o_5199,irradiance_ghi_o_5199,irradiance_poa_o_5199,temperature_module_o_5199,temperature_module_o_5199_2,wind_speed_o_5199,dc_current_meter_3105,ac_energy_other_meter_3105,ac_energy_other_meter_3105_2,ac_power_meter_3105,system_id
2022-01-15 01:50:00,24.0,0.0,20.0,-0.4079999999999999,654.0,22.0,0.0,23.000000000000004,-0.372,216.0,3.5890000000000004,18.531,20.893,,-2.462,0.658,4.692,655791.0,101776.0,-3.1,14200
2022-01-15 01:55:00,24.0,0.0,20.0,-0.393,654.0,22.0,0.0,23.000000000000004,-0.381,216.0,3.7609999999999975,18.531,20.893,,-2.1419999999999995,0.8369999999999999,4.668,655791.0,101776.353,-3.1,14200
2022-01-15 02:00:00,23.757,0.0,19.813,-0.405,654.0,21.57,0.0,23.000000000000004,-0.3689999999999999,216.0,4.510999999999999,18.531,20.893,,-1.6779999999999993,1.415,4.668,655791.0,101777.0,-3.1,14200
2022-01-15 02:05:00,23.0,0.0,19.333,-0.396,654.0,21.0,0.0,23.000000000000004,-0.377,216.0,5.015000000000001,18.531,20.893,,-1.1440000000000003,1.336,4.708,655791.0,101777.0,-3.1,14200
2022-01-15 02:10:00,23.0,0.0,19.0,-0.398,654.0,21.0,0.0,22.658,-0.38,216.0,5.32,18.531,20.893,,-0.9000000000000005,1.429,4.693,655791.0,101777.0,-3.1,14200
2022-01-15 02:15:00,23.0,0.0,19.0,-0.403,654.0,21.0,0.0,22.0,-0.3689999999999999,216.0,5.440999999999999,18.531,20.893,,-0.6439999999999991,1.472,4.702,655791.0,101777.477,-3.1,14200
2022-01-15 02:20:00,23.0,0.0,19.0,-0.402,654.0,21.0,0.0,22.0,-0.374,216.0,5.437,18.531,20.893,,-0.7060000000000007,1.214,4.699,655791.0,101778.0,-3.1,14200
2022-01-15 02:25:00,23.0,0.0,19.0,-0.402,654.0,21.0,0.0,22.0,-0.372,216.0,5.579999999999998,18.531,20.893,,-0.5159999999999993,1.631,4.719,655791.0,101778.0,-3.1,14200
2022-01-15 02:30:00,23.0,0.0,18.837,-0.397,654.0,21.0,0.0,22.0,-0.376,216.0,5.601000000000001,18.531,20.893,,-0.4329999999999993,1.347,4.753,655791.0,101778.0,-3.1,14200
2022-01-15 02:35:00,23.0,0.0,18.067,-0.4,654.0,21.0,0.0,22.0,-0.373,216.0,5.404000000000002,18.531,20.893,,-0.7790000000000002,0.8389999999999999,4.714,655791.0,101778.6,-3.1,14200
2022-01-15 02:40:00,23.0,0.0,18.000000000000004,-0.393,654.0,21.0,0.0,21.844,-0.374,216.0,5.177000000000001,18.531,20.893,,-1.0199999999999991,1.203,4.74,655791.0,101779.0,-3.1,14200
2022-01-15 02:45:00,23.0,0.0,18.000000000000004,-0.406,654.0,21.0,0.0,21.0,-0.37,216.0,5.437,18.531,20.893,,-0.8840000000000003,1.491,4.677,655791.0,101779.0,-3.1,14200
2022-01-15 02:50:00,23.0,0.0,18.000000000000004,-0.393,654.0,21.0,0.0,21.0,-0.379,216.0,5.679999999999998,18.531,20.893,,-0.5230000000000009,1.161,4.703,655791.0,101779.0,-3.1,14200
2022-01-15 02:55:00,23.0,0.0,18.000000000000004,-0.395,654.0,21.0,0.0,21.0,-0.38,216.0,5.481,18.531,20.893,,-0.7089999999999996,0.888,4.705,655791.0,101779.724,-3.1,14200
2022-01-15 03:00:00,23.0,0.0,17.826999999999998,-0.401,654.0,21.0,0.0,21.0,-0.371,216.0,5.460000000000002,18.531,20.893,,-0.6219999999999991,1.554,4.731,655791.0,101780.0,-3.1,14200
2022-01-15 03:05:00,23.0,0.0,17.08,-0.391,654.0,21.0,0.0,21.0,-0.376,216.0,5.461,18.531,20.893,,-0.5429999999999997,1.003,4.698,655791.0,101780.0,-3.1,14200
2022-01-15 03:10:00,23.0,0.0,17.0,-0.397,654.0,21.0,0.0,21.0,-0.375,216.0,5.360000000000001,18.531,20.893,,-0.6740000000000002,1.142,4.721,655791.0,101780.0,-3.1,14200
2022-01-15 03:15:00,23.0,0.0,17.0,-0.388,654.0,21.0,0.0,20.635,-0.3689999999999999,216.0,5.477999999999999,18.531,20.893,,-0.4499999999999992,1.123,4.703,655791.0,101780.834,-3.1,14200
2022-01-15 03:20:00,23.0,0.0,17.0,-0.392,654.0,21.0,0.0,20.0,-0.372,216.0,5.361,18.531,20.893,,-0.6369999999999996,0.671,4.701,655791.0,101781.0,-3.1,14200
2022-01-15 03:25:00,23.82,0.0,17.0,-0.393,654.0,21.093,0.0,20.0,-0.3649999999999999,216.0,5.260999999999999,18.531,20.893,,-1.0189999999999997,0.658,4.735,655791.0,101781.0,-3.1,14200
2022-01-15 03:30:00,24.0,0.0,17.0,-0.393,654.0,22.0,0.0,20.0,-0.38,216.0,4.925000000000001,18.531,20.893,,-1.4669999999999996,0.789,4.682,655791.0,101781.0,-3.1,14200
2022-01-15 03:35:00,24.0,0.0,17.0,-0.393,654.0,21.547,0.0,20.0,-0.373,216.0,4.7810000000000015,18.531,20.893,,-1.7950000000000008,0.64,4.762,655791.0,101781.973,-3.1,14200
2022-01-15 03:40:00,23.43,0.0,16.400000000000002,-0.395,654.0,21.0,0.0,20.0,-0.374,216.0,4.425999999999999,18.531,20.893,,-2.069,0.4239999999999999,4.71,655791.0,101782.0,-3.1,14200
2022-01-15 03:45:00,23.0,0.0,16.0,-0.392,654.0,21.0,0.0,20.0,-0.374,216.0,4.400000000000001,18.531,20.893,,-2.048,0.6009999999999999,4.674,655791.0,101782.0,-3.1,14200
2022-01-15 03:50:00,23.0,0.0,16.0,-0.4,654.0,21.0,0.0,20.0,-0.381,216.0,4.320000000000001,18.531,20.893,,-2.035,1.024,4.656,655791.0,101782.097,-3.1,14200
2022-01-15 03:55:00,23.0,0.0,16.0,-0.389,654.0,21.0,0.0,20.0,-0.38,216.0,4.538,18.531,20.893,,-1.7049999999999994,1.136,4.736,655791.0,101783.0,-3.1,14200
2022-01-15 04:00:00,23.0,0.0,16.0,-0.388,654.0,21.0,0.0,19.200000000000003,-0.379,216.0,4.443,18.531,20.893,,-1.5800000000000007,0.8329999999999999,4.722,655791.0,101783.0,-3.1,14200
2022-01-15 04:05:00,23.0,0.0,16.0,-0.392,654.0,21.0,0.0,19.0,-0.377,216.0,4.221,18.531,20.893,,-1.81,1.09,4.682,655791.0,101783.0,-3.1,14200
2022-01-15 04:10:00,23.0,0.0,16.0,-0.395,654.0,21.0,0.0,19.0,-0.381,216.0,4.3980000000000015,18.531,20.893,,-1.7219999999999993,1.501,4.713,655791.0,101783.236,-3.1,14200
2022-01-15 04:15:00,23.0,0.0,16.0,-0.39,654.0,21.0,0.0,19.0,-0.389,216.0,4.4190000000000005,18.531,20.893,,-1.3100000000000005,1.342,4.718,655791.0,101784.0,-3.1,14200
2022-01-15 04:20:00,22.1,0.0,16.0,-0.39,654.0,21.0,0.0,19.0,-0.376,216.0,4.382,18.531,20.893,,-1.3980000000000006,0.998,5.015,655791.0,101784.0,-3.1,14200
2022-01-15 04:25:00,22.0,0.0,15.357000000000005,-0.391,654.0,21.0,0.0,19.0,-0.376,216.0,3.9419999999999984,18.531,20.893,,-1.709,1.152,4.812,655791.0,101784.0,-3.1,14200
2022-01-15 04:30:00,22.0,0.0,15.0,-0.395,654.0,21.0,0.0,19.0,-0.387,216.0,4.039999999999999,18.531,20.893,,-1.701000000000001,1.234,4.675,655791.0,101784.373,-3.1,14200
2022-01-15 04:35:00,22.0,0.0,15.0,-0.395,654.0,21.0,0.0,19.0,-0.387,216.0,4.002000000000001,18.531,20.893,,-1.775,1.028,4.648,655791.0,101785.0,-3.1,14200
2022-01-15 04:40:00,22.0,0.0,15.0,-0.388,654.0,21.0,0.0,18.540000000000003,-0.374,216.0,3.901,18.531,20.893,,-1.7470000000000003,1.092,4.683,655791.0,101785.0,-3.1,14200
2022-01-15 04:45:00,22.0,0.0,15.0,-0.393,654.0,20.42,0.0,18.000000000000004,-0.378,216.0,3.980000000000001,18.531,20.893,,-1.7559999999999991,1.258,4.679,655791.0,101785.0,-3.1,14200
2022-01-15 04:50:00,22.0,0.0,15.0,-0.385,654.0,20.0,0.0,18.000000000000004,-0.375,216.0,3.82,18.531,20.893,,-1.5810000000000004,0.963,4.648,655791.0,101785.497,-3.1,14200
2022-01-15 04:55:00,22.0,0.0,15.0,-0.387,654.0,20.0,0.0,18.000000000000004,-0.385,216.0,3.721999999999998,18.531,20.893,,-1.7429999999999997,1.03,4.653,655791.0,101786.0,-3.1,14200
2022-01-15 05:00:00,22.0,0.0,15.0,-0.389,654.0,20.0,0.0,18.000000000000004,-0.38,216.0,3.580999999999999,18.531,20.893,,-2.035,0.53,4.771,655791.0,101786.0,-3.1,14200
2022-01-15 05:05:00,21.92,0.0,14.973,-0.403,654.0,20.0,0.0,18.000000000000004,-0.381,216.0,3.5029999999999992,18.531,20.893,,-2.4079999999999995,0.184,4.814,655791.0,101786.0,-3.1,14200
2022-01-15 05:10:00,21.537,0.0,14.19,-0.392,654.0,20.0,0.0,18.000000000000004,-0.38,216.0,3.3400000000000003,18.531,20.893,,-2.6590000000000007,0.264,4.827,655791.0,101786.65,-3.1,14200
2022-01-15 05:15:00,21.03,0.0,14.027000000000005,-0.401,654.0,20.0,0.0,18.000000000000004,-0.381,216.0,3.519000000000001,18.531,20.893,,-2.7999999999999994,0.131,4.842,655791.0,101787.0,-3.1,14200
2022-01-15 05:20:00,21.0,0.0,14.28,-0.389,654.0,20.0,0.0,18.000000000000004,-0.38,216.0,3.499000000000001,18.531,20.893,,-2.789999999999999,0.694,4.873,655791.0,101787.0,-3.1,14200
2022-01-15 05:25:00,21.0,0.0,14.000000000000002,-0.392,654.0,20.0,0.0,18.000000000000004,-0.38,216.0,3.580999999999999,18.531,20.893,,-2.7059999999999995,0.8319999999999999,4.784,655791.0,101787.0,-3.1,14200
2022-01-15 05:30:00,21.0,0.0,14.000000000000002,-0.394,654.0,19.387,0.0,17.36,-0.383,216.0,3.245000000000001,18.531,20.893,,-2.7949999999999995,0.772,4.809,655791.0,101787.787,-3.1,14200
2022-01-15 05:35:00,20.923,0.0,14.000000000000002,-0.392,654.0,19.0,0.0,17.0,-0.388,216.0,3.099999999999999,18.531,20.893,,-2.905,0.6109999999999999,4.75,655791.0,101788.0,-3.1,14200
2022-01-15 05:40:00,20.0,0.0,14.000000000000002,-0.385,654.0,19.0,0.0,17.0,-0.379,216.0,2.8230000000000013,18.531,20.893,,-3.1869999999999994,0.463,4.913,655791.0,101788.0,-3.1,14200
2022-01-15 05:45:00,20.0,0.0,14.000000000000002,-0.388,654.0,19.0,0.0,17.0,-0.373,216.0,2.263,18.531,20.893,,-3.529,0.5759999999999998,4.995,655791.0,101788.0,-3.1,14200
2022-01-15 05:50:00,20.0,0.0,14.000000000000002,-0.388,654.0,19.0,0.0,17.0,-0.388,216.0,2.202,18.531,20.893,,-3.684,0.3479999999999999,4.715,655791.0,101788.92,-3.1,14200
2022-01-15 05:55:00,20.0,0.0,13.84,-0.394,654.0,19.0,0.0,17.0,-0.389,216.0,1.9590000000000016,18.531,20.893,,-3.858000000000001,0.0,4.766,655791.0,101789.0,-3.1,14200
2022-01-15 06:00:00,20.0,0.0,13.24,-0.385,654.0,18.67,0.0,17.0,-0.37,216.0,2.3359999999999994,18.531,20.893,,-3.951,0.121,4.708,655791.0,101789.0,-3.1,14200
2022-01-15 06:05:00,20.0,0.0,13.0,-0.38,654.0,18.0,0.0,17.0,-0.382,216.0,2.539,18.531,20.893,,-4.0,0.082,4.791,655791.0,101789.06,-3.1,14200
2022-01-15 06:10:00,20.0,0.0,13.0,-0.386,654.0,18.0,0.0,17.0,-0.384,216.0,1.8839999999999988,18.531,20.893,,-4.0920000000000005,0.1749999999999999,4.767,655791.0,101790.0,-3.1,14200
2022-01-15 06:15:00,19.327,0.0,13.107,-0.395,654.0,17.543,0.0,17.0,-0.385,216.0,1.4820000000000002,18.531,20.893,,-4.025000000000001,0.556,4.71,655791.0,101790.0,-3.1,14200
2022-01-15 06:20:00,19.0,0.0,13.0,-0.389,654.0,17.0,0.0,16.439999999999998,-0.383,216.0,2.1699999999999995,18.531,20.893,,-3.7760000000000007,0.824,4.781,655791.0,101790.0,-3.1,14200
2022-01-15 06:25:00,19.0,0.0,13.0,-0.392,654.0,17.0,0.0,16.0,-0.385,216.0,1.9880000000000009,18.531,20.893,,-3.886000000000001,0.194,4.745,655791.0,101790.213,-3.1,14200
2022-01-15 06:30:00,19.0,0.0,13.0,-0.387,654.0,17.0,0.0,16.0,-0.391,216.0,1.3040000000000005,18.531,20.893,,-4.265,0.171,5.03,655791.0,101791.0,-3.1,14200
2022-01-15 06:35:00,19.0,0.0,13.0,-0.387,654.0,16.967,0.0,16.0,-0.381,216.0,1.2190000000000012,18.531,20.893,,-4.484000000000001,0.0089999999999999,4.836,655791.0,101791.0,-3.1,14200
2022-01-15 06:40:00,18.18,0.0,13.0,-0.391,654.0,16.0,0.0,16.0,-0.379,216.0,1.399,18.531,20.893,,-4.577000000000002,0.437,4.745,655791.0,101791.0,-3.1,14200
2022-01-15 06:45:00,18.0,0.0,13.0,-0.398,654.0,16.0,0.0,16.0,-0.378,216.0,1.502000000000001,18.531,20.893,,-4.655000000000001,0.56,4.786,655791.0,101791.346,-3.1,14200
2022-01-15 06:50:00,17.663,0.0,13.0,-0.392,654.0,16.0,0.0,16.0,-0.376,216.0,0.9670000000000004,18.531,20.893,,-4.763,0.507,4.74,655791.0,101792.0,-3.1,14200
2022-01-15 06:55:00,17.0,0.0,13.0,-0.383,654.0,15.857,0.0,16.0,-0.384,216.0,0.5210000000000015,18.531,20.893,,-4.788,0.698,4.748,655791.0,101792.0,-3.1,14200
2022-01-15 07:00:00,17.0,0.0,12.943000000000003,-0.393,654.0,15.0,0.0,16.0,-0.392,216.0,0.6790000000000004,18.531,20.893,,-4.529,0.8639999999999999,4.794,655791.0,101792.0,-3.1,14200
2022-01-15 07:05:00,17.0,0.0,12.395,-0.387,654.0,14.272,0.0,16.0,-0.374,216.0,0.6419999999999999,18.531,20.893,,-4.477,0.4,4.707,655791.0,101792.502,-3.1,14200
2022-01-15 07:10:00,16.193,0.0,12.38,-0.382,654.0,14.0,0.0,16.0,-0.38,216.0,0.3609999999999994,18.531,20.893,,-4.517,0.438,4.653,655791.0,101793.0,-3.1,14200
2022-01-15 07:15:00,16.0,0.0,12.303,-0.395,654.0,14.0,0.0,16.0,-0.393,216.0,0.2999999999999994,18.531,20.893,,-4.638000000000001,0.4069999999999999,4.669,655791.0,101793.0,-3.1,14200
2022-01-15 07:20:00,16.0,0.0,12.0,-0.389,654.0,14.0,0.0,15.523,-0.387,216.0,0.3770000000000016,18.531,20.893,,-4.855,0.307,4.662,655791.0,101793.0,-3.1,14200
2022-01-15 07:25:00,15.734,0.0,12.0,-0.398,654.0,13.322,0.0,15.0,-0.387,216.0,0.6579999999999981,18.531,20.893,,-4.961,0.452,4.671,655791.0,101793.635,-3.1,14200
2022-01-15 07:30:00,15.013,0.0,12.0,-0.38,654.0,13.0,0.0,15.0,-0.379,216.0,0.9600000000000009,18.531,20.893,,-4.772000000000001,0.749,4.704,655791.0,101794.0,-3.1,14200
2022-01-15 07:35:00,14.57,0.0,12.0,-0.379,654.0,12.64,0.0,15.0,-0.377,216.0,1.04,18.531,20.893,,-4.595000000000001,0.4819999999999999,4.664,655791.0,101794.0,-3.1,14200
2022-01-15 07:40:00,14.22,0.0,12.0,-0.393,654.0,12.8,0.0,15.0,-0.388,216.0,0.9600000000000009,18.531,20.893,,-4.818,0.216,4.65,655791.0,101794.0,-3.1,14200
2022-01-15 07:45:00,14.0,0.0,12.0,-0.398,654.0,12.0,0.0,15.0,-0.384,216.0,0.5489999999999994,18.531,20.893,,-5.086000000000001,0.529,4.673,655791.0,101794.774,-3.1,14200
2022-01-15 07:50:00,12.607,0.0,12.0,-0.388,654.0,10.68,0.0,15.0,-0.381,216.0,0.1609999999999997,18.531,20.893,,-5.332,0.549,4.639,655791.0,101795.0,-3.1,14200
2022-01-15 07:55:00,11.927,0.0,12.0,-0.389,654.0,10.077,0.0,15.0,-0.381,216.0,0.0019999999999991,18.531,20.893,,-5.38,0.517,5.1,655791.0,101795.0,-3.1,14200
2022-01-15 08:00:00,12.32,0.0,11.943,-0.393,654.0,9.853,0.0,15.0,-0.379,216.0,0.0,18.531,20.893,,-5.21,0.2069999999999999,4.768,655791.0,101795.0,-3.1,14200
2022-01-15 08:05:00,11.253,0.0,11.636999999999995,-0.377,654.0,9.163,0.0,15.0,-0.386,216.0,-0.0409999999999991,18.531,20.893,,-5.187000000000001,0.261,4.672,655791.0,101795.927,-3.1,14200
2022-01-15 08:10:00,9.279000000000002,0.0,11.548,-0.383,654.0,7.907,0.0,15.0,-0.385,216.0,-0.3190000000000006,18.531,20.893,,-5.186000000000001,0.133,4.692,655791.0,101796.0,-3.1,14200
2022-01-15 08:15:00,9.937,0.0,10.999999999999998,-0.385,654.0,8.282999999999998,0.0,15.0,-0.385,216.0,-0.1210000000000002,18.531,20.893,,-5.089,0.458,4.689,655791.0,101796.0,-3.1,14200
2022-01-15 08:20:00,12.26,0.0,10.999999999999998,-0.376,654.0,10.387,0.0,14.067,-0.389,216.0,-0.0009999999999995,18.531,20.893,,-5.001999999999999,0.4759999999999999,4.678,655791.0,101796.08,-3.104,14200
2022-01-15 08:25:00,12.123,0.0,10.999999999999998,-0.391,654.0,10.03,0.0,14.000000000000002,-0.387,216.0,-0.2389999999999994,18.531,20.893,,-5.0,0.401,4.666,655791.0,101797.0,-3.1,14200
2022-01-15 08:30:00,10.633,0.0,10.999999999999998,-0.385,654.0,8.79,0.0,14.000000000000002,-0.383,216.0,-0.5379999999999994,18.531,20.893,,-5.077,0.1779999999999999,4.622,655791.0,101797.0,-3.1,14200
2022-01-15 08:35:00,11.196,0.0,10.999999999999998,-0.382,654.0,9.369,0.0,14.000000000000002,-0.384,216.0,-0.6610000000000009,18.531,20.893,,-5.103000000000001,0.109,4.663,655791.0,101797.0,-3.1,14200
2022-01-15 08:40:00,9.283,0.0,10.999999999999998,-0.39,654.0,7.423,0.0,14.000000000000002,-0.381,216.0,-0.5209999999999995,18.531,20.893,,-5.1930000000000005,0.0,4.655,655791.0,101797.23,-3.1,14200
2022-01-15 08:45:00,8.689999999999998,0.0,10.999999999999998,-0.383,654.0,6.493,0.0,14.000000000000002,-0.387,216.0,-0.1849999999999991,18.531,20.893,,-5.1370000000000005,0.1789999999999999,4.76,655791.0,101798.0,-3.1,14200
2022-01-15 08:50:00,8.547,0.0,10.999999999999998,-0.38,654.0,6.443,0.0,14.000000000000002,-0.384,216.0,-0.0999999999999997,18.531,20.893,,-4.928000000000001,0.5859999999999999,5.07,655791.0,101798.0,-3.1,14200
2022-01-15 08:55:00,7.723,0.0,10.999999999999998,-0.384,654.0,5.433,0.0,14.000000000000002,-0.372,216.0,-0.1399999999999992,18.531,20.893,,-4.742,0.497,4.684,655791.0,101798.0,-3.1,14200
2022-01-15 09:00:00,8.099999999999998,0.0,10.999999999999998,-0.387,654.0,5.767,0.0,14.000000000000002,-0.385,216.0,0.076999999999998,18.531,20.893,,-4.687,0.688,4.651,655791.0,101798.377,-3.1,14200
2022-01-15 09:05:00,7.261999999999999,0.0,10.999999999999998,-0.385,654.0,5.169,0.0,14.000000000000002,-0.383,216.0,-0.0360000000000008,18.531,20.893,,-4.757999999999999,0.2869999999999999,4.637,655791.0,101799.0,-3.1,14200
2022-01-15 09:10:00,7.107,0.0,10.999999999999998,-0.375,654.0,5.0,0.0,14.000000000000002,-0.379,216.0,-0.3590000000000002,18.531,20.893,,-4.954000000000001,0.255,4.621,655791.0,101799.0,-3.1,14200
2022-01-15 09:15:00,6.0,0.0,10.84,-0.378,654.0,4.507,0.0,14.000000000000002,-0.389,216.0,-0.6960000000000002,18.531,20.893,,-5.153000000000001,0.39,4.622,655791.0,101799.0,-3.1,14200
2022-01-15 09:20:00,5.8,0.0,10.162999999999998,-0.377,654.0,3.507,0.0,14.000000000000002,-0.389,216.0,-0.7599999999999992,18.531,20.893,,-5.294999999999999,0.134,4.647,655791.0,101799.503,-3.1,14200
2022-01-15 09:25:00,5.297,0.0,10.0,-0.378,654.0,3.273,0.0,13.877,-0.38,216.0,-0.6010000000000006,18.531,20.893,,-5.318,0.0759999999999999,4.637,655791.0,101800.0,-3.1,14200
2022-01-15 09:30:00,5.0,0.0,10.086,-0.383,654.0,3.0,0.0,13.0,-0.383,216.0,-0.4209999999999997,18.531,20.893,,-5.390000000000001,0.193,4.627,655791.0,101800.0,-3.1,14200
2022-01-15 09:35:00,5.0,0.0,10.383,-0.392,654.0,2.397,0.0,13.0,-0.384,216.0,-0.4389999999999992,18.531,20.893,,-5.361,0.117,4.612,655791.0,101800.0,-3.1,14200
2022-01-15 09:40:00,4.863,0.0,10.0,-0.377,654.0,2.0,0.0,13.0,-0.385,216.0,-0.5589999999999998,18.531,20.893,,-5.4190000000000005,0.259,4.627,655791.0,101800.657,-3.1,14200
2022-01-15 09:45:00,4.0,0.0,10.0,-0.38,654.0,2.0,0.0,13.0,-0.387,216.0,-0.8170000000000006,18.531,20.893,,-5.541,0.1749999999999999,4.993,655791.0,101801.0,-3.1,14200
2022-01-15 09:50:00,4.0,0.0,10.0,-0.385,654.0,2.0,0.0,13.0,-0.388,216.0,-0.6410000000000002,18.531,20.893,,-5.479000000000001,0.3039999999999999,4.803,655791.0,101801.0,-3.1,14200
2022-01-15 09:55:00,4.0,0.0,10.0,-0.376,654.0,2.0,0.0,13.0,-0.388,216.0,-0.3800000000000005,18.531,20.893,,-5.388999999999999,0.553,4.618,655791.0,101801.0,-3.1,14200
2022-01-15 10:00:00,3.88,0.0,10.0,-0.378,654.0,2.0,0.0,13.0,-0.384,216.0,-0.4599999999999996,18.531,20.893,,-5.262,0.957,4.62,655791.0,101801.807,-3.1,14200
2022-01-15 10:05:00,3.113,0.0,10.0,-0.38,654.0,1.17,0.0,13.0,-0.386,216.0,-0.7369999999999995,18.531,20.893,,-5.216,0.544,4.628,655791.0,101802.0,-3.1,14200
