utc_measured_on,ac_power_inv_28678,dc_power_inv_28678,dc_voltage_inv_28678,temperature_inverter_inv_28678,temperature_inverter_inv_28678_2,ac_power_inv_28679,dc_power_inv_28679,dc_voltage_inv_28679,temperature_inverter_inv_28679,temperature_inverter_inv_28679_2,temperature_ambient_o_5200,irradiance_ghi_o_5200,irradiance_poa_o_5200,temperature_module_o_5200,temperature_module_o_5200_2,dc_current_meter_3106,ac_energy_other_meter_3106,ac_energy_other_meter_3106_2,ac_power_meter_3106,system_id
2022-01-15 02:00:00,0.0,0.0,9.129,19.369,11.497000000000002,0.0,0.0,18.9,-49.906000000000006,10.9,4.510999999999999,18.531,20.893,,-1.6779999999999993,1.6,985263.0,60157.0,-1.047,14201
2022-01-15 02:05:00,0.0,0.0,9.149,19.135,11.196,0.0,0.0,18.9,-49.339000000000006,10.9,5.015000000000001,18.531,20.893,,-1.1440000000000003,1.6,985263.0,60157.0,-1.024,14201
2022-01-15 02:10:00,0.0,0.0,9.204,18.824,10.942,0.0,0.0,18.9,-50.881,10.806999999999997,5.32,18.531,20.893,,-0.9000000000000005,1.6,985263.0,60157.0,-1.025,14201
2022-01-15 02:15:00,0.0,0.0,9.169,18.575000000000003,10.699000000000002,0.0,0.0,18.9,-50.907,10.786,5.440999999999999,18.531,20.893,,-0.6439999999999991,1.6,985263.0,60157.0,-1.074,14201
2022-01-15 02:20:00,0.0,0.0,9.129,18.317,10.491,0.0,0.0,18.9,-51.385,10.699999999999998,5.437,18.531,20.893,,-0.7060000000000007,1.6,985263.0,60157.0,-1.061,14201
2022-01-15 02:25:00,0.0,0.0,9.133,18.144,10.291,0.0,0.0,18.9,-52.684,10.614,5.579999999999998,18.531,20.893,,-0.5159999999999993,1.6,985263.0,60157.0,-1.02,14201
2022-01-15 02:30:00,0.0,0.0,9.169,17.93,10.121,0.0,0.0,18.9,-53.638000000000005,10.582999999999998,5.601000000000001,18.531,20.893,,-0.4329999999999993,1.6,985263.0,60157.0,-1.041,14201
2022-01-15 02:35:00,0.0,0.0,9.118,17.506999999999998,10.084,0.0,0.0,18.9,-53.612,10.476,5.404000000000002,18.531,20.893,,-0.7790000000000002,1.6,985263.0,60157.0,-1.06,14201
2022-01-15 02:40:00,0.0,0.0,9.188,17.349000000000004,9.932,0.0,0.0,18.9,-53.17,10.391,5.177000000000001,18.531,20.893,,-1.0199999999999991,1.6,985263.0,60157.0,-1.06,14201
2022-01-15 02:45:00,0.0,0.0,9.218,17.172,9.787,0.0,0.0,18.9,-53.418,10.303999999999998,5.437,18.531,20.893,,-0.8840000000000003,1.6,985263.0,60157.153,-1.091,14201
2022-01-15 02:50:00,0.0,0.0,9.258,16.900000000000002,9.699,0.0,0.0,18.9,-64.971,10.291999999999998,5.679999999999998,18.531,20.893,,-0.5230000000000009,1.811,985263.0,60158.0,-1.258,14201
2022-01-15 02:55:00,0.0,0.0,9.399,16.868999999999996,9.649,0.0,0.0,18.9,-80.0,10.531000000000002,5.481,18.531,20.893,,-0.7089999999999996,2.1,985263.0,60158.0,-1.5,14201
2022-01-15 03:00:00,0.0,0.0,9.338,16.691,9.514,0.0,0.0,18.9,-66.451,10.689,5.460000000000002,18.531,20.893,,-0.6219999999999991,1.821,985263.0,60158.0,-1.26,14201
2022-01-15 03:05:00,0.0,0.0,9.316,16.526,9.399,0.0,0.0,18.9,-58.29,10.731000000000002,5.461,18.531,20.893,,-0.5429999999999997,1.689,985263.0,60158.0,-1.18,14201
2022-01-15 03:10:00,0.0,0.0,9.431,16.448,9.302999999999995,0.0,0.0,18.9,-63.444,10.701999999999998,5.360000000000001,18.531,20.893,,-0.6740000000000002,1.789,985263.0,60158.0,-1.284,14201
2022-01-15 03:15:00,0.0,0.0,9.434,16.177000000000003,9.300000000000002,0.0,0.0,18.9,-79.16400000000002,10.903,5.477999999999999,18.531,20.893,,-0.4499999999999992,2.028,985263.0,60158.0,-1.45,14201
2022-01-15 03:20:00,0.0,0.0,9.55,16.078,9.241,0.0,0.0,18.9,-59.74,10.954,5.361,18.531,20.893,,-0.6369999999999996,1.701,985263.0,60158.0,-1.188,14201
2022-01-15 03:25:00,0.0,0.0,9.669,16.197999999999997,9.152,0.0,0.0,18.9,-68.813,10.927,5.260999999999999,18.531,20.893,,-1.0189999999999997,1.858,985263.0,60158.0,-1.321,14201
2022-01-15 03:30:00,0.0,0.0,9.787,15.94,9.025,0.0,0.0,18.9,-80.0,11.232,4.925000000000001,18.531,20.893,,-1.4669999999999996,2.1,985263.0,60158.0,-1.5,14201
2022-01-15 03:35:00,0.0,0.0,9.792,15.948,8.955,0.0,0.0,18.9,-72.579,11.352,4.7810000000000015,18.531,20.893,,-1.7950000000000008,1.951,985263.0,60158.987,-1.383,14201
2022-01-15 03:40:00,0.0,0.0,9.791,15.916,8.84,0.0,0.0,18.9,-56.949000000000005,11.301,4.425999999999999,18.531,20.893,,-2.069,1.648,985263.0,60159.0,-1.174,14201
2022-01-15 03:45:00,0.0,0.0,9.882,15.771,8.729999999999999,0.0,0.0,18.9,-53.644000000000005,11.067,4.400000000000001,18.531,20.893,,-2.048,1.6,985263.0,60159.0,-1.126,14201
2022-01-15 03:50:00,0.0,0.0,9.842,15.687000000000005,8.611,0.0,0.0,18.9,-53.871,10.928999999999998,4.320000000000001,18.531,20.893,,-2.035,1.6,985263.0,60159.0,-1.132,14201
2022-01-15 03:55:00,0.0,0.0,9.811000000000002,15.668,8.445,0.0,0.0,18.9,-53.597,10.82,4.538,18.531,20.893,,-1.7049999999999994,1.6,985263.0,60159.0,-1.131,14201
2022-01-15 04:00:00,0.0,0.0,9.741,15.316000000000004,8.375999999999998,0.0,0.0,18.9,-54.008,10.660000000000002,4.443,18.531,20.893,,-1.5800000000000007,1.6,985263.0,60159.0,-1.151,14201
2022-01-15 04:05:00,0.0,0.0,9.807,15.491,8.258000000000001,0.0,0.0,18.9,-53.84,10.498,4.221,18.531,20.893,,-1.81,1.6,985263.0,60159.0,-1.153,14201
2022-01-15 04:10:00,0.0,0.0,9.87,15.293,8.052999999999997,0.0,0.0,18.9,-53.894000000000005,10.383,4.3980000000000015,18.531,20.893,,-1.7219999999999993,1.6,985263.0,60159.0,-1.174,14201
2022-01-15 04:15:00,0.0,0.0,9.802,15.137999999999998,7.806000000000004,0.0,0.0,18.9,-52.944,10.265,4.4190000000000005,18.531,20.893,,-1.3100000000000005,1.6,985263.0,60159.0,-1.149,14201
2022-01-15 04:20:00,0.0,0.0,9.772,14.979,7.7429999999999986,0.0,0.0,18.9,-52.854000000000006,10.135,4.382,18.531,20.893,,-1.3980000000000006,1.6,985263.0,60159.0,-1.141,14201
2022-01-15 04:25:00,0.0,0.0,9.773,14.752000000000002,7.596999999999999,0.0,0.0,18.9,-52.471,9.99,3.9419999999999984,18.531,20.893,,-1.709,1.6,985263.0,60159.55,-1.172,14201
2022-01-15 04:30:00,0.0,0.0,9.685,14.629,7.43,0.0,0.0,18.9,-52.237,9.855,4.039999999999999,18.531,20.893,,-1.701000000000001,1.6,985263.0,60160.0,-1.156,14201
2022-01-15 04:35:00,0.0,0.0,9.624,14.544999999999996,7.295,0.0,0.0,18.9,-52.84,9.729,4.002000000000001,18.531,20.893,,-1.775,1.6,985263.0,60160.0,-1.167,14201
2022-01-15 04:40:00,0.0,0.0,9.635,14.525000000000002,7.200000000000001,0.0,0.0,18.9,-52.752,9.561000000000002,3.901,18.531,20.893,,-1.7470000000000003,1.6,985263.0,60160.0,-1.167,14201
2022-01-15 04:45:00,0.0,0.0,9.515,14.317,7.154999999999998,0.0,0.0,18.9,-52.81,9.378000000000002,3.980000000000001,18.531,20.893,,-1.7559999999999991,1.6,985263.0,60160.0,-1.168,14201
2022-01-15 04:50:00,0.0,0.0,9.577,14.254,7.017999999999998,0.0,0.0,18.9,-52.83500000000001,9.234,3.82,18.531,20.893,,-1.5810000000000004,1.6,985263.0,60160.0,-1.164,14201
2022-01-15 04:55:00,0.0,0.0,9.628,14.191,6.936,0.0,0.0,18.9,-53.044,9.061000000000002,3.721999999999998,18.531,20.893,,-1.7429999999999997,1.6,985263.0,60160.0,-1.172,14201
2022-01-15 05:00:00,0.0,0.0,9.578,14.036,6.819,0.0,0.0,18.9,-52.806,8.899000000000001,3.580999999999999,18.531,20.893,,-2.035,1.6,985263.0,60160.0,-1.189,14201
2022-01-15 05:05:00,0.0,0.0,9.531,14.028,6.800000000000001,0.0,0.0,18.9,-52.958,8.721,3.5029999999999992,18.531,20.893,,-2.4079999999999995,1.6,985263.0,60160.0,-1.185,14201
2022-01-15 05:10:00,0.0,0.0,9.421,13.931999999999997,6.732000000000002,0.0,0.0,18.9,-53.481,8.497999999999998,3.3400000000000003,18.531,20.893,,-2.6590000000000007,1.6,985263.0,60160.0,-1.187,14201
2022-01-15 05:15:00,0.0,0.0,9.494,13.883000000000004,6.695000000000001,0.0,0.0,18.9,-53.707,8.284999999999998,3.519000000000001,18.531,20.893,,-2.7999999999999994,1.6,985263.0,60160.017,-1.172,14201
2022-01-15 05:20:00,0.0,0.0,9.503,13.748,6.610000000000001,0.0,0.0,18.9,-53.21600000000001,8.074,3.499000000000001,18.531,20.893,,-2.789999999999999,1.6,985263.0,60161.0,-1.163,14201
2022-01-15 05:25:00,0.0,0.0,9.554,13.663000000000002,6.553000000000001,0.0,0.0,18.9,-53.118,7.934999999999999,3.580999999999999,18.531,20.893,,-2.7059999999999995,1.6,985263.0,60161.0,-1.159,14201
2022-01-15 05:30:00,0.0,0.0,9.483,13.607000000000005,6.497000000000001,0.0,0.0,18.9,-52.805,7.785,3.245000000000001,18.531,20.893,,-2.7949999999999995,1.6,985263.0,60161.0,-1.155,14201
2022-01-15 05:35:00,0.0,0.0,9.375,13.481,6.417000000000002,0.0,0.0,18.9,-52.756,7.635999999999998,3.099999999999999,18.531,20.893,,-2.905,1.6,985263.0,60161.0,-1.17,14201
2022-01-15 05:40:00,0.0,0.0,9.366,13.401000000000002,6.342,0.0,0.0,18.9,-52.674,7.450999999999999,2.8230000000000013,18.531,20.893,,-3.1869999999999994,1.6,985263.0,60161.0,-1.183,14201
2022-01-15 05:45:00,0.0,0.0,9.368,13.341,6.219000000000001,0.0,0.0,18.9,-52.342,7.293999999999999,2.263,18.531,20.893,,-3.529,1.6,985263.0,60161.0,-1.193,14201
2022-01-15 05:50:00,0.0,0.0,9.316,13.236000000000002,6.175999999999998,0.0,0.0,18.9,-52.859,7.108999999999999,2.202,18.531,20.893,,-3.684,1.6,985263.0,60161.0,-1.171,14201
2022-01-15 05:55:00,0.0,0.0,9.363,13.128000000000002,6.096,0.0,0.0,18.9,-52.672,6.882,1.9590000000000016,18.531,20.893,,-3.858000000000001,1.6,985263.0,60161.0,-1.189,14201
2022-01-15 06:00:00,0.0,0.0,9.302,13.008,5.999999999999998,0.0,0.0,18.9,-52.77,6.677,2.3359999999999994,18.531,20.893,,-3.951,1.6,985263.0,60161.0,-1.173,14201
2022-01-15 06:05:00,0.0,0.0,9.144,12.938,5.904000000000001,0.0,0.0,18.9,-53.051,6.495000000000001,2.539,18.531,20.893,,-4.0,1.6,985263.0,60161.0,-1.169,14201
2022-01-15 06:10:00,0.0,0.0,9.13,12.844,5.863000000000001,0.0,0.0,18.9,-52.992,6.302999999999999,1.8839999999999988,18.531,20.893,,-4.0920000000000005,1.6,985263.0,60161.553,-1.173,14201
2022-01-15 06:15:00,0.0,0.0,9.090000000000002,12.726,5.799,0.0,0.0,18.9,-53.487,6.106,1.4820000000000002,18.531,20.893,,-4.025000000000001,1.6,985263.0,60162.0,-1.192,14201
2022-01-15 06:20:00,0.0,0.0,8.997,12.627,5.708,0.0,0.0,18.9,-53.063,5.957,2.1699999999999995,18.531,20.893,,-3.7760000000000007,1.6,985263.0,60162.0,-1.179,14201
2022-01-15 06:25:00,0.0,0.0,8.811999999999998,12.550000000000002,5.640999999999998,0.0,0.0,18.9,-53.281,5.831999999999999,1.9880000000000009,18.531,20.893,,-3.886000000000001,1.6,985263.0,60162.0,-1.185,14201
2022-01-15 06:30:00,0.0,0.0,8.705,12.451,5.554,0.0,0.0,18.9,-53.175,5.650999999999999,1.3040000000000005,18.531,20.893,,-4.265,1.6,985263.0,60162.0,-1.189,14201
2022-01-15 06:35:00,0.0,0.0,8.660999999999998,12.342,5.447,0.0,0.0,18.9,-54.105,5.472,1.2190000000000012,18.531,20.893,,-4.484000000000001,1.6,985263.0,60162.0,-1.188,14201
2022-01-15 06:40:00,0.0,0.0,8.627,12.231,5.3450000000000015,0.0,0.0,18.9,-53.873000000000005,5.305,1.399,18.531,20.893,,-4.577000000000002,1.6,985263.0,60162.0,-1.183,14201
2022-01-15 06:45:00,0.0,0.0,8.593,12.152000000000005,5.293,0.0,0.0,18.9,-53.751000000000005,5.172999999999999,1.502000000000001,18.531,20.893,,-4.655000000000001,1.6,985263.0,60162.0,-1.165,14201
2022-01-15 06:50:00,0.0,0.0,8.444,12.014,5.137999999999998,0.0,0.0,18.9,-53.54299999999999,5.065,0.9670000000000004,18.531,20.893,,-4.763,1.6,985263.0,60162.0,-1.181,14201
2022-01-15 06:55:00,0.0,0.0,8.34,11.972,5.0440000000000005,0.0,0.0,18.9,-53.857,4.923000000000002,0.5210000000000015,18.531,20.893,,-4.788,1.6,985263.0,60162.0,-1.173,14201
2022-01-15 07:00:00,0.0,0.0,8.298,11.826,4.925000000000001,0.0,0.0,18.9,-53.851,4.812,0.6790000000000004,18.531,20.893,,-4.529,1.603,985263.0,60162.127,-1.184,14201
2022-01-15 07:05:00,0.0,0.0,8.151,11.712000000000002,4.800000000000001,0.0,0.0,18.9,-53.823,4.759999999999999,0.6419999999999999,18.531,20.893,,-4.477,1.608,985263.0,60163.0,-1.196,14201
2022-01-15 07:10:00,0.0,0.0,8.038999999999998,11.646999999999998,4.688000000000001,0.0,0.0,18.9,-53.882,4.635000000000002,0.3609999999999994,18.531,20.893,,-4.517,1.6,985263.0,60163.0,-1.163,14201
2022-01-15 07:15:00,0.0,0.0,8.045,11.562,4.595000000000001,0.0,0.0,18.9,-53.471,4.515999999999999,0.2999999999999994,18.531,20.893,,-4.638000000000001,1.6,985263.0,60163.0,-1.196,14201
2022-01-15 07:20:00,0.0,0.0,7.881,11.457,4.505000000000001,0.0,0.0,18.9,-53.412,4.371,0.3770000000000016,18.531,20.893,,-4.855,1.6,985263.0,60163.0,-1.193,14201
2022-01-15 07:25:00,0.0,0.0,7.752,11.377,4.439000000000001,0.0,0.0,18.9,-53.787,4.222,0.6579999999999981,18.531,20.893,,-4.961,1.6,985263.0,60163.0,-1.179,14201
2022-01-15 07:30:00,0.0,0.0,7.614,11.275999999999998,4.373999999999999,0.0,0.0,18.9,-54.022,4.061000000000002,0.9600000000000009,18.531,20.893,,-4.772000000000001,1.6,985263.0,60163.0,-1.185,14201
2022-01-15 07:35:00,0.0,0.0,7.429999999999999,11.189,4.278999999999999,0.0,0.0,18.9,-53.725,3.972,1.04,18.531,20.893,,-4.595000000000001,1.6,985263.0,60163.0,-1.189,14201
2022-01-15 07:40:00,0.0,0.0,7.484,11.114,4.200000000000001,0.0,0.0,18.9,-54.16,3.8560000000000016,0.9600000000000009,18.531,20.893,,-4.818,1.6,985263.0,60163.0,-1.187,14201
2022-01-15 07:45:00,0.0,0.0,7.397,11.037,4.118,0.0,0.0,18.9,-54.114,3.745,0.5489999999999994,18.531,20.893,,-5.086000000000001,1.6,985263.0,60163.0,-1.179,14201
2022-01-15 07:50:00,0.0,0.0,6.835,10.925,4.000000000000002,0.0,0.0,18.9,-54.896,3.6609999999999983,0.1609999999999997,18.531,20.893,,-5.332,1.613,985263.0,60163.0,-1.195,14201
2022-01-15 07:55:00,0.0,0.0,6.477,10.883,3.895999999999999,0.0,0.0,18.9,-54.195,3.5530000000000013,0.0019999999999991,18.531,20.893,,-5.38,1.6,985263.0,60163.76,-1.197,14201
2022-01-15 08:00:00,0.0,0.0,6.366,10.792000000000002,3.808,0.0,0.0,18.9,-53.734,3.460000000000001,0.0,18.531,20.893,,-5.21,1.6,985263.0,60164.0,-1.172,14201
2022-01-15 08:05:00,0.0,0.0,6.098,10.683,3.7510000000000017,0.0,0.0,18.9,-53.712,3.325,-0.0409999999999991,18.531,20.893,,-5.187000000000001,1.6,985263.0,60164.0,-1.181,14201
2022-01-15 08:10:00,0.0,0.0,6.0,10.631999999999998,3.6439999999999984,0.0,0.0,18.9,-53.724,3.225,-0.3190000000000006,18.531,20.893,,-5.186000000000001,1.6,985263.0,60164.0,-1.177,14201
2022-01-15 08:15:00,0.0,0.0,6.0,10.517,3.5999999999999983,0.0,0.0,18.9,-53.34,3.1110000000000007,-0.1210000000000002,18.531,20.893,,-5.089,1.6,985263.0,60164.0,-1.156,14201
2022-01-15 08:20:00,0.0,0.0,6.443,10.461,3.521000000000001,0.0,0.0,18.9,-53.946,3.02,-0.0009999999999995,18.531,20.893,,-5.001999999999999,1.612,985263.0,60164.0,-1.19,14201
2022-01-15 08:25:00,0.0,0.0,6.226,10.374000000000002,3.4480000000000013,0.0,0.0,18.9,-54.047,2.5209999999999986,-0.2389999999999994,18.531,20.893,,-5.0,2.651,985263.0,60164.0,-2.011,14201
2022-01-15 08:30:00,0.0,0.0,6.091,10.301,3.3530000000000006,0.0,0.0,18.9,-54.032,0.0599999999999982,-0.5379999999999994,18.531,20.893,,-5.077,3.356,985263.0,60164.0,-2.582,14201
2022-01-15 08:35:00,0.0,0.0,6.159,10.255000000000004,3.276,0.0,0.0,18.9,-58.596,0.0,-0.6610000000000009,18.531,20.893,,-5.103000000000001,3.355,985263.0,60164.698,-2.591,14201
2022-01-15 08:40:00,0.0,0.0,6.0,10.154,3.203,0.0,0.0,18.9,-74.94400000000002,0.0,-0.5209999999999995,18.531,20.893,,-5.1930000000000005,3.365,985263.0,60165.0,-2.583,14201
2022-01-15 08:45:00,0.0,0.0,6.0,10.092,3.175000000000002,0.0,0.0,18.9,-78.989,0.0,-0.1849999999999991,18.531,20.893,,-5.1370000000000005,3.365,985263.0,60165.0,-2.588,14201
2022-01-15 08:50:00,0.0,0.0,6.0,10.047999999999998,3.094999999999999,0.0,0.0,18.9,-79.66499999999998,0.0,-0.0999999999999997,18.531,20.893,,-4.928000000000001,3.346,985263.0,60165.0,-2.582,14201
2022-01-15 08:55:00,0.0,0.0,6.0,9.651,3.0080000000000005,0.0,0.0,18.9,-78.99600000000001,0.0,-0.1399999999999992,18.531,20.893,,-4.742,3.358,985263.0,60165.02,-2.584,14201
2022-01-15 09:00:00,0.0,0.0,6.0,9.593,2.989999999999999,0.0,0.0,18.9,-80.0,0.0,0.076999999999998,18.531,20.893,,-4.687,3.508,985263.0,60166.0,-2.691,14201
2022-01-15 09:05:00,0.0,0.0,6.0,7.026,1.0129999999999997,0.0,0.0,18.9,-78.081,0.0,-0.0360000000000008,18.531,20.893,,-4.757999999999999,5.262,985263.0,60166.0,-3.993,14201
2022-01-15 09:10:00,0.0,0.0,6.0,6.35,0.0,0.0,0.0,18.9,-72.825,0.0,-0.3590000000000002,18.531,20.893,,-4.954000000000001,5.274,985263.0,60166.0,-3.996,14201
2022-01-15 09:15:00,0.0,0.0,6.0,5.837,0.0,0.0,0.0,18.9,-65.39399999999999,0.0,-0.6960000000000002,18.531,20.893,,-5.153000000000001,5.281,985263.0,60166.667,-3.997,14201
2022-01-15 09:20:00,0.0,0.0,6.0,5.447,0.0,0.0,0.0,18.9,-74.536,0.0,-0.7599999999999992,18.531,20.893,,-5.294999999999999,5.297,985263.0,60167.0,-4.005,14201
2022-01-15 09:25:00,0.0,0.0,6.0,5.11,0.0,0.0,0.0,18.9,-65.241,0.0,-0.6010000000000006,18.531,20.893,,-5.318,5.292,985263.0,60167.0,-3.997,14201
2022-01-15 09:30:00,0.0,0.0,6.0,4.343,0.0,0.0,0.0,18.9,-54.49,0.0,-0.4209999999999997,18.531,20.893,,-5.390000000000001,5.508,985263.0,60167.688,-4.191,14201
2022-01-15 09:35:00,0.0,0.0,6.0,4.088000000000002,0.0,0.0,0.0,18.9,-57.08899999999999,0.0,-0.4389999999999992,18.531,20.893,,-5.361,5.316,985263.0,60168.0,-4.031,14201
2022-01-15 09:40:00,0.0,0.0,6.0,3.9610000000000016,0.0,0.0,0.0,18.9,-63.556,0.0,-0.5589999999999998,18.531,20.893,,-5.4190000000000005,5.276,985263.0,60168.0,-3.999,14201
2022-01-15 09:45:00,0.0,0.0,6.0,3.8170000000000015,0.0,0.0,0.0,18.9,-75.28799999999998,0.0,-0.8170000000000006,18.531,20.893,,-5.541,5.491,985263.0,60168.72,-4.201,14201
2022-01-15 09:50:00,0.0,0.0,6.0,3.6310000000000007,0.0,0.0,0.0,18.9,-64.221,0.0,-0.6410000000000002,18.531,20.893,,-5.479000000000001,5.591,985263.0,60169.0,-4.296,14201
2022-01-15 09:55:00,0.0,0.0,6.0,3.5260000000000007,0.0,0.0,0.0,18.9,-54.27000000000001,0.0,-0.3800000000000005,18.531,20.893,,-5.388999999999999,5.58,985263.0,60169.0,-4.293,14201
2022-01-15 10:00:00,0.0,0.0,6.0,3.4530000000000007,0.0,0.0,0.0,18.9,-56.241,0.0,-0.4599999999999996,18.531,20.893,,-5.262,5.574,985263.0,60169.93,-4.29,14201
2022-01-15 10:05:00,0.0,0.0,6.0,3.3829999999999987,0.0,0.0,0.0,18.9,-75.637,0.0,-0.7369999999999995,18.531,20.893,,-5.216,5.572,985263.0,60170.0,-4.285,14201
2022-01-15 10:10:00,0.0,0.0,6.0,3.301,0.0,0.0,0.0,18.9,-75.63899999999998,0.0,-1.0780000000000003,18.531,20.893,,-5.416999999999999,5.591,985263.0,60170.107,-4.289,14201
2022-01-15 10:15:00,0.0,0.0,6.0,3.299999999999999,0.0,0.0,0.0,18.9,-62.897,0.0,-1.0000000000000004,18.531,20.893,,-5.532,5.603,985263.0,60171.0,-4.296,14201
2022-01-15 10:20:00,0.0,0.0,6.0,3.2990000000000013,0.0,0.0,0.0,18.9,-64.27499999999999,0.0,-0.9600000000000009,18.531,20.893,,-5.675000000000001,5.806,985263.0,60171.0,-4.487,14201
